MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,6,20,5.6250e-01,1.5575e+00,1.0484e+00
3.05,3,14,2.8125e-01,9.9496e-01,8.6493e-01
3.15,3,11,2.8125e-01,7.1371e-01,7.1359e-01
3.25,0,8,0.0000e+00,4.3246e-01,5.8872e-01
3.35,1,8,9.3750e-02,4.3246e-01,4.8570e-01
3.45,5,7,2.4194e-01,3.3871e-01,4.0071e-01
3.55,2,2,9.6774e-02,9.6774e-02,3.3058e-01
3.65,0,0,0.0000e+00,0.0000e+00,2.7273e-01
3.75,0,0,0.0000e+00,0.0000e+00,2.2499e-01
3.85,0,0,0.0000e+00,0.0000e+00,1.8561e-01
3.95,0,0,0.0000e+00,0.0000e+00,1.5311e-01
4.05,0,0,0.0000e+00,0.0000e+00,1.2630e-01
4.15,0,0,0.0000e+00,0.0000e+00,1.0419e-01
4.25,0,0,0.0000e+00,0.0000e+00,8.5936e-02
4.35,0,0,0.0000e+00,0.0000e+00,7.0880e-02
4.45,0,0,0.0000e+00,0.0000e+00,5.8458e-02
4.55,0,0,0.0000e+00,0.0000e+00,4.8209e-02
4.65,0,0,0.0000e+00,0.0000e+00,3.9753e-02
4.75,0,0,0.0000e+00,0.0000e+00,3.2776e-02
4.85,0,0,0.0000e+00,0.0000e+00,2.7020e-02
4.95,0,0,0.0000e+00,0.0000e+00,2.2271e-02
5.05,0,0,0.0000e+00,0.0000e+00,1.8353e-02
5.15,0,0,0.0000e+00,0.0000e+00,1.5121e-02
5.25,0,0,0.0000e+00,0.0000e+00,1.2453e-02
5.35,0,0,0.0000e+00,0.0000e+00,1.0253e-02
5.45,0,0,0.0000e+00,0.0000e+00,8.4374e-03
5.55,0,0,0.0000e+00,0.0000e+00,6.9395e-03
5.65,0,0,0.0000e+00,0.0000e+00,5.7036e-03
5.75,0,0,0.0000e+00,0.0000e+00,4.6840e-03
5.85,0,0,0.0000e+00,0.0000e+00,3.8428e-03
5.95,0,0,0.0000e+00,0.0000e+00,3.1487e-03
6.05,0,0,0.0000e+00,0.0000e+00,2.5760e-03
6.15,0,0,0.0000e+00,0.0000e+00,2.1036e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.7138e-03
6.35,0,0,0.0000e+00,0.0000e+00,1.3922e-03
6.45,0,0,0.0000e+00,0.0000e+00,1.1268e-03
6.55,0,0,0.0000e+00,0.0000e+00,9.0792e-04
6.65,0,0,0.0000e+00,0.0000e+00,7.2730e-04
6.75,0,0,0.0000e+00,0.0000e+00,5.7828e-04
6.85,0,0,0.0000e+00,0.0000e+00,4.5533e-04
6.95,0,0,0.0000e+00,0.0000e+00,3.5389e-04
7.05,0,0,0.0000e+00,0.0000e+00,2.7020e-04
7.15,0,0,0.0000e+00,0.0000e+00,2.0115e-04
7.25,0,0,0.0000e+00,0.0000e+00,1.4418e-04
7.35,0,0,0.0000e+00,0.0000e+00,9.7173e-05
7.45,0,0,0.0000e+00,0.0000e+00,5.8393e-05
7.55,0,0,0.0000e+00,0.0000e+00,2.6398e-05
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
