MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,13,91,4.2391e-01,2.5098e+00,2.5090e+00
3.05,13,78,4.2391e-01,2.0859e+00,2.0843e+00
3.15,6,65,1.9565e-01,1.6620e+00,1.7314e+00
3.25,12,59,3.9130e-01,1.4664e+00,1.4383e+00
3.35,3,47,9.7826e-02,1.0750e+00,1.1947e+00
3.45,6,44,1.4754e-01,9.7722e-01,9.9242e-01
3.55,3,38,7.3770e-02,8.2968e-01,8.2434e-01
3.65,4,35,9.8361e-02,7.5591e-01,6.8470e-01
3.75,6,31,1.4754e-01,6.5755e-01,5.6869e-01
3.85,1,25,2.4590e-02,5.1001e-01,4.7231e-01
3.95,5,24,1.0949e-01,4.8542e-01,3.9224e-01
4.05,2,19,4.3796e-02,3.7593e-01,3.2572e-01
4.15,4,17,8.7591e-02,3.3213e-01,2.7045e-01
4.25,2,13,4.3796e-02,2.4454e-01,2.2454e-01
4.35,1,11,2.1898e-02,2.0075e-01,1.8640e-01
4.45,3,10,6.1644e-02,1.7885e-01,1.5471e-01
4.55,1,7,2.0548e-02,1.1721e-01,1.2838e-01
4.65,2,6,4.1096e-02,9.6657e-02,1.0651e-01
4.75,0,4,0.0000e+00,5.5562e-02,8.8341e-02
4.85,0,4,0.0000e+00,5.5562e-02,7.3245e-02
4.95,0,4,0.0000e+00,5.5562e-02,6.0704e-02
5.05,0,4,0.0000e+00,5.5562e-02,5.0285e-02
5.15,1,4,1.8987e-02,5.5562e-02,4.1629e-02
5.25,0,3,0.0000e+00,3.6574e-02,3.4438e-02
5.35,0,3,0.0000e+00,3.6574e-02,2.8464e-02
5.45,0,3,0.0000e+00,3.6574e-02,2.3501e-02
5.55,0,3,0.0000e+00,3.6574e-02,1.9378e-02
5.65,1,3,1.8987e-02,3.6574e-02,1.5952e-02
5.75,0,2,0.0000e+00,1.7587e-02,1.3106e-02
5.85,0,2,0.0000e+00,1.7587e-02,1.0742e-02
5.95,0,2,0.0000e+00,1.7587e-02,8.7774e-03
6.05,1,2,9.9338e-03,1.7587e-02,7.1455e-03
6.15,0,1,0.0000e+00,7.6531e-03,5.7898e-03
6.25,0,1,0.0000e+00,7.6531e-03,4.6635e-03
6.35,0,1,0.0000e+00,7.6531e-03,3.7278e-03
6.45,0,1,0.0000e+00,7.6531e-03,2.9504e-03
6.55,0,1,0.0000e+00,7.6531e-03,2.3046e-03
6.65,1,1,7.6531e-03,7.6531e-03,1.7681e-03
6.75,0,0,0.0000e+00,0.0000e+00,1.3223e-03
6.85,0,0,0.0000e+00,0.0000e+00,9.5199e-04
6.95,0,0,0.0000e+00,0.0000e+00,6.4434e-04
7.05,0,0,0.0000e+00,0.0000e+00,3.8875e-04
7.15,0,0,0.0000e+00,0.0000e+00,1.7641e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
