1916 08 03 0130 144.402 -7.186 35.0 6.96 MW 
1917 07 27 2336 141.324 -4.921 35.0 6.60 MW 
1917 07 30 1350 139.575 -4.885 35.0 5.95 MW 
1929 11 23 0001 137.146 -4.585 35.0 6.35 MW 
1954 03 03 0603 142.692 -5.702 15.0 6.81 MW 
1945 06 20 0848 139.719 -4.294 25.0 6.07 MW 
1957 05 04 1005 136.411 -3.929 20.0 6.09 MW 
1959 01 08 2236 138.022 -4.494 30.0 5.81 MW 
1971 10 08 1415 144.293 -6.851 27.5 5.50 MW bibliog
1972 08 14 2229 144.475 -6.365 35.0 5.60 MW bibliog
1991 07 05 0347 135.848 -3.765 35.3 5.57 MW gcmt
2014 07 28 2300 143.905 -6.967 15.0 5.68 MW gcmt
