MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,1,8,3.2609e-02,2.2341e-01,2.2340e-01
3.05,2,7,6.5217e-02,1.9080e-01,1.7899e-01
3.15,0,5,0.0000e+00,1.2558e-01,1.4340e-01
3.25,0,5,0.0000e+00,1.2558e-01,1.1489e-01
3.35,1,5,3.2609e-02,1.2558e-01,9.2047e-02
3.45,1,4,2.4590e-02,9.2976e-02,7.3746e-02
3.55,0,3,0.0000e+00,6.8386e-02,5.9083e-02
3.65,0,3,0.0000e+00,6.8386e-02,4.7335e-02
3.75,1,3,2.4590e-02,6.8386e-02,3.7922e-02
3.85,0,2,0.0000e+00,4.3796e-02,3.0381e-02
3.95,0,2,0.0000e+00,4.3796e-02,2.4339e-02
4.05,1,2,2.1898e-02,4.3796e-02,1.9498e-02
4.15,0,1,0.0000e+00,2.1898e-02,1.5620e-02
4.25,1,1,2.1898e-02,2.1898e-02,1.2513e-02
4.35,0,0,0.0000e+00,0.0000e+00,1.0023e-02
4.45,0,0,0.0000e+00,0.0000e+00,8.0283e-03
4.55,0,0,0.0000e+00,0.0000e+00,6.4301e-03
4.65,0,0,0.0000e+00,0.0000e+00,5.1497e-03
4.75,0,0,0.0000e+00,0.0000e+00,4.1239e-03
4.85,0,0,0.0000e+00,0.0000e+00,3.3020e-03
4.95,0,0,0.0000e+00,0.0000e+00,2.6435e-03
5.05,0,0,0.0000e+00,0.0000e+00,2.1159e-03
5.15,0,0,0.0000e+00,0.0000e+00,1.6931e-03
5.25,0,0,0.0000e+00,0.0000e+00,1.3545e-03
5.35,0,0,0.0000e+00,0.0000e+00,1.0831e-03
5.45,0,0,0.0000e+00,0.0000e+00,8.6573e-04
5.55,0,0,0.0000e+00,0.0000e+00,6.9155e-04
5.65,0,0,0.0000e+00,0.0000e+00,5.5200e-04
5.75,0,0,0.0000e+00,0.0000e+00,4.4019e-04
5.85,0,0,0.0000e+00,0.0000e+00,3.5061e-04
5.95,0,0,0.0000e+00,0.0000e+00,2.7884e-04
6.05,0,0,0.0000e+00,0.0000e+00,2.2133e-04
6.15,0,0,0.0000e+00,0.0000e+00,1.7526e-04
6.25,0,0,0.0000e+00,0.0000e+00,1.3835e-04
6.35,0,0,0.0000e+00,0.0000e+00,1.0878e-04
6.45,0,0,0.0000e+00,0.0000e+00,8.5083e-05
6.55,0,0,0.0000e+00,0.0000e+00,6.6099e-05
6.65,0,0,0.0000e+00,0.0000e+00,5.0889e-05
6.75,0,0,0.0000e+00,0.0000e+00,3.8703e-05
6.85,0,0,0.0000e+00,0.0000e+00,2.8940e-05
6.95,0,0,0.0000e+00,0.0000e+00,2.1117e-05
7.05,0,0,0.0000e+00,0.0000e+00,1.4850e-05
7.15,0,0,0.0000e+00,0.0000e+00,9.8287e-06
7.25,0,0,0.0000e+00,0.0000e+00,5.8057e-06
7.35,0,0,0.0000e+00,0.0000e+00,2.5825e-06
7.45,0,0,0.0000e+00,0.0000e+00,-2.0798e-20
