MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.15,3.9765e-02,2.8695e-03
3.25,3.1188e-02,2.2506e-03
3.35,2.4462e-02,1.7652e-03
3.45,1.9186e-02,1.3845e-03
3.5500000000000003,1.5048e-02,1.0859e-03
3.6500000000000004,1.1802e-02,8.5166e-04
3.7500000000000004,9.2563e-03,6.6796e-04
3.8500000000000005,7.2596e-03,5.2388e-04
3.9500000000000006,5.6936e-03,4.1087e-04
4.050000000000001,4.4653e-03,3.2223e-04
4.15,3.5019e-03,2.5271e-04
4.250000000000001,2.7463e-03,1.9818e-04
4.350000000000001,2.1537e-03,1.5541e-04
4.450000000000001,1.6888e-03,1.2187e-04
4.550000000000001,1.3242e-03,9.5561e-05
4.650000000000001,1.0383e-03,7.4926e-05
4.750000000000002,8.1401e-04,5.8741e-05
4.850000000000001,6.3809e-04,4.6046e-05
4.950000000000001,5.0012e-04,3.6090e-05
5.050000000000002,3.9190e-04,2.8280e-05
5.150000000000002,3.0702e-04,2.2155e-05
5.250000000000002,2.4045e-04,1.7351e-05
5.350000000000001,1.8823e-04,1.3583e-05
5.450000000000002,1.4728e-04,1.0628e-05
5.5500000000000025,1.1515e-04,8.3099e-06
5.650000000000002,8.9961e-05,6.4918e-06
5.750000000000002,7.0200e-05,5.0658e-06
5.850000000000002,5.4701e-05,3.9474e-06
5.950000000000003,4.2545e-05,3.0702e-06
6.0500000000000025,3.3010e-05,2.3821e-06
6.150000000000002,2.5532e-05,1.8425e-06
6.250000000000003,1.9667e-05,1.4192e-06
6.350000000000003,1.5066e-05,1.0872e-06
6.450000000000003,1.1458e-05,8.2684e-07
6.5500000000000025,8.6279e-06,6.2261e-07
6.650000000000003,6.4082e-06,4.6243e-07
6.7500000000000036,4.6672e-06,3.3680e-07
6.850000000000003,3.3017e-06,2.3826e-07
6.950000000000003,2.2306e-06,1.6097e-07
7.050000000000003,1.3906e-06,1.0035e-07
7.150000000000004,7.3173e-07,5.2803e-08
7.2500000000000036,2.1495e-07,1.5512e-08
