MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,196,1526,5.3455e+00,3.6482e+01,3.6563e+01
3.05,185,1330,5.0455e+00,3.1137e+01,3.0484e+01
3.15,152,1145,4.1455e+00,2.6091e+01,2.5415e+01
3.25,125,993,3.4091e+00,2.1946e+01,2.1189e+01
3.35,123,868,3.3545e+00,1.8537e+01,1.7665e+01
3.45,134,745,2.8714e+00,1.5182e+01,1.4726e+01
3.55,98,611,2.1000e+00,1.2311e+01,1.2276e+01
3.65,83,513,1.7786e+00,1.0211e+01,1.0234e+01
3.75,80,430,1.7143e+00,8.4320e+00,8.5303e+00
3.85,60,350,1.2857e+00,6.7177e+00,7.1101e+00
3.95,43,290,8.3226e-01,5.4320e+00,5.9260e+00
4.05,51,247,9.8710e-01,4.5998e+00,4.9386e+00
4.15,43,196,8.3226e-01,3.6127e+00,4.1154e+00
4.25,23,153,4.4516e-01,2.7804e+00,3.4289e+00
4.35,23,130,4.4516e-01,2.3353e+00,2.8566e+00
4.45,21,107,3.8415e-01,1.8901e+00,2.3794e+00
4.55,15,86,2.7439e-01,1.5059e+00,1.9815e+00
4.65,17,71,3.1098e-01,1.2316e+00,1.6497e+00
4.75,18,54,3.2927e-01,9.2058e-01,1.3731e+00
4.85,10,36,1.8293e-01,5.9131e-01,1.1424e+00
4.95,6,26,1.0227e-01,4.0838e-01,9.5009e-01
5.05,4,20,6.8182e-02,3.0611e-01,7.8973e-01
5.15,6,16,1.0227e-01,2.3793e-01,6.5603e-01
5.25,0,10,0.0000e+00,1.3566e-01,5.4454e-01
5.35,4,10,6.8182e-02,1.3566e-01,4.5159e-01
5.45,1,6,1.7045e-02,6.7475e-02,3.7408e-01
5.55,1,5,1.7045e-02,5.0430e-02,3.0946e-01
5.65,0,4,0.0000e+00,3.3384e-02,2.5557e-01
5.75,0,4,0.0000e+00,3.3384e-02,2.1065e-01
5.85,0,4,0.0000e+00,3.3384e-02,1.7318e-01
5.95,0,4,0.0000e+00,3.3384e-02,1.4195e-01
6.05,0,4,0.0000e+00,3.3384e-02,1.1591e-01
6.15,0,4,0.0000e+00,3.3384e-02,9.4190e-02
6.25,2,4,1.8750e-02,3.3384e-02,7.6084e-02
6.35,0,2,0.0000e+00,1.4634e-02,6.0987e-02
6.45,1,2,7.3171e-03,1.4634e-02,4.8399e-02
6.55,1,1,7.3171e-03,7.3171e-03,3.7903e-02
6.65,0,0,0.0000e+00,0.0000e+00,2.9152e-02
6.75,0,0,0.0000e+00,0.0000e+00,2.1855e-02
6.85,0,0,0.0000e+00,0.0000e+00,1.5770e-02
6.95,0,0,0.0000e+00,0.0000e+00,1.0697e-02
7.05,0,0,0.0000e+00,0.0000e+00,6.4675e-03
7.15,0,0,0.0000e+00,0.0000e+00,2.9407e-03
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
