MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
3.45,54,229,2.1039e+00,8.0286e+00,5.4086e+00
3.55,28,175,1.0909e+00,5.9247e+00,4.4780e+00
3.65,36,147,1.4026e+00,4.8338e+00,3.7075e+00
3.75,14,111,5.4545e-01,3.4312e+00,3.0695e+00
3.85,20,97,7.7922e-01,2.8858e+00,2.5411e+00
3.95,13,77,5.0649e-01,2.1065e+00,2.1037e+00
4.05,13,64,5.0649e-01,1.6000e+00,1.7414e+00
4.15,7,51,1.5328e-01,1.0935e+00,1.4415e+00
4.25,5,44,1.0949e-01,9.4026e-01,1.1931e+00
4.35,4,39,8.7591e-02,8.3077e-01,9.8747e-01
4.45,5,35,1.0949e-01,7.4318e-01,8.1717e-01
4.55,3,30,6.5693e-02,6.3369e-01,6.7616e-01
4.65,4,27,8.7591e-02,5.6800e-01,5.5940e-01
4.75,2,23,4.3796e-02,4.8041e-01,4.6271e-01
4.85,2,21,4.3796e-02,4.3661e-01,3.8266e-01
4.95,3,19,6.5693e-02,3.9282e-01,3.1636e-01
5.05,5,16,1.0949e-01,3.2712e-01,2.6147e-01
5.15,2,11,4.3796e-02,2.1764e-01,2.1602e-01
5.25,2,9,4.3796e-02,1.7384e-01,1.7838e-01
5.35,1,7,2.1898e-02,1.3004e-01,1.4722e-01
5.45,1,6,2.1898e-02,1.0815e-01,1.2141e-01
5.55,0,5,0.0000e+00,8.6248e-02,1.0004e-01
5.65,1,5,2.1898e-02,8.6248e-02,8.2348e-02
5.75,0,4,0.0000e+00,6.4351e-02,6.7697e-02
5.85,0,4,0.0000e+00,6.4351e-02,5.5565e-02
5.95,0,4,0.0000e+00,6.4351e-02,4.5519e-02
6.05,1,4,2.1898e-02,6.4351e-02,3.7201e-02
6.15,0,3,0.0000e+00,4.2453e-02,3.0314e-02
6.25,0,3,0.0000e+00,4.2453e-02,2.4610e-02
6.35,2,3,2.8302e-02,4.2453e-02,1.9888e-02
6.45,0,1,0.0000e+00,1.4151e-02,1.5977e-02
6.55,1,1,1.4151e-02,1.4151e-02,1.2739e-02
6.65,0,0,0.0000e+00,0.0000e+00,1.0058e-02
6.75,0,0,0.0000e+00,0.0000e+00,7.8375e-03
6.85,0,0,0.0000e+00,0.0000e+00,5.9990e-03
6.95,0,0,0.0000e+00,0.0000e+00,4.4768e-03
7.05,0,0,0.0000e+00,0.0000e+00,3.2163e-03
7.15,0,0,0.0000e+00,0.0000e+00,2.1725e-03
7.25,0,0,0.0000e+00,0.0000e+00,1.3082e-03
7.35,0,0,0.0000e+00,0.0000e+00,5.9259e-04
7.45,0,0,0.0000e+00,0.0000e+00,-5.0688e-18
