MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,6.0896e-02,6.9933e-03
3.65,4.7927e-02,5.5040e-03
3.75,3.7720e-02,4.3318e-03
3.85,2.9687e-02,3.4093e-03
3.95,2.3364e-02,2.6832e-03
4.050000000000001,1.8388e-02,2.1117e-03
4.15,1.4472e-02,1.6619e-03
4.25,1.1389e-02,1.3080e-03
4.3500000000000005,8.9633e-03,1.0294e-03
4.450000000000001,7.0539e-03,8.1007e-04
4.550000000000001,5.5511e-03,6.3749e-04
4.65,4.3683e-03,5.0166e-04
4.750000000000001,3.4375e-03,3.9476e-04
4.850000000000001,2.7048e-03,3.1062e-04
4.950000000000001,2.1282e-03,2.4440e-04
5.050000000000001,1.6743e-03,1.9228e-04
5.150000000000001,1.3172e-03,1.5126e-04
5.250000000000002,1.0360e-03,1.1898e-04
5.350000000000001,8.1479e-04,9.3571e-05
5.450000000000001,6.4065e-04,7.3573e-05
5.550000000000002,5.0359e-04,5.7833e-05
5.650000000000002,3.9572e-04,4.5445e-05
5.750000000000002,3.1083e-04,3.5696e-05
5.850000000000001,2.4401e-04,2.8022e-05
5.950000000000002,1.9142e-04,2.1983e-05
6.0500000000000025,1.5003e-04,1.7230e-05
6.150000000000002,1.1745e-04,1.3488e-05
6.250000000000002,9.1815e-05,1.0544e-05
6.350000000000002,7.1636e-05,8.2267e-06
6.450000000000003,5.5754e-05,6.4029e-06
6.5500000000000025,4.3255e-05,4.9674e-06
6.650000000000002,3.3417e-05,3.8376e-06
6.750000000000003,2.5674e-05,2.9485e-06
6.850000000000003,1.9580e-05,2.2486e-06
6.950000000000003,1.4784e-05,1.6978e-06
7.0500000000000025,1.1009e-05,1.2643e-06
7.150000000000003,8.0384e-06,9.2314e-07
7.2500000000000036,5.7001e-06,6.5461e-07
7.350000000000003,3.8598e-06,4.4326e-07
7.450000000000003,2.4114e-06,2.7692e-07
7.550000000000003,1.2714e-06,1.4601e-07
7.650000000000003,3.7419e-07,4.2972e-08
