MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,0,5,0.0000e+00,1.0155e-01,1.8270e-01
5.55,0,5,0.0000e+00,1.0155e-01,1.4989e-01
5.65,0,5,0.0000e+00,1.0155e-01,1.2294e-01
5.75,1,5,2.2728e-02,1.0155e-01,1.0081e-01
5.85,2,4,4.5455e-02,7.8821e-02,8.2646e-02
5.95,1,2,2.2728e-02,3.3366e-02,6.7728e-02
6.05,0,1,0.0000e+00,1.0638e-02,5.5480e-02
6.15,0,1,0.0000e+00,1.0638e-02,4.5423e-02
6.25,0,1,0.0000e+00,1.0638e-02,3.7165e-02
6.35,0,1,0.0000e+00,1.0638e-02,3.0384e-02
6.45,0,1,0.0000e+00,1.0638e-02,2.4817e-02
6.55,0,1,0.0000e+00,1.0638e-02,2.0245e-02
6.65,0,1,0.0000e+00,1.0638e-02,1.6492e-02
6.75,0,1,0.0000e+00,1.0638e-02,1.3410e-02
6.85,0,1,0.0000e+00,1.0638e-02,1.0879e-02
6.95,0,1,0.0000e+00,1.0638e-02,8.8013e-03
7.05,1,1,1.0638e-02,1.0638e-02,7.0951e-03
7.15,0,0,0.0000e+00,0.0000e+00,5.6942e-03
7.25,0,0,0.0000e+00,0.0000e+00,4.5439e-03
7.35,0,0,0.0000e+00,0.0000e+00,3.5994e-03
7.45,0,0,0.0000e+00,0.0000e+00,2.8239e-03
7.55,0,0,0.0000e+00,0.0000e+00,2.1871e-03
7.65,0,0,0.0000e+00,0.0000e+00,1.6643e-03
7.75,0,0,0.0000e+00,0.0000e+00,1.2350e-03
7.85,0,0,0.0000e+00,0.0000e+00,8.8247e-04
7.95,0,0,0.0000e+00,0.0000e+00,5.9303e-04
8.05,0,0,0.0000e+00,0.0000e+00,3.5537e-04
8.15,0,0,0.0000e+00,0.0000e+00,1.6023e-04
8.25,0,0,0.0000e+00,0.0000e+00,1.6023e-04
