MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,4,58,1.3043e-01,1.5962e+00,1.5933e+00
3.05,7,54,2.2826e-01,1.4657e+00,1.3928e+00
3.15,8,47,2.6087e-01,1.2375e+00,1.2174e+00
3.25,6,39,1.9565e-01,9.7661e-01,1.0641e+00
3.35,4,33,1.3043e-01,7.8096e-01,9.3006e-01
3.45,4,29,9.8361e-02,6.5052e-01,8.1284e-01
3.55,0,25,0.0000e+00,5.5216e-01,7.1036e-01
3.65,3,25,7.3770e-02,5.5216e-01,6.2075e-01
3.75,1,22,2.4590e-02,4.7839e-01,5.4239e-01
3.85,3,21,7.3770e-02,4.5380e-01,4.7388e-01
3.95,1,18,2.1898e-02,3.8003e-01,4.1398e-01
4.05,3,17,6.5693e-02,3.5813e-01,3.6161e-01
4.15,1,14,2.1898e-02,2.9244e-01,3.1581e-01
4.25,3,13,6.5693e-02,2.7054e-01,2.7577e-01
4.35,3,10,6.5693e-02,2.0485e-01,2.4076e-01
4.45,2,7,4.1096e-02,1.3915e-01,2.1015e-01
4.55,0,5,0.0000e+00,9.8058e-02,1.8338e-01
4.65,1,5,2.0548e-02,9.8058e-02,1.5997e-01
4.75,1,4,2.0548e-02,7.7510e-02,1.3951e-01
4.85,0,3,0.0000e+00,5.6962e-02,1.2162e-01
4.95,0,3,0.0000e+00,5.6962e-02,1.0598e-01
5.05,1,3,1.8987e-02,5.6962e-02,9.2296e-02
5.15,0,2,0.0000e+00,3.7975e-02,8.0336e-02
5.25,1,2,1.8987e-02,3.7975e-02,6.9878e-02
5.35,0,1,0.0000e+00,1.8987e-02,6.0734e-02
5.45,1,1,1.8987e-02,1.8987e-02,5.2739e-02
5.55,0,0,0.0000e+00,0.0000e+00,4.5749e-02
5.65,0,0,0.0000e+00,0.0000e+00,3.9637e-02
5.75,0,0,0.0000e+00,0.0000e+00,3.4292e-02
5.85,0,0,0.0000e+00,0.0000e+00,2.9619e-02
5.95,0,0,0.0000e+00,0.0000e+00,2.5534e-02
6.05,0,0,0.0000e+00,0.0000e+00,2.1961e-02
6.15,0,0,0.0000e+00,0.0000e+00,1.8837e-02
6.25,0,0,0.0000e+00,0.0000e+00,1.6106e-02
6.35,0,0,0.0000e+00,0.0000e+00,1.3718e-02
6.45,0,0,0.0000e+00,0.0000e+00,1.1630e-02
6.55,0,0,0.0000e+00,0.0000e+00,9.8044e-03
6.65,0,0,0.0000e+00,0.0000e+00,8.2081e-03
6.75,0,0,0.0000e+00,0.0000e+00,6.8123e-03
6.85,0,0,0.0000e+00,0.0000e+00,5.5919e-03
6.95,0,0,0.0000e+00,0.0000e+00,4.5248e-03
7.05,0,0,0.0000e+00,0.0000e+00,3.5918e-03
7.15,0,0,0.0000e+00,0.0000e+00,2.7760e-03
7.25,0,0,0.0000e+00,0.0000e+00,2.0627e-03
7.35,0,0,0.0000e+00,0.0000e+00,1.4390e-03
7.45,0,0,0.0000e+00,0.0000e+00,8.9372e-04
7.55,0,0,0.0000e+00,0.0000e+00,4.1691e-04
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
