MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,43,669,1.4022e+00,1.9106e+01,1.9102e+01
3.05,93,626,3.0326e+00,1.7704e+01,1.5822e+01
3.15,109,533,3.5543e+00,1.4671e+01,1.3105e+01
3.25,61,424,1.9891e+00,1.1117e+01,1.0854e+01
3.35,80,363,2.6087e+00,9.1275e+00,8.9898e+00
3.45,42,283,1.0328e+00,6.5188e+00,7.4457e+00
3.55,27,241,6.6393e-01,5.4860e+00,6.1667e+00
3.65,45,214,1.1066e+00,4.8221e+00,5.1073e+00
3.75,21,169,5.1639e-01,3.7155e+00,4.2297e+00
3.85,38,148,9.3443e-01,3.1991e+00,3.5029e+00
3.95,15,110,3.2847e-01,2.2647e+00,2.9008e+00
4.05,24,95,5.2555e-01,1.9362e+00,2.4021e+00
4.15,10,71,2.1898e-01,1.4107e+00,1.9890e+00
4.25,8,61,1.7518e-01,1.1917e+00,1.6468e+00
4.35,4,53,8.7591e-02,1.0165e+00,1.3634e+00
4.45,8,49,1.6438e-01,9.2893e-01,1.1286e+00
4.55,9,41,1.8493e-01,7.6455e-01,9.3418e-01
4.65,4,32,8.2192e-02,5.7961e-01,7.7311e-01
4.75,3,28,6.1644e-02,4.9742e-01,6.3970e-01
4.85,7,25,1.4384e-01,4.3578e-01,5.2919e-01
4.95,2,18,3.7975e-02,2.9194e-01,4.3765e-01
5.05,2,16,3.7975e-02,2.5397e-01,3.6183e-01
5.15,0,14,0.0000e+00,2.1599e-01,2.9902e-01
5.25,3,14,5.6962e-02,2.1599e-01,2.4700e-01
5.35,1,11,1.8987e-02,1.5903e-01,2.0391e-01
5.45,1,10,1.8987e-02,1.4004e-01,1.6822e-01
5.55,0,9,0.0000e+00,1.2106e-01,1.3865e-01
5.65,2,9,3.7975e-02,1.2106e-01,1.1417e-01
5.75,0,7,0.0000e+00,8.3082e-02,9.3882e-02
5.85,2,7,3.7975e-02,8.3082e-02,7.7080e-02
5.95,0,5,0.0000e+00,4.5107e-02,6.3163e-02
6.05,0,5,0.0000e+00,4.5107e-02,5.1635e-02
6.15,2,5,1.9868e-02,4.5107e-02,4.2087e-02
6.25,1,3,9.9338e-03,2.5240e-02,3.4178e-02
6.35,1,2,7.6531e-03,1.5306e-02,2.7627e-02
6.45,0,1,0.0000e+00,7.6531e-03,2.2200e-02
6.55,1,1,7.6531e-03,7.6531e-03,1.7705e-02
6.65,0,0,0.0000e+00,0.0000e+00,1.3982e-02
6.75,0,0,0.0000e+00,0.0000e+00,1.0898e-02
6.85,0,0,0.0000e+00,0.0000e+00,8.3437e-03
6.95,0,0,0.0000e+00,0.0000e+00,6.2279e-03
7.05,0,0,0.0000e+00,0.0000e+00,4.4752e-03
7.15,0,0,0.0000e+00,0.0000e+00,3.0235e-03
7.25,0,0,0.0000e+00,0.0000e+00,1.8210e-03
7.35,0,0,0.0000e+00,0.0000e+00,8.2502e-04
7.45,0,0,0.0000e+00,0.0000e+00,-7.0706e-18
