1972 06 05 0616 148.000 -38.960  10.0 3.37 MW TAU
1972 08 22 1323 148.640 -38.360   0.0 3.43 MW TAU
1972 08 24 2234 148.630 -41.880  10.0 3.14 MW TAU
1976 04 01 0230 146.930 -39.930   0.0 3.02 MW TAU
1979 07 09 0547 148.500 -41.700   0.0 2.97 MW TAU
1998 10 08 1205 145.848 -39.462  17.1 3.43 MW MEL
2002 07 22 1438 148.023 -40.904  10.0 3.36 MW MEL
2008 09 21 1309 148.297 -39.793  10.0 3.11 MW MEL
2011 04 15 1337 145.772 -39.994  10.0 3.16 MW MEL
2012 02 25 0116 149.139 -40.347  20.0 3.34 MW MEL
