MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,12,59,3.2727e-01,1.4445e+00,1.4436e+00
3.05,5,47,1.3636e-01,1.1172e+00,1.2238e+00
3.15,8,42,2.1818e-01,9.8082e-01,1.0375e+00
3.25,6,34,1.6364e-01,7.6264e-01,8.7955e-01
3.35,6,28,1.6364e-01,5.9900e-01,7.4561e-01
3.45,3,22,6.4286e-02,4.3537e-01,6.3204e-01
3.55,2,19,4.2857e-02,3.7108e-01,5.3576e-01
3.65,2,17,4.2857e-02,3.2822e-01,4.5412e-01
3.75,3,15,6.4286e-02,2.8537e-01,3.8490e-01
3.85,0,12,0.0000e+00,2.2108e-01,3.2621e-01
3.95,1,12,1.9355e-02,2.2108e-01,2.7645e-01
4.05,1,11,1.9355e-02,2.0173e-01,2.3426e-01
4.15,0,10,0.0000e+00,1.8237e-01,1.9849e-01
4.25,0,10,0.0000e+00,1.8237e-01,1.6816e-01
4.35,3,10,5.8065e-02,1.8237e-01,1.4245e-01
4.45,0,7,0.0000e+00,1.2431e-01,1.2065e-01
4.55,2,7,3.6585e-02,1.2431e-01,1.0216e-01
4.65,0,5,0.0000e+00,8.7722e-02,8.6488e-02
4.75,2,5,3.6585e-02,8.7722e-02,7.3199e-02
4.85,0,3,0.0000e+00,5.1136e-02,6.1932e-02
4.95,1,3,1.7045e-02,5.1136e-02,5.2379e-02
5.05,0,2,0.0000e+00,3.4091e-02,4.4280e-02
5.15,0,2,0.0000e+00,3.4091e-02,3.7412e-02
5.25,1,2,1.7045e-02,3.4091e-02,3.1590e-02
5.35,0,1,0.0000e+00,1.7045e-02,2.6653e-02
5.45,0,1,0.0000e+00,1.7045e-02,2.2467e-02
5.55,1,1,1.7045e-02,1.7045e-02,1.8919e-02
5.65,0,0,0.0000e+00,0.0000e+00,1.5910e-02
5.75,0,0,0.0000e+00,0.0000e+00,1.3358e-02
5.85,0,0,0.0000e+00,0.0000e+00,1.1195e-02
5.95,0,0,0.0000e+00,0.0000e+00,9.3612e-03
6.05,0,0,0.0000e+00,0.0000e+00,7.8062e-03
6.15,0,0,0.0000e+00,0.0000e+00,6.4878e-03
6.25,0,0,0.0000e+00,0.0000e+00,5.3700e-03
6.35,0,0,0.0000e+00,0.0000e+00,4.4222e-03
6.45,0,0,0.0000e+00,0.0000e+00,3.6186e-03
6.55,0,0,0.0000e+00,0.0000e+00,2.9373e-03
6.65,0,0,0.0000e+00,0.0000e+00,2.3596e-03
6.75,0,0,0.0000e+00,0.0000e+00,1.8698e-03
6.85,0,0,0.0000e+00,0.0000e+00,1.4546e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.1025e-03
7.05,0,0,0.0000e+00,0.0000e+00,8.0395e-04
7.15,0,0,0.0000e+00,0.0000e+00,5.5084e-04
7.25,0,0,0.0000e+00,0.0000e+00,3.3623e-04
7.35,0,0,0.0000e+00,0.0000e+00,1.5427e-04
7.45,0,0,0.0000e+00,0.0000e+00,-1.3364e-18
