MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,6,21,1.9565e-01,6.3235e-01,6.3232e-01
3.05,2,15,6.5217e-02,4.3670e-01,5.0891e-01
3.15,4,13,1.3043e-01,3.7148e-01,4.0959e-01
3.25,4,9,1.3043e-01,2.4105e-01,3.2965e-01
3.35,0,5,0.0000e+00,1.1061e-01,2.6531e-01
3.45,0,5,0.0000e+00,1.1061e-01,2.1353e-01
3.55,1,5,2.4590e-02,1.1061e-01,1.7185e-01
3.65,0,4,0.0000e+00,8.6023e-02,1.3831e-01
3.75,0,4,0.0000e+00,8.6023e-02,1.1131e-01
3.85,1,4,2.4590e-02,8.6023e-02,8.9579e-02
3.95,0,3,0.0000e+00,6.1433e-02,7.2091e-02
4.05,0,3,0.0000e+00,6.1433e-02,5.8015e-02
4.15,0,3,0.0000e+00,6.1433e-02,4.6686e-02
4.25,1,3,2.1898e-02,6.1433e-02,3.7568e-02
4.35,0,2,0.0000e+00,3.9535e-02,3.0230e-02
4.45,0,2,0.0000e+00,3.9535e-02,2.4323e-02
4.55,0,2,0.0000e+00,3.9535e-02,1.9569e-02
4.65,1,2,2.0548e-02,3.9535e-02,1.5743e-02
4.75,0,1,0.0000e+00,1.8987e-02,1.2664e-02
4.85,0,1,0.0000e+00,1.8987e-02,1.0185e-02
4.95,0,1,0.0000e+00,1.8987e-02,8.1907e-03
5.05,0,1,0.0000e+00,1.8987e-02,6.5852e-03
5.15,0,1,0.0000e+00,1.8987e-02,5.2930e-03
5.25,0,1,0.0000e+00,1.8987e-02,4.2530e-03
5.35,1,1,1.8987e-02,1.8987e-02,3.4160e-03
5.45,0,0,0.0000e+00,0.0000e+00,2.7423e-03
5.55,0,0,0.0000e+00,0.0000e+00,2.2001e-03
5.65,0,0,0.0000e+00,0.0000e+00,1.7637e-03
5.75,0,0,0.0000e+00,0.0000e+00,1.4124e-03
5.85,0,0,0.0000e+00,0.0000e+00,1.1297e-03
5.95,0,0,0.0000e+00,0.0000e+00,9.0221e-04
6.05,0,0,0.0000e+00,0.0000e+00,7.1909e-04
6.15,0,0,0.0000e+00,0.0000e+00,5.7170e-04
6.25,0,0,0.0000e+00,0.0000e+00,4.5308e-04
6.35,0,0,0.0000e+00,0.0000e+00,3.5761e-04
6.45,0,0,0.0000e+00,0.0000e+00,2.8076e-04
6.55,0,0,0.0000e+00,0.0000e+00,2.1892e-04
6.65,0,0,0.0000e+00,0.0000e+00,1.6914e-04
6.75,0,0,0.0000e+00,0.0000e+00,1.2908e-04
6.85,0,0,0.0000e+00,0.0000e+00,9.6834e-05
6.95,0,0,0.0000e+00,0.0000e+00,7.0883e-05
7.05,0,0,0.0000e+00,0.0000e+00,4.9996e-05
7.15,0,0,0.0000e+00,0.0000e+00,3.3185e-05
7.25,0,0,0.0000e+00,0.0000e+00,1.9654e-05
7.35,0,0,0.0000e+00,0.0000e+00,8.7646e-06
7.45,0,0,0.0000e+00,0.0000e+00,-7.2236e-20
