MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,215,1380,5.8636e+00,3.2659e+01,3.2617e+01
3.05,130,1165,3.5455e+00,2.6796e+01,2.7571e+01
3.15,143,1035,3.9000e+00,2.3250e+01,2.3305e+01
3.25,116,892,3.1636e+00,1.9350e+01,1.9699e+01
3.35,95,776,2.5909e+00,1.6186e+01,1.6650e+01
3.45,105,681,2.2500e+00,1.3596e+01,1.4073e+01
3.55,69,576,1.4786e+00,1.1346e+01,1.1894e+01
3.65,60,507,1.2857e+00,9.8670e+00,1.0053e+01
3.75,70,447,1.5000e+00,8.5813e+00,8.4956e+00
3.85,37,377,7.9286e-01,7.0813e+00,7.1793e+00
3.95,66,340,1.2774e+00,6.2884e+00,6.0665e+00
4.05,39,274,7.5484e-01,5.0110e+00,5.1259e+00
4.15,31,235,6.0000e-01,4.2562e+00,4.3306e+00
4.25,30,204,5.8065e-01,3.6562e+00,3.6584e+00
4.35,21,174,4.0645e-01,3.0755e+00,3.0901e+00
4.45,30,153,5.4878e-01,2.6691e+00,2.6096e+00
4.55,22,123,4.0244e-01,2.1203e+00,2.2035e+00
4.65,18,101,3.2927e-01,1.7178e+00,1.8601e+00
4.75,14,83,2.5610e-01,1.3886e+00,1.5699e+00
4.85,13,69,2.3780e-01,1.1325e+00,1.3245e+00
4.95,12,56,2.0455e-01,8.9468e-01,1.1171e+00
5.05,13,44,2.2159e-01,6.9013e-01,9.4171e-01
5.15,11,31,1.8750e-01,4.6854e-01,7.9347e-01
5.25,7,20,1.1932e-01,2.8104e-01,6.6814e-01
5.35,2,13,3.4091e-02,1.6172e-01,5.6220e-01
5.45,2,11,3.4091e-02,1.2763e-01,4.7264e-01
5.55,2,9,3.4091e-02,9.3542e-02,3.9692e-01
5.65,0,7,0.0000e+00,5.9451e-02,3.3292e-01
5.75,0,7,0.0000e+00,5.9451e-02,2.7881e-01
5.85,0,7,0.0000e+00,5.9451e-02,2.3307e-01
5.95,0,7,0.0000e+00,5.9451e-02,1.9440e-01
6.05,1,7,9.3750e-03,5.9451e-02,1.6171e-01
6.15,3,6,2.8125e-02,5.0076e-02,1.3407e-01
6.25,0,3,0.0000e+00,2.1951e-02,1.1071e-01
6.35,0,3,0.0000e+00,2.1951e-02,9.0960e-02
6.45,1,3,7.3171e-03,2.1951e-02,7.4264e-02
6.55,0,2,0.0000e+00,1.4634e-02,6.0150e-02
6.65,0,2,0.0000e+00,1.4634e-02,4.8218e-02
6.75,2,2,1.4634e-02,1.4634e-02,3.8131e-02
6.85,0,0,0.0000e+00,0.0000e+00,2.9604e-02
6.95,0,0,0.0000e+00,0.0000e+00,2.2395e-02
7.05,0,0,0.0000e+00,0.0000e+00,1.6301e-02
7.15,0,0,0.0000e+00,0.0000e+00,1.1149e-02
7.25,0,0,0.0000e+00,0.0000e+00,6.7941e-03
7.35,0,0,0.0000e+00,0.0000e+00,3.1124e-03
7.45,0,0,0.0000e+00,0.0000e+00,-2.6449e-17
