1975 08 05 1127 127.420 -16.450   0.0 3.73 MW MGO
1977 05 18 0611 126.700 -17.500   0.0 3.40 MW MGO
1978 11 27 0422 128.930 -14.320   0.0 3.05 MW MGO
1978 12 25 1340 128.200 -15.660   0.0 2.81 MW MGO
1983 09 08 1846 126.220 -16.940  10.0 2.98 MW MGO
1990 04 14 1213 124.574 -15.809   5.0 2.86 MW MGO
1991 12 24 2006 126.197 -17.289   5.0 2.86 MW MGO
1996 01 01 1235 127.920 -14.490  33.0 2.90 MW ISC
1999 10 14 0018 127.580 -16.710   5.0 2.93 MW MGO
2005 07 09 1348 124.660 -14.950  37.0 2.86 MW AUST
2010 12 02 1830 128.594 -14.658   2.0 2.86 MW AUST
