MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
2.95,295,1411,6.9352e+00,3.3064e+01,3.3064e+01,1.2233e-01
3.05,344,1116,8.0871e+00,2.6129e+01,2.4975e+01,9.2406e-02
3.15,181,772,4.2551e+00,1.8042e+01,1.8866e+01,6.9801e-02
3.25,140,591,3.2913e+00,1.3786e+01,1.4251e+01,5.2726e-02
3.35,116,451,2.7270e+00,1.0495e+01,1.0765e+01,3.9828e-02
3.45,73,335,1.7162e+00,7.7681e+00,8.1312e+00,3.0085e-02
3.55,61,262,1.4341e+00,6.0520e+00,6.1421e+00,2.2725e-02
3.65,57,201,1.3400e+00,4.6179e+00,4.6395e+00,1.7166e-02
3.75,28,144,6.5825e-01,3.2779e+00,3.5046e+00,1.2966e-02
3.85,23,116,5.4071e-01,2.6197e+00,2.6472e+00,9.7944e-03
3.95,25,93,5.8773e-01,2.0789e+00,1.9996e+00,7.3984e-03
4.05,14,68,3.2913e-01,1.4912e+00,1.5104e+00,5.5884e-03
4.15,19,54,4.4667e-01,1.1621e+00,1.1409e+00,4.2213e-03
4.25,4,35,9.4036e-02,7.1542e-01,8.6179e-01,3.1885e-03
4.35,7,31,1.6456e-01,6.2139e-01,6.5095e-01,2.4084e-03
4.45,3,24,5.7103e-02,4.5682e-01,4.9168e-01,1.8192e-03
4.55,7,21,1.3324e-01,3.9972e-01,3.7138e-01,1.3741e-03
4.65,2,14,3.8069e-02,2.6648e-01,2.8050e-01,1.0378e-03
4.75,4,12,7.6137e-02,2.2841e-01,2.1186e-01,7.8385e-04
4.85,1,8,1.9034e-02,1.5227e-01,1.6000e-01,5.9200e-04
4.95,1,7,1.9034e-02,1.3324e-01,1.2084e-01,4.4708e-04
5.05,1,6,1.9034e-02,1.1421e-01,9.1250e-02,3.3761e-04
5.15,1,5,1.9034e-02,9.5171e-02,6.8901e-02,2.5493e-04
5.25,2,4,3.8069e-02,7.6137e-02,5.2020e-02,1.9247e-04
5.35,1,2,1.9034e-02,3.8069e-02,3.9268e-02,1.4529e-04
5.45,0,1,0.0000e+00,1.9034e-02,2.9635e-02,1.0965e-04
5.55,0,1,0.0000e+00,1.9034e-02,2.2359e-02,8.2725e-05
5.65,0,1,0.0000e+00,1.9034e-02,1.6863e-02,6.2390e-05
5.75,1,1,1.9034e-02,1.9034e-02,1.2711e-02,4.7029e-05
5.85,0,0,0.0000e+00,0.0000e+00,9.5750e-03,3.5426e-05
5.95,0,0,0.0000e+00,0.0000e+00,7.2061e-03,2.6662e-05
6.05,0,0,0.0000e+00,0.0000e+00,5.4167e-03,2.0041e-05
6.15,0,0,0.0000e+00,0.0000e+00,4.0650e-03,1.5040e-05
6.25,0,0,0.0000e+00,0.0000e+00,3.0440e-03,1.1262e-05
6.35,0,0,0.0000e+00,0.0000e+00,2.2727e-03,8.4088e-06
6.45,0,0,0.0000e+00,0.0000e+00,1.6901e-03,6.2533e-06
6.55,0,0,0.0000e+00,0.0000e+00,1.2501e-03,4.6251e-06
6.65,0,0,0.0000e+00,0.0000e+00,9.1765e-04,3.3952e-06
6.75,0,0,0.0000e+00,0.0000e+00,6.6655e-04,2.4662e-06
6.85,0,0,0.0000e+00,0.0000e+00,4.7688e-04,1.7644e-06
6.95,0,0,0.0000e+00,0.0000e+00,3.3361e-04,1.2343e-06
7.05,0,0,0.0000e+00,0.0000e+00,2.2538e-04,8.3389e-07
7.15,0,0,0.0000e+00,0.0000e+00,1.4363e-04,5.3142e-07
7.25,0,0,0.0000e+00,0.0000e+00,8.1881e-05,3.0295e-07
7.35,0,0,0.0000e+00,0.0000e+00,3.5235e-05,1.3037e-07
7.45,0,0,0.0000e+00,0.0000e+00,-2.6575e-19,-9.8323e-22
