MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,10,44,4.8387e-01,1.8709e+00,5.9556e-01
3.05,6,34,2.9032e-01,1.3871e+00,4.9313e-01
3.15,10,28,4.8387e-01,1.0967e+00,4.0831e-01
3.25,1,18,4.8387e-02,6.1287e-01,3.3807e-01
3.35,2,17,9.6774e-02,5.6448e-01,2.7992e-01
3.45,6,15,1.9565e-01,4.6771e-01,2.3176e-01
3.55,3,9,9.7826e-02,2.7206e-01,1.9189e-01
3.65,1,6,3.2609e-02,1.7423e-01,1.5887e-01
3.75,1,5,3.2609e-02,1.4162e-01,1.3153e-01
3.85,2,4,6.5217e-02,1.0901e-01,1.0889e-01
3.95,0,2,0.0000e+00,4.3796e-02,9.0145e-02
4.05,1,2,2.1898e-02,4.3796e-02,7.4623e-02
4.15,1,1,2.1898e-02,2.1898e-02,6.1770e-02
4.25,0,0,0.0000e+00,0.0000e+00,5.1127e-02
4.35,0,0,0.0000e+00,0.0000e+00,4.2314e-02
4.45,0,0,0.0000e+00,0.0000e+00,3.5017e-02
4.55,0,0,0.0000e+00,0.0000e+00,2.8974e-02
4.65,0,0,0.0000e+00,0.0000e+00,2.3971e-02
4.75,0,0,0.0000e+00,0.0000e+00,1.9828e-02
4.85,0,0,0.0000e+00,0.0000e+00,1.6397e-02
4.95,0,0,0.0000e+00,0.0000e+00,1.3557e-02
5.05,0,0,0.0000e+00,0.0000e+00,1.1204e-02
5.15,0,0,0.0000e+00,0.0000e+00,9.2566e-03
5.25,0,0,0.0000e+00,0.0000e+00,7.6438e-03
5.35,0,0,0.0000e+00,0.0000e+00,6.3084e-03
5.45,0,0,0.0000e+00,0.0000e+00,5.2026e-03
5.55,0,0,0.0000e+00,0.0000e+00,4.2869e-03
5.65,0,0,0.0000e+00,0.0000e+00,3.5287e-03
5.75,0,0,0.0000e+00,0.0000e+00,2.9009e-03
5.85,0,0,0.0000e+00,0.0000e+00,2.3810e-03
5.95,0,0,0.0000e+00,0.0000e+00,1.9506e-03
6.05,0,0,0.0000e+00,0.0000e+00,1.5941e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.2990e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.0546e-03
6.35,0,0,0.0000e+00,0.0000e+00,8.5220e-04
6.45,0,0,0.0000e+00,0.0000e+00,6.8463e-04
6.55,0,0,0.0000e+00,0.0000e+00,5.4588e-04
6.65,0,0,0.0000e+00,0.0000e+00,4.3098e-04
6.75,0,0,0.0000e+00,0.0000e+00,3.3584e-04
6.85,0,0,0.0000e+00,0.0000e+00,2.5707e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.9183e-04
7.05,0,0,0.0000e+00,0.0000e+00,1.3782e-04
7.15,0,0,0.0000e+00,0.0000e+00,9.3094e-05
7.25,0,0,0.0000e+00,0.0000e+00,5.6059e-05
7.35,0,0,0.0000e+00,0.0000e+00,2.5393e-05
7.45,0,0,0.0000e+00,0.0000e+00,-2.1721e-19
