MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,0,12,0.0000e+00,3.7807e-01,4.5889e-01
5.55,1,12,4.0004e-02,3.7807e-01,3.7625e-01
5.65,1,11,4.0004e-02,3.3807e-01,3.0844e-01
5.75,1,10,4.0004e-02,2.9806e-01,2.5279e-01
5.85,0,9,0.0000e+00,2.5806e-01,2.0712e-01
5.95,2,9,8.0008e-02,2.5806e-01,1.6965e-01
6.05,2,7,8.0008e-02,1.7805e-01,1.3889e-01
6.15,0,5,0.0000e+00,9.8044e-02,1.1365e-01
6.25,2,5,3.9218e-02,9.8044e-02,9.2940e-02
6.35,0,3,0.0000e+00,5.8826e-02,7.5944e-02
6.45,1,3,1.9609e-02,5.8826e-02,6.1996e-02
6.55,0,2,0.0000e+00,3.9218e-02,5.0550e-02
6.65,0,2,0.0000e+00,3.9218e-02,4.1157e-02
6.75,0,2,0.0000e+00,3.9218e-02,3.3448e-02
6.85,1,2,1.9609e-02,3.9218e-02,2.7123e-02
6.95,1,1,1.9609e-02,1.9609e-02,2.1932e-02
7.05,0,0,0.0000e+00,0.0000e+00,1.7672e-02
7.15,0,0,0.0000e+00,0.0000e+00,1.4176e-02
7.25,0,0,0.0000e+00,0.0000e+00,1.1307e-02
7.35,0,0,0.0000e+00,0.0000e+00,8.9529e-03
7.45,0,0,0.0000e+00,0.0000e+00,7.0210e-03
7.55,0,0,0.0000e+00,0.0000e+00,5.4356e-03
7.65,0,0,0.0000e+00,0.0000e+00,4.1345e-03
7.75,0,0,0.0000e+00,0.0000e+00,3.0668e-03
7.85,0,0,0.0000e+00,0.0000e+00,2.1906e-03
7.95,0,0,0.0000e+00,0.0000e+00,1.4716e-03
8.05,0,0,0.0000e+00,0.0000e+00,8.8158e-04
8.15,0,0,0.0000e+00,0.0000e+00,3.9736e-04
8.25,0,0,0.0000e+00,0.0000e+00,3.9736e-04
