MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,5,26,2.4194e-01,9.8361e-01,1.6535e+00
3.05,3,21,1.4516e-01,7.4168e-01,1.2550e+00
3.15,2,18,9.6774e-02,5.9652e-01,9.5252e-01
3.25,1,16,4.8387e-02,4.9974e-01,7.2296e-01
3.35,1,15,4.8387e-02,4.5135e-01,5.4872e-01
3.45,4,14,1.3043e-01,4.0297e-01,4.1647e-01
3.55,1,10,3.2609e-02,2.7253e-01,3.1610e-01
3.65,2,9,6.5217e-02,2.3992e-01,2.3992e-01
3.75,2,7,6.5217e-02,1.7471e-01,1.8209e-01
3.85,0,5,0.0000e+00,1.0949e-01,1.3821e-01
3.95,0,5,0.0000e+00,1.0949e-01,1.0490e-01
4.05,0,5,0.0000e+00,1.0949e-01,7.9615e-02
4.15,1,5,2.1898e-02,1.0949e-01,6.0426e-02
4.25,2,4,4.3796e-02,8.7591e-02,4.5861e-02
4.35,2,2,4.3796e-02,4.3796e-02,3.4807e-02
4.45,0,0,0.0000e+00,0.0000e+00,2.6417e-02
4.55,0,0,0.0000e+00,0.0000e+00,2.0048e-02
4.65,0,0,0.0000e+00,0.0000e+00,1.5215e-02
4.75,0,0,0.0000e+00,0.0000e+00,1.1547e-02
4.85,0,0,0.0000e+00,0.0000e+00,8.7621e-03
4.95,0,0,0.0000e+00,0.0000e+00,6.6488e-03
5.05,0,0,0.0000e+00,0.0000e+00,5.0448e-03
5.15,0,0,0.0000e+00,0.0000e+00,3.8273e-03
5.25,0,0,0.0000e+00,0.0000e+00,2.9033e-03
5.35,0,0,0.0000e+00,0.0000e+00,2.2020e-03
5.45,0,0,0.0000e+00,0.0000e+00,1.6697e-03
5.55,0,0,0.0000e+00,0.0000e+00,1.2656e-03
5.65,0,0,0.0000e+00,0.0000e+00,9.5899e-04
5.75,0,0,0.0000e+00,0.0000e+00,7.2624e-04
5.85,0,0,0.0000e+00,0.0000e+00,5.4959e-04
5.95,0,0,0.0000e+00,0.0000e+00,4.1551e-04
6.05,0,0,0.0000e+00,0.0000e+00,3.1374e-04
6.15,0,0,0.0000e+00,0.0000e+00,2.3650e-04
6.25,0,0,0.0000e+00,0.0000e+00,1.7788e-04
6.35,0,0,0.0000e+00,0.0000e+00,1.3338e-04
6.45,0,0,0.0000e+00,0.0000e+00,9.9610e-05
6.55,0,0,0.0000e+00,0.0000e+00,7.3978e-05
6.65,0,0,0.0000e+00,0.0000e+00,5.4522e-05
6.75,0,0,0.0000e+00,0.0000e+00,3.9756e-05
6.85,0,0,0.0000e+00,0.0000e+00,2.8548e-05
6.95,0,0,0.0000e+00,0.0000e+00,2.0042e-05
7.05,0,0,0.0000e+00,0.0000e+00,1.3585e-05
7.15,0,0,0.0000e+00,0.0000e+00,8.6850e-06
7.25,0,0,0.0000e+00,0.0000e+00,4.9656e-06
7.35,0,0,0.0000e+00,0.0000e+00,2.1426e-06
7.45,0,0,0.0000e+00,0.0000e+00,-1.6481e-20
