1873 12 15 0400 127.500 -26.250   0.0 5.20 MW E.T.
1968 07 31 1651 124.400 -30.800  18.0 3.99 MW MGO
1968 11 12 1023 124.000 -31.600  18.0 4.35 MW MGO
1967 11 21 1037 124.700 -28.600  18.0 2.63 MW MGO
1967 12 14 1417 124.100 -29.000  18.0 2.81 MW MGO
1968 06 06 1931 123.800 -30.700   0.0 2.66 MW MGO
1971 09 10 1634 127.280 -26.310   0.0 3.87 MW BMR
1971 09 18 1352 124.170 -28.260   0.0 3.03 MW BMR
1972 01 16 0343 124.000 -31.000   0.0 3.31 MW MGO
1972 02 05 1620 125.610 -27.070   0.0 3.73 MW BMR
1972 05 20 0347 124.600 -28.100   0.0 3.62 MW MGO
1972 12 21 1343 124.300 -30.700   0.0 3.75 MW MGO
1977 04 10 1018 122.920 -30.510   0.0 3.84 MW MGO
1977 08 17 2116 125.424 -29.797   0.0 3.96 MW ISC
1978 11 24 0104 120.770 -33.320  10.0 3.94 MW MGO
1979 06 18 2015 123.925 -29.643   0.0 3.66 MW ISC
1979 07 25 1906 121.720 -32.260  10.0 3.06 MW MGO
1980 03 08 0051 124.410 -31.130  19.0 3.39 MW MGO
1978 04 03 1539 126.000 -27.300   0.0 2.70 MW MGO
1980 08 02 0531 124.820 -29.410   0.0 3.07 MW MGO
1978 11 23 1620 126.030 -25.890   0.0 2.75 MW MGO
1980 08 07 2047 123.534 -29.304   0.0 3.96 MW ISC
1978 11 28 1146 124.570 -30.140  15.0 2.92 MW MGO
1980 11 23 1932 123.360 -30.000  10.0 3.52 MW MGO
1981 04 16 1913 121.460 -33.100  10.0 3.26 MW MGO
1979 06 26 1913 124.190 -31.790  10.0 2.74 MW MGO
1981 07 26 1324 127.060 -26.390   0.0 3.28 MW MGO
1981 09 12 1320 124.090 -30.880  37.0 3.04 MW MGO
1981 11 14 2313 123.920 -29.790  10.0 3.49 MW MGO
1982 01 27 2312 125.390 -27.350  10.0 3.25 MW MGO
1982 06 06 1406 122.257 -32.358  33.0 3.97 MW USGS
1982 09 11 1015 123.030 -30.330  10.0 3.49 MW MGO
1983 05 04 0115 124.560 -29.590  10.0 3.02 MW MGO
1983 07 06 1941 122.290 -32.650  10.0 3.08 MW MGO
1983 12 25 0306 120.090 -33.480  10.0 3.00 MW MGO
1984 03 30 1015 124.550 -27.140  10.0 3.28 MW MGO
1984 09 10 0751 123.550 -31.590  10.0 3.29 MW MGO
1984 09 22 2036 127.070 -26.420  10.0 3.00 MW MGO
1983 04 06 1939 124.080 -29.200  10.0 2.58 MW MGO
1984 12 13 1648 124.910 -26.250  10.0 3.28 MW MGO
1983 12 21 1819 124.190 -27.360  10.0 2.79 MW MGO
1984 01 03 0318 126.850 -26.320  10.0 2.78 MW MGO
1984 12 22 2259 124.320 -27.700  10.0 2.81 MW MGO
1988 01 18 0302 122.220 -32.510   5.0 2.94 MW MGO
1988 12 18 0409 123.790 -28.940   5.0 2.98 MW MGO
1989 03 07 1706 124.750 -30.720   5.0 2.72 MW MGO
1989 05 15 1547 124.140 -30.470   5.0 2.70 MW MGO
1989 06 28 1711 122.316 -32.552   7.0 2.96 MW MGO
1990 12 26 1004 125.305 -30.079   4.0 2.93 MW MGO
1992 03 21 2005 124.541 -27.346   5.0 2.86 MW MGO
1995 12 14 2139 123.730 -31.065   5.0 2.86 MW MGO
1997 08 31 0143 123.684 -29.980   5.0 2.86 MW MGO
1997 10 21 0746 123.825 -29.558   5.0 2.93 MW MGO
1997 12 10 0313 123.166 -30.345   5.0 2.93 MW MGO
1998 06 27 1642 120.886 -33.320   5.0 2.93 MW MGO
1999 05 20 1135 124.640 -30.070   5.0 2.86 MW MGO
1999 12 18 0701 124.840 -26.260   5.0 2.93 MW MGO
2000 06 19 0138 121.299 -33.551   0.0 2.86 MW AGSO
2001 02 02 0833 123.052 -32.067  10.0 2.86 MW AGSO
2001 03 28 1748 121.163 -33.401   0.0 2.86 MW AGSO
2002 09 29 0613 125.579 -29.576  10.0 2.93 MW AUST
2007 03 08 1212 124.327 -27.993  10.0 2.93 MW AUST
2010 01 14 2135 120.278 -33.147   0.0 2.86 MW AUST
2010 04 20 1019 122.199 -32.356   0.0 2.93 MW AUST
2014 11 16 0324 122.547 -32.490  10.0 2.86 MW AUST
2017 04 04 1825 121.927 -33.206  10.0 2.93 MW AUST
