MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,3,13,9.7826e-02,3.4630e-01,3.4428e-01
3.05,0,10,0.0000e+00,2.4847e-01,3.0710e-01
3.15,0,10,0.0000e+00,2.4847e-01,2.7392e-01
3.25,2,10,6.5217e-02,2.4847e-01,2.4429e-01
3.35,0,8,0.0000e+00,1.8325e-01,2.1785e-01
3.45,0,8,0.0000e+00,1.8325e-01,1.9424e-01
3.55,1,8,2.4590e-02,1.8325e-01,1.7317e-01
3.65,2,7,4.9180e-02,1.5866e-01,1.5436e-01
3.75,1,5,2.4590e-02,1.0948e-01,1.3757e-01
3.85,0,4,0.0000e+00,8.4892e-02,1.2258e-01
3.95,0,4,0.0000e+00,8.4892e-02,1.0920e-01
4.05,1,4,2.1898e-02,8.4892e-02,9.7252e-02
4.15,0,3,0.0000e+00,6.2994e-02,8.6590e-02
4.25,0,3,0.0000e+00,6.2994e-02,7.7072e-02
4.35,1,3,2.1898e-02,6.2994e-02,6.8575e-02
4.45,0,2,0.0000e+00,4.1096e-02,6.0990e-02
4.55,0,2,0.0000e+00,4.1096e-02,5.4220e-02
4.65,1,2,2.0548e-02,4.1096e-02,4.8176e-02
4.75,0,1,0.0000e+00,2.0548e-02,4.2781e-02
4.85,1,1,2.0548e-02,2.0548e-02,3.7964e-02
4.95,0,0,0.0000e+00,0.0000e+00,3.3665e-02
5.05,0,0,0.0000e+00,0.0000e+00,2.9827e-02
5.15,0,0,0.0000e+00,0.0000e+00,2.6401e-02
5.25,0,0,0.0000e+00,0.0000e+00,2.3343e-02
5.35,0,0,0.0000e+00,0.0000e+00,2.0613e-02
5.45,0,0,0.0000e+00,0.0000e+00,1.8176e-02
5.55,0,0,0.0000e+00,0.0000e+00,1.6001e-02
5.65,0,0,0.0000e+00,0.0000e+00,1.4059e-02
5.75,0,0,0.0000e+00,0.0000e+00,1.2325e-02
5.85,0,0,0.0000e+00,0.0000e+00,1.0778e-02
5.95,0,0,0.0000e+00,0.0000e+00,9.3966e-03
6.05,0,0,0.0000e+00,0.0000e+00,8.1635e-03
6.15,0,0,0.0000e+00,0.0000e+00,7.0627e-03
6.25,0,0,0.0000e+00,0.0000e+00,6.0801e-03
6.35,0,0,0.0000e+00,0.0000e+00,5.2029e-03
6.45,0,0,0.0000e+00,0.0000e+00,4.4199e-03
6.55,0,0,0.0000e+00,0.0000e+00,3.7210e-03
6.65,0,0,0.0000e+00,0.0000e+00,3.0970e-03
6.75,0,0,0.0000e+00,0.0000e+00,2.5400e-03
6.85,0,0,0.0000e+00,0.0000e+00,2.0428e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.5990e-03
7.05,0,0,0.0000e+00,0.0000e+00,1.2028e-03
7.15,0,0,0.0000e+00,0.0000e+00,8.4913e-04
7.25,0,0,0.0000e+00,0.0000e+00,5.3341e-04
7.35,0,0,0.0000e+00,0.0000e+00,2.5158e-04
7.45,0,0,0.0000e+00,0.0000e+00,-2.3231e-18
