MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,1,11,4.8387e-02,4.3759e-01,7.8634e-01
3.05,3,10,1.4516e-01,3.8920e-01,5.9537e-01
3.15,0,7,0.0000e+00,2.4404e-01,4.5077e-01
3.25,1,7,4.8387e-02,2.4404e-01,3.4130e-01
3.35,0,6,0.0000e+00,1.9565e-01,2.5841e-01
3.45,1,6,3.2609e-02,1.9565e-01,1.9565e-01
3.55,2,5,6.5217e-02,1.6304e-01,1.4813e-01
3.65,2,3,6.5217e-02,9.7826e-02,1.1216e-01
3.75,1,1,3.2609e-02,3.2609e-02,8.4917e-02
3.85,0,0,0.0000e+00,0.0000e+00,6.4293e-02
3.95,0,0,0.0000e+00,0.0000e+00,4.8678e-02
4.05,0,0,0.0000e+00,0.0000e+00,3.6855e-02
4.15,0,0,0.0000e+00,0.0000e+00,2.7904e-02
4.25,0,0,0.0000e+00,0.0000e+00,2.1126e-02
4.35,0,0,0.0000e+00,0.0000e+00,1.5995e-02
4.45,0,0,0.0000e+00,0.0000e+00,1.2110e-02
4.55,0,0,0.0000e+00,0.0000e+00,9.1679e-03
4.65,0,0,0.0000e+00,0.0000e+00,6.9406e-03
4.75,0,0,0.0000e+00,0.0000e+00,5.2543e-03
4.85,0,0,0.0000e+00,0.0000e+00,3.9775e-03
4.95,0,0,0.0000e+00,0.0000e+00,3.0109e-03
5.05,0,0,0.0000e+00,0.0000e+00,2.2789e-03
5.15,0,0,0.0000e+00,0.0000e+00,1.7248e-03
5.25,0,0,0.0000e+00,0.0000e+00,1.3052e-03
5.35,0,0,0.0000e+00,0.0000e+00,9.8751e-04
5.45,0,0,0.0000e+00,0.0000e+00,7.4698e-04
5.55,0,0,0.0000e+00,0.0000e+00,5.6487e-04
5.65,0,0,0.0000e+00,0.0000e+00,4.2698e-04
5.75,0,0,0.0000e+00,0.0000e+00,3.2259e-04
5.85,0,0,0.0000e+00,0.0000e+00,2.4355e-04
5.95,0,0,0.0000e+00,0.0000e+00,1.8370e-04
6.05,0,0,0.0000e+00,0.0000e+00,1.3839e-04
6.15,0,0,0.0000e+00,0.0000e+00,1.0408e-04
6.25,0,0,0.0000e+00,0.0000e+00,7.8105e-05
6.35,0,0,0.0000e+00,0.0000e+00,5.8438e-05
6.45,0,0,0.0000e+00,0.0000e+00,4.3548e-05
6.55,0,0,0.0000e+00,0.0000e+00,3.2274e-05
6.65,0,0,0.0000e+00,0.0000e+00,2.3738e-05
6.75,0,0,0.0000e+00,0.0000e+00,1.7275e-05
6.85,0,0,0.0000e+00,0.0000e+00,1.2381e-05
6.95,0,0,0.0000e+00,0.0000e+00,8.6765e-06
7.05,0,0,0.0000e+00,0.0000e+00,5.8713e-06
7.15,0,0,0.0000e+00,0.0000e+00,3.7474e-06
7.25,0,0,0.0000e+00,0.0000e+00,2.1394e-06
7.35,0,0,0.0000e+00,0.0000e+00,9.2184e-07
7.45,0,0,0.0000e+00,0.0000e+00,-7.0194e-21
