MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.65,1.2161e-01,1.5951e-03
3.75,9.9320e-02,1.3028e-03
3.85,8.1115e-02,1.0640e-03
3.95,6.6246e-02,8.6895e-04
4.050000000000001,5.4102e-02,7.0965e-04
4.15,4.4183e-02,5.7954e-04
4.25,3.6081e-02,4.7327e-04
4.3500000000000005,2.9464e-02,3.8647e-04
4.450000000000001,2.4059e-02,3.1558e-04
4.550000000000001,1.9645e-02,2.5768e-04
4.65,1.6039e-02,2.1038e-04
4.750000000000001,1.3094e-02,1.7175e-04
4.850000000000001,1.0689e-02,1.4020e-04
4.950000000000001,8.7240e-03,1.1443e-04
5.050000000000001,7.1194e-03,9.3384e-05
5.150000000000001,5.8088e-03,7.6193e-05
5.250000000000002,4.7383e-03,6.2152e-05
5.350000000000001,3.8640e-03,5.0683e-05
5.450000000000001,3.1498e-03,4.1316e-05
5.550000000000002,2.5665e-03,3.3665e-05
5.650000000000002,2.0901e-03,2.7416e-05
5.750000000000002,1.7010e-03,2.2312e-05
5.850000000000001,1.3832e-03,1.8143e-05
5.950000000000002,1.1236e-03,1.4738e-05
6.0500000000000025,9.1160e-04,1.1957e-05
6.150000000000002,7.3843e-04,9.6859e-06
6.250000000000002,5.9699e-04,7.8306e-06
6.350000000000002,4.8146e-04,6.3153e-06
6.450000000000003,3.8710e-04,5.0776e-06
6.5500000000000025,3.1004e-04,4.0667e-06
6.650000000000002,2.4709e-04,3.2410e-06
6.750000000000003,1.9568e-04,2.5667e-06
6.850000000000003,1.5368e-04,2.0158e-06
6.950000000000003,1.1938e-04,1.5660e-06
7.0500000000000025,9.1370e-05,1.1985e-06
7.150000000000003,6.8489e-05,8.9836e-07
7.2500000000000036,4.9800e-05,6.5323e-07
7.350000000000003,3.4536e-05,4.5301e-07
7.450000000000003,2.2069e-05,2.8947e-07
7.550000000000003,1.1886e-05,1.5590e-07
7.650000000000004,3.5683e-06,4.6806e-08
