MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.45,7,21,2.2826e-01,5.7376e-01,4.0874e-01
2.55,1,14,3.2609e-02,3.4550e-01,3.4537e-01
2.65,1,13,3.2609e-02,3.1289e-01,2.9182e-01
2.75,3,12,8.4112e-02,2.8028e-01,2.4657e-01
2.85,1,9,2.8037e-02,1.9617e-01,2.0834e-01
2.95,1,8,2.1898e-02,1.6813e-01,1.7603e-01
3.05,1,7,2.1898e-02,1.4623e-01,1.4873e-01
3.15,0,6,0.0000e+00,1.2433e-01,1.2566e-01
3.25,2,6,4.3796e-02,1.2433e-01,1.0616e-01
3.35,0,4,0.0000e+00,8.0537e-02,8.9690e-02
3.45,3,4,6.0403e-02,8.0537e-02,7.5769e-02
3.55,0,1,0.0000e+00,2.0134e-02,6.4007e-02
3.65,0,1,0.0000e+00,2.0134e-02,5.4067e-02
3.75,1,1,2.0134e-02,2.0134e-02,4.5668e-02
3.85,0,0,0.0000e+00,0.0000e+00,3.8570e-02
3.95,0,0,0.0000e+00,0.0000e+00,3.2573e-02
4.05,0,0,0.0000e+00,0.0000e+00,2.7505e-02
4.15,0,0,0.0000e+00,0.0000e+00,2.3222e-02
4.25,0,0,0.0000e+00,0.0000e+00,1.9604e-02
4.35,0,0,0.0000e+00,0.0000e+00,1.6546e-02
4.45,0,0,0.0000e+00,0.0000e+00,1.3962e-02
4.55,0,0,0.0000e+00,0.0000e+00,1.1778e-02
4.65,0,0,0.0000e+00,0.0000e+00,9.9334e-03
4.75,0,0,0.0000e+00,0.0000e+00,8.3743e-03
4.85,0,0,0.0000e+00,0.0000e+00,7.0568e-03
4.95,0,0,0.0000e+00,0.0000e+00,5.9436e-03
5.05,0,0,0.0000e+00,0.0000e+00,5.0028e-03
5.15,0,0,0.0000e+00,0.0000e+00,4.2079e-03
5.25,0,0,0.0000e+00,0.0000e+00,3.5362e-03
5.35,0,0,0.0000e+00,0.0000e+00,2.9686e-03
5.45,0,0,0.0000e+00,0.0000e+00,2.4889e-03
5.55,0,0,0.0000e+00,0.0000e+00,2.0836e-03
5.65,0,0,0.0000e+00,0.0000e+00,1.7411e-03
5.75,0,0,0.0000e+00,0.0000e+00,1.4517e-03
5.85,0,0,0.0000e+00,0.0000e+00,1.2072e-03
5.95,0,0,0.0000e+00,0.0000e+00,1.0005e-03
6.05,0,0,0.0000e+00,0.0000e+00,8.2588e-04
6.15,0,0,0.0000e+00,0.0000e+00,6.7832e-04
6.25,0,0,0.0000e+00,0.0000e+00,5.5363e-04
6.35,0,0,0.0000e+00,0.0000e+00,4.4827e-04
6.45,0,0,0.0000e+00,0.0000e+00,3.5924e-04
6.55,0,0,0.0000e+00,0.0000e+00,2.8400e-04
6.65,0,0,0.0000e+00,0.0000e+00,2.2043e-04
6.75,0,0,0.0000e+00,0.0000e+00,1.6670e-04
6.85,0,0,0.0000e+00,0.0000e+00,1.2131e-04
6.95,0,0,0.0000e+00,0.0000e+00,8.2950e-05
7.05,0,0,0.0000e+00,0.0000e+00,5.0536e-05
7.15,0,0,0.0000e+00,0.0000e+00,2.3145e-05
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
