MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,2.1100e-01,6.9935e-03
3.65,1.6606e-01,5.5042e-03
3.75,1.3070e-01,4.3320e-03
3.85,1.0287e-01,3.4095e-03
3.95,8.0959e-02,2.6834e-03
4.050000000000001,6.3717e-02,2.1119e-03
4.15,5.0147e-02,1.6621e-03
4.25,3.9467e-02,1.3081e-03
4.3500000000000005,3.1061e-02,1.0295e-03
4.450000000000001,2.4446e-02,8.1025e-04
4.550000000000001,1.9239e-02,6.3767e-04
4.65,1.5141e-02,5.0184e-04
4.750000000000001,1.1915e-02,3.9493e-04
4.850000000000001,9.3769e-03,3.1080e-04
4.950000000000001,7.3790e-03,2.4458e-04
5.050000000000001,5.8066e-03,1.9246e-04
5.150000000000001,4.5690e-03,1.5144e-04
5.250000000000002,3.5949e-03,1.1915e-04
5.350000000000001,2.8283e-03,9.3744e-05
5.450000000000001,2.2250e-03,7.3746e-05
5.550000000000002,1.7501e-03,5.8006e-05
5.650000000000002,1.3763e-03,4.5618e-05
5.750000000000002,1.0822e-03,3.5869e-05
5.850000000000001,8.5067e-04,2.8195e-05
5.950000000000002,6.6846e-04,2.2156e-05
6.0500000000000025,5.2505e-04,1.7403e-05
6.150000000000002,4.1218e-04,1.3662e-05
6.250000000000002,3.2335e-04,1.0717e-05
6.350000000000002,2.5343e-04,8.3999e-06
6.450000000000003,1.9840e-04,6.5760e-06
6.5500000000000025,1.5509e-04,5.1405e-06
6.650000000000002,1.2101e-04,4.0108e-06
6.750000000000003,9.4180e-05,3.1216e-06
6.850000000000003,7.3066e-05,2.4218e-06
6.950000000000003,5.6448e-05,1.8710e-06
7.0500000000000025,4.3369e-05,1.4375e-06
7.150000000000003,3.3075e-05,1.0963e-06
7.2500000000000036,2.4973e-05,8.2774e-07
7.350000000000003,1.8597e-05,6.1639e-07
7.450000000000003,1.3578e-05,4.5006e-07
7.550000000000003,9.6286e-06,3.1914e-07
7.650000000000003,6.5200e-06,2.1610e-07
7.7500000000000036,4.0733e-06,1.3501e-07
7.850000000000004,2.1476e-06,7.1183e-08
7.950000000000004,6.3207e-07,2.0950e-08
