MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,20,108,5.4545e-01,2.5867e+00,2.5934e+00
3.05,12,88,3.2727e-01,2.0413e+00,2.1980e+00
3.15,12,76,3.2727e-01,1.7140e+00,1.8629e+00
3.25,12,64,3.2727e-01,1.3867e+00,1.5788e+00
3.35,2,52,5.4545e-02,1.0594e+00,1.3379e+00
3.45,11,50,2.3571e-01,1.0049e+00,1.1338e+00
3.55,7,39,1.5000e-01,7.6919e-01,9.6075e-01
3.65,5,32,1.0714e-01,6.1919e-01,8.1407e-01
3.75,4,27,8.5714e-02,5.1204e-01,6.8973e-01
3.85,1,23,2.1429e-02,4.2633e-01,5.8433e-01
3.95,6,22,1.1613e-01,4.0490e-01,4.9500e-01
4.05,3,16,5.8065e-02,2.8877e-01,4.1927e-01
4.15,3,13,5.8065e-02,2.3071e-01,3.5507e-01
4.25,3,10,5.8065e-02,1.7264e-01,3.0066e-01
4.35,0,7,0.0000e+00,1.1458e-01,2.5453e-01
4.45,1,7,1.8293e-02,1.1458e-01,2.1543e-01
4.55,1,6,1.8293e-02,9.6286e-02,1.8229e-01
4.65,0,5,0.0000e+00,7.7993e-02,1.5420e-01
4.75,1,5,1.8293e-02,7.7993e-02,1.3038e-01
4.85,1,4,1.8293e-02,5.9701e-02,1.1020e-01
4.95,0,3,0.0000e+00,4.1408e-02,9.3086e-02
5.05,2,3,3.4091e-02,4.1408e-02,7.8581e-02
5.15,0,1,0.0000e+00,7.3171e-03,6.6286e-02
5.25,0,1,0.0000e+00,7.3171e-03,5.5864e-02
5.35,0,1,0.0000e+00,7.3171e-03,4.7030e-02
5.45,0,1,0.0000e+00,7.3171e-03,3.9542e-02
5.55,0,1,0.0000e+00,7.3171e-03,3.3194e-02
5.65,0,1,0.0000e+00,7.3171e-03,2.7813e-02
5.75,0,1,0.0000e+00,7.3171e-03,2.3252e-02
5.85,0,1,0.0000e+00,7.3171e-03,1.9386e-02
5.95,0,1,0.0000e+00,7.3171e-03,1.6109e-02
6.05,0,1,0.0000e+00,7.3171e-03,1.3331e-02
6.15,0,1,0.0000e+00,7.3171e-03,1.0976e-02
6.25,0,1,0.0000e+00,7.3171e-03,8.9797e-03
6.35,0,1,0.0000e+00,7.3171e-03,7.2877e-03
6.45,0,1,0.0000e+00,7.3171e-03,5.8535e-03
6.55,0,1,0.0000e+00,7.3171e-03,4.6377e-03
6.65,0,1,0.0000e+00,7.3171e-03,3.6071e-03
6.75,1,1,7.3171e-03,7.3171e-03,2.7336e-03
6.85,0,0,0.0000e+00,0.0000e+00,1.9931e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.3654e-03
7.05,0,0,0.0000e+00,0.0000e+00,8.3332e-04
7.15,0,0,0.0000e+00,0.0000e+00,3.8231e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
