MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,2.9524e+00,3.7967e-02
3.65,2.4369e+00,3.1338e-02
3.75,2.0114e+00,2.5866e-02
3.85,1.6602e+00,2.1349e-02
3.95,1.3702e+00,1.7621e-02
4.050000000000001,1.1309e+00,1.4543e-02
4.15,9.3335e-01,1.2003e-02
4.25,7.7027e-01,9.9055e-03
4.3500000000000005,6.3566e-01,8.1743e-03
4.450000000000001,5.2453e-01,6.7453e-03
4.550000000000001,4.3280e-01,5.5657e-03
4.65,3.5709e-01,4.5920e-03
4.750000000000001,2.9458e-01,3.7882e-03
4.850000000000001,2.4299e-01,3.1248e-03
4.950000000000001,2.0040e-01,2.5771e-03
5.050000000000001,1.6524e-01,2.1250e-03
5.150000000000001,1.3622e-01,1.7518e-03
5.250000000000002,1.1227e-01,1.4437e-03
5.350000000000001,9.2493e-02,1.1894e-03
5.450000000000001,7.6170e-02,9.7953e-04
5.550000000000002,6.2696e-02,8.0625e-04
5.650000000000002,5.1574e-02,6.6322e-04
5.750000000000002,4.2392e-02,5.4515e-04
5.850000000000001,3.4813e-02,4.4769e-04
5.950000000000002,2.8557e-02,3.6724e-04
6.0500000000000025,2.3393e-02,3.0083e-04
6.150000000000002,1.9130e-02,2.4601e-04
6.250000000000002,1.5611e-02,2.0076e-04
6.350000000000002,1.2707e-02,1.6341e-04
6.450000000000003,1.0309e-02,1.3257e-04
6.5500000000000025,8.3298e-03,1.0712e-04
6.650000000000002,6.6960e-03,8.6108e-05
6.750000000000003,5.3473e-03,6.8765e-05
6.850000000000003,4.2341e-03,5.4449e-05
6.950000000000003,3.3151e-03,4.2631e-05
7.0500000000000025,2.5565e-03,3.2876e-05
7.150000000000003,1.9303e-03,2.4823e-05
7.2500000000000036,1.4134e-03,1.8176e-05
7.350000000000003,9.8674e-04,1.2689e-05
7.450000000000003,6.3453e-04,8.1599e-06
7.550000000000003,3.4380e-04,4.4211e-06
7.650000000000003,1.0380e-04,1.3348e-06
