MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.55,1.1476e-01,9.3095e-03
3.65,9.1049e-02,7.3862e-03
3.75,7.2238e-02,5.8602e-03
3.85,5.7313e-02,4.6494e-03
3.95,4.5471e-02,3.6888e-03
4.050000000000001,3.6076e-02,2.9266e-03
4.15,2.8621e-02,2.3219e-03
4.25,2.2707e-02,1.8421e-03
4.3500000000000005,1.8015e-02,1.4614e-03
4.450000000000001,1.4291e-02,1.1594e-03
4.550000000000001,1.1337e-02,9.1973e-04
4.65,8.9936e-03,7.2960e-04
4.750000000000001,7.1341e-03,5.7874e-04
4.850000000000001,5.6587e-03,4.5905e-04
4.950000000000001,4.4881e-03,3.6409e-04
5.050000000000001,3.5593e-03,2.8874e-04
5.150000000000001,2.8224e-03,2.2896e-04
5.250000000000002,2.2377e-03,1.8153e-04
5.350000000000001,1.7739e-03,1.4390e-04
5.450000000000001,1.4058e-03,1.1404e-04
5.550000000000002,1.1138e-03,9.0354e-05
5.650000000000002,8.8209e-04,7.1558e-05
5.750000000000002,6.9826e-04,5.6645e-05
5.850000000000001,5.5241e-04,4.4813e-05
5.950000000000002,4.3669e-04,3.5426e-05
6.0500000000000025,3.4488e-04,2.7978e-05
6.150000000000002,2.7203e-04,2.2068e-05
6.250000000000002,2.1423e-04,1.7379e-05
6.350000000000002,1.6837e-04,1.3659e-05
6.450000000000003,1.3199e-04,1.0708e-05
6.5500000000000025,1.0312e-04,8.3657e-06
6.650000000000002,8.0219e-05,6.5077e-06
6.750000000000003,6.2047e-05,5.0335e-06
6.850000000000003,4.7629e-05,3.8638e-06
6.950000000000003,3.6189e-05,2.9358e-06
7.0500000000000025,2.7113e-05,2.1995e-06
7.150000000000003,1.9912e-05,1.6153e-06
7.2500000000000036,1.4198e-05,1.1518e-06
7.350000000000003,9.6648e-06,7.8404e-07
7.450000000000003,6.0680e-06,4.9226e-07
7.550000000000003,3.2143e-06,2.6075e-07
7.650000000000003,9.5012e-07,7.7077e-08
