eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType,mx_origML,mx_origType,mx_revML,pref_mw
188505072000,E&T,1885,5,7,20,0,0,,115,-29,,,,0,,3.69,,MW,4,ML,3.74,3.69
188505111320,RobUnd,1885,5,11,13,20,0,,149.045,-40.012,,,,10,,3.69,,MW,4,ML,3.74,3.69
188505122337,Leiba,1885,5,12,23,37,0,,148.9,-39.9,,,,10,,6.18,,MW,6.8,ML,6.34,6.18
188505270720,RobUnd,1885,5,27,7,20,0,,149.161,-39.802,,,,10,,3.69,,MW,4,ML,3.74,3.69
188505310756,RobUnd,1885,5,31,7,56,0,,149.136,-40.139,,,,10,,4.38,,MW,5,ML,4.67,4.38
188505311245,RobUnd,1885,5,31,12,45,0,,149.059,-39.853,,,,10,,4.88,,MW,5.5,ML,5.13,4.88
188507021603,Leiba,1885,7,2,16,3,0,,146,-39,,,,nan,,5.08,,MW,5.7,ML,5.32,5.08
188507031457,RobUnd,1885,7,3,14,57,0,,145,-37.8,,,,10,,3.07,,MW,3,ML,2.81,3.07
188507162215,RobUnd,1885,7,16,22,15,0,,149,-40,,,,10,,3.69,,MW,4,ML,3.74,3.69
188508010500,RobUnd,1885,8,1,5,0,0,,148.924,-39.996,,,,10,,3.69,,MW,4,ML,3.74,3.69
188508011518,RobUnd,1885,8,1,15,18,0,,148.926,-39.9,,,,10,,4.38,,MW,5,ML,4.67,4.38
188508191832,RobUnd,1885,8,19,18,32,0,,148.934,-40.12,,,,10,,4.38,,MW,5,ML,4.67,4.38
188509110913,Leiba,1885,9,11,9,13,0,,148.8,-39.8,,,,nan,,4.98,,MW,5.6,ML,5.23,4.98
188509121645,RobUnd,1885,9,12,16,45,0,,148.7,-40,,,,10,,3.69,,MW,4,ML,3.74,3.69
188510072356,RobUnd,1885,10,7,23,56,0,,147,-37,,,,10,,4,,MW,4.5,ML,4.2,4
188510270000,MELOBS,1885,10,27,0,0,0,,147.6,-37.1,,,,10,,3.07,,MW,3,ML,2.81,3.07
188511010452,RobUnd,1885,11,1,4,52,0,,149,-39.7,,,,10,,4.38,,MW,5,ML,4.67,4.38
188601031256,RobUnd,1886,1,3,12,56,0,,148.819,-39.553,,,,10,,4.38,,MW,5,ML,4.67,4.38
188603080415,RobUnd,1886,3,8,4,15,0,,149.016,-39.868,,,,10,,4.38,,MW,5,ML,4.67,4.38
188603090000,MELOBS,1886,3,9,0,0,0,,144.9,-37.8,,,,10,,3.07,,MW,3,ML,2.81,3.07
188606010545,ADE,1886,6,1,5,45,0,,138.717,-35.117,,,,7,,3.38,,MW,3.5,ML,3.27,3.38
188607110645,ADE,1886,7,11,6,45,0,,138.617,-33.5,,,,11,,3.57,,MW,3.8,ML,3.55,3.57
188607141637,RobUnd,1886,7,14,16,37,0,,147,-37,,,,10,,3.69,,MW,4,ML,3.74,3.69
188608021115,RobUnd,1886,8,2,11,15,0,,148.973,-40.033,,,,10,,4.38,,MW,5,ML,4.67,4.38
188609072230,Leiba,1886,9,7,22,30,0,,149.15,-41.25,,,,nan,,4.78,,MW,5.4,ML,5.04,4.78
188609281845,KMcC,1886,9,28,18,45,0,,138.9,-34.25,,,,10,,4,,MW,4.5,ML,4.2,4
188610041530,ADE,1886,10,4,15,30,0,,138.5,-34.833,,,,7,,2.64,,MW,2.3,ML,2.16,2.64
188611021635,BurkeG,1886,11,2,16,35,0,,146.8,-34.8,,,,0,,4.38,,MW,5,ML,4.67,4.38
188611262255,Leiba,1886,11,26,22,55,0,,148.9,-41.1,,,,nan,,5.08,,MW,5.7,ML,5.32,5.08
188611291700,BMR,1886,11,29,17,0,0,,148.8,-34.75,,,,10,,4.88,,MW,5.5,ML,5.13,4.88
188612020843,RobUnd,1886,12,2,8,43,0,,143.5,-39,,,,10,,3.69,,MW,4,ML,3.74,3.69
188701081030,ADE,1887,1,8,10,30,0,,138,-32.45,,,,10,,4.58,,MW,5.2,ML,4.85,4.58
188703081327,RobUnd,1887,3,8,13,27,0,,148.974,-40.052,,,,10,,3.69,,MW,4,ML,3.74,3.69
188704161310,ADE,1887,4,16,13,10,0,,139,-33.5,,,,10,,3.94,,MW,4.4,ML,4.11,3.94
188704162210,ADE,1887,4,16,22,10,0,,135.8,-34.3,,,,14,,5.08,,MW,5.7,ML,5.32,5.08
188706211730,ADE,1887,6,21,17,30,0,,138.717,-35.117,,,,7,,2.7,,MW,2.4,ML,2.25,2.7
188707280655,BRS,1887,7,28,6,55,0,,147,-31.3,,,,10,,3.69,,MW,4,ML,3.74,3.69
188707290000,BRS,1887,7,29,0,0,0,,149,-31,,,,10,,2.58,,MW,2.2,ML,2.06,2.58
188708012019,RobUnd,1887,8,1,20,19,0,,143.8,-39,,,,10,,3.69,,MW,4,ML,3.74,3.69
188708070410,ADE,1887,8,7,4,10,0,,138.45,-32.533,,,,8,,3.69,,MW,4,ML,3.74,3.69
188711091633,RobUnd,1887,11,9,16,33,0,,148.982,-40.188,,,,10,,4,,MW,4.5,ML,4.2,4
188807052015,KMcC,1888,7,5,20,15,0,,149.1,-34.8,,,,10,,4.68,,MW,5.3,ML,4.95,4.68
188808160100,BRS,1888,8,16,1,0,0,,152.7,-27,,,,10,,1.97,,MW,1.2,ML,1.13,1.97
188808221500,BRS,1888,8,22,15,0,0,,149,-29,,,,10,,3.2,,MW,3.2,ML,2.99,3.2
188901100647,RobUnd,1889,1,10,6,47,0,,140.659,-44.977,,,,0,,3.07,,MW,3,ML,2.81,3.07
188902120645,ADE,1889,2,12,6,45,0,,139,-34,,,,0,,4.06,,MW,4.6,ML,4.3,4.06
188903111250,ADE,1889,3,11,12,50,0,,137.75,-34.1,,,,8,,3.75,,MW,4.1,ML,3.83,3.75
188906061048,ADE,1889,6,6,10,48,0,,138.6,-34.9,,,,7,,2.58,,MW,2.2,ML,2.06,2.58
188906061056,ADE,1889,6,6,10,56,0,,138.6,-34.9,,,,7,,2.58,,MW,2.2,ML,2.06,2.58
188907290840,RobUnd,1889,7,29,8,40,0,,148.847,-40.227,,,,10,,4.38,,MW,5,ML,4.67,4.38
188910040330,BRS,1889,10,4,3,30,0,,153,-31,,,,10,,2.58,,MW,2.2,ML,2.06,2.58
188910271016,RobUnd,1889,10,27,10,16,0,,147.5,-37,,,,10,,3.07,,MW,3,ML,2.81,3.07
189007232130,ADE,1890,7,23,21,30,0,,138.7,-32.85,,,,8,,3.81,,MW,4.2,ML,3.92,3.81
189101050300,BRS,1891,1,5,3,0,0,,151.1,-25.4,,,,10,,2.58,,MW,2.2,ML,2.06,2.58
189101050334,BRS,1891,1,5,3,34,0,,151.1,-25.4,,,,10,,3.57,,MW,3.8,ML,3.55,3.57
189101050340,BRS,1891,1,5,3,40,0,,151.1,-25.4,,,,10,,2.58,,MW,2.2,ML,2.06,2.58
189106070424,RobUnd,1891,6,7,4,24,0,,144.9,-38.2,,,,10,,4,,MW,4.5,ML,4.2,4
189106080408,RobUnd,1891,6,8,4,8,0,,145,-37.8,,,,10,,3.07,,MW,3,ML,2.81,3.07
189107051020,RobUnd,1891,7,5,10,20,0,,142.3,-38.3,,,,10,,3.07,,MW,3,ML,2.81,3.07
189107080550,GG,1891,7,8,5,50,0,,146.4,-37.9,,,,10,,4,,MW,4.5,ML,4.2,4
189107080940,GG,1891,7,8,9,40,0,,146.4,-37.9,,,,10,,3.07,,MW,3,ML,2.81,3.07
189107301740,RobUnd,1891,7,30,17,40,0,,144.9,-37.8,,,,10,,2.46,,MW,2,ML,1.88,2.46
189108290916,ADE,1891,8,29,9,16,0,,138.367,-31.917,,,,10,,3.94,,MW,4.4,ML,4.11,3.94
189110200620,RobUnd,1891,10,20,6,20,0,,145.5,-38.5,,,,10,,3.07,,MW,3,ML,2.81,3.07
189201261648,Leiba,1892,1,26,16,48,0,,149.5,-40.4,,,,10,,6.28,,MW,6.9,ML,6.44,6.28
189201261655,RobUnd,1892,1,26,16,55,0,,149.221,-40.097,,,,10,,4.38,,MW,5,ML,4.67,4.38
189212230000,MELOBS,1892,12,23,0,0,0,,145.1,-38.2,,,,10,,3.07,,MW,3,ML,2.81,3.07
189305201637,RobUnd,1893,5,20,16,37,0,,146.7,-38.9,,,,10,,3.07,,MW,3,ML,2.81,3.07
189307211815,RobUnd,1893,7,21,18,15,0,,147.5,-37,,,,10,,3.07,,MW,3,ML,2.81,3.07
189307221535,RobUnd,1893,7,22,15,35,0,,144,-37,,,,10,,3.38,,MW,3.5,ML,3.27,3.38
189307221555,RobUnd,1893,7,22,15,55,0,,144,-37,,,,10,,2.77,,MW,2.5,ML,2.34,2.77
189307221620,RobUnd,1893,7,22,16,20,0,,144,-37,,,,10,,2.77,,MW,2.5,ML,2.34,2.77
189308130210,Malpas,1893,8,13,2,10,0,,138.97,-34.38,,,,10,,3.44,,MW,3.6,ML,3.37,3.44
189310091243,RobUnd,1893,10,9,12,43,0,,145.1,-37,,,,10,,3.07,,MW,3,ML,2.81,3.07
189312231436,RobUnd,1893,12,23,14,36,0,,145.1,-38.4,,,,10,,3.69,,MW,4,ML,3.74,3.69
189401290000,BRS,1894,1,29,0,0,0,,151.6,-25.2,,,,10,,2.58,,MW,2.2,ML,2.06,2.58
189407112240,RobUnd,1894,7,11,22,40,0,,147.1,-37.4,,,,10,,3.07,,MW,3,ML,2.81,3.07
189407161245,Rynn,1894,7,16,12,45,0,,143.5,-18.3,,,,0,,3.69,,MW,4,ML,3.74,3.69
189408071258,ADE,1894,8,7,12,58,0,,138.917,-34.167,,,,7,,3.26,,MW,3.3,ML,3.09,3.26
189411220315,RobUnd,1894,11,22,3,15,0,,149.5,-38,,,,10,,3.38,,MW,3.5,ML,3.27,3.38
189412100820,RobUnd,1894,12,10,8,20,0,,147.5,-37,,,,10,,3.07,,MW,3,ML,2.81,3.07
189505081050,RobUnd,1895,5,8,10,50,0,,143.5,-39,,,,10,,3.07,,MW,3,ML,2.81,3.07
189602011630,RobUnd,1896,2,1,16,30,0,,145.2,-38.2,,,,5,,3.07,,MW,3,ML,2.81,3.07
189602271058,BRS,1896,2,27,10,58,0,,146.5,-16.8,,,,25,,3.81,,MW,4.2,ML,3.92,3.81
189602271100,BRS,1896,2,27,11,0,0,,146.5,-16.8,,,,25,,3.81,,MW,4.2,ML,3.92,3.81
189603280730,RobUnd,1896,3,28,7,30,0,,145.5,-38,,,,5,,2.77,,MW,2.5,ML,2.34,2.77
189605040555,ADE,1896,5,4,5,55,0,,139.85,-36.83,,,,10,,3.81,,MW,4.2,ML,3.92,3.81
189605091034,RobUnd,1896,5,9,10,34,0,,145.9,-38.1,,,,5,,3.07,,MW,3,ML,2.81,3.07
189605172000,McArdle,1896,5,17,20,0,0,,141.6,-37.2,,,,nan,,3.07,,MW,3,ML,2.81,3.07
189605300000,RobUnd,1896,5,30,0,0,0,,146.3,-38.4,,,,10,,2.77,,MW,2.5,ML,2.34,2.77
189608131130,RobUnd,1896,8,13,11,30,0,,147,-37,,,,10,,3.69,,MW,4,ML,3.74,3.69
189608220256,ADE,1896,8,22,2,56,0,,138.917,-33.75,,,,0,,3.87,,MW,4.3,ML,4.02,3.87
189608220630,ADE,1896,8,22,6,30,0,,138.917,-33.75,,,,0,,3.69,,MW,4,ML,3.74,3.69
189608231130,ADE,1896,8,23,11,30,0,,138.917,-33.75,,,,0,,3.81,,MW,4.2,ML,3.92,3.81
189703291155,RobUnd,1897,3,29,11,55,0,,144,-35.7,,,,10,,3.69,,MW,4,ML,3.74,3.69
189704090000,ADE,1897,4,9,0,0,0,,140.67,-38.07,,,,10,,3.44,,MW,3.6,ML,3.37,3.44
189704111435,ADE,1897,4,11,14,35,0,,140.37,-37.9,,,,10,,3.44,,MW,3.6,ML,3.37,3.44
189705100526,KMcC,1897,5,10,5,26,0,,139.75,-37.3,,,,14,,5.98,,MW,6.6,ML,6.16,5.98
189705100755,ADE,1897,5,10,7,55,0,,139.75,-37.3,,,,0,,3.69,,MW,4,ML,3.74,3.69
189706031400,RobUnd,1897,6,3,14,0,0,,141.5,-37.1,,,,10,,3.07,,MW,3,ML,2.81,3.07
189706120000,McArdle,1897,6,12,0,0,0,,150.4,-34.5,,,,nan,,3.38,,MW,3.5,ML,3.27,3.38
189706151900,Qld Met,1897,6,15,19,0,0,,151.1,-24.9,,,,10,,3.2,,MW,3.2,ML,2.99,3.2
189706251025,ADE,1897,6,25,10,25,0,,139.75,-37.17,,,,10,,2.95,,MW,2.8,ML,2.62,2.95
189706291830,ADE,1897,6,29,18,30,0,,139.85,-36.83,,,,10,,3.94,,MW,4.4,ML,4.11,3.94
189709261900,RobUnd,1897,9,26,19,0,0,,147.5,-37.1,,,,10,,3.07,,MW,3,ML,2.81,3.07
189801280820,ADE,1898,1,28,8,20,0,,139.033,-34.417,,,,8,,3.44,,MW,3.6,ML,3.37,3.44
189801291120,RobUnd,1898,1,29,11,20,0,,145.5,-37.2,,,,10,,3.07,,MW,3,ML,2.81,3.07
189802050140,RobUnd,1898,2,5,1,40,0,,145.7,-37.7,,,,10,,3.07,,MW,3,ML,2.81,3.07
189804102110,ADE,1898,4,10,21,10,0,,139.75,-37.3,,,,10,,4.28,,MW,4.9,ML,4.57,4.28
189809060415,RobUnd,1898,9,6,4,15,0,,145.7,-37.4,,,,10,,3.69,,MW,4,ML,3.74,3.69
189811182120,ADE,1898,11,18,21,20,0,,139.85,-36.83,,,,10,,3.57,,MW,3.8,ML,3.55,3.57
189811220140,RobUnd,1898,11,22,1,40,0,,146.1,-37.1,,,,10,,3.07,,MW,3,ML,2.81,3.07
189812200535,RobUnd,1898,12,20,5,35,0,,144.5,-36.6,,,,5,,3.38,,MW,3.5,ML,3.27,3.38
