eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency,flag
912429,1920,2,10,22,7,18,-67.384,18.616,15.0,6.4,MW,bibliog,0
912436,1920,2,20,0,1,48,45.617,41.926,15.0,5.97,MW,,0
912437,1920,2,20,11,44,40,45.632,41.288,15.0,6.31,MW,,0
912439,1920,2,25,17,56,28,9.301,35.266,15.0,5.48,MW,,0
912447,1920,2,28,18,40,51,-73.316,-14.378,15.0,6.51,MW,,0
912457,1920,3,15,12,5,21,177.116,-20.19,15.0,6.55,MW,,0
912458,1920,3,17,18,37,5,95.56,1.587,15.0,6.24,MW,,0
912459,1920,3,20,17,48,39,-122.712,40.199,15.0,5.54,MW,,0
912460,1920,3,20,18,31,25,-110.726,-35.848,10.0,6.96,MW,,0
912463,1920,3,23,15,21,52,-93.521,16.145,15.0,6.16,MW,,0
912464,1920,3,29,5,7,59,-127.308,50.987,15.0,6.43,MW,,0
912469,1920,4,2,15,34,21,26.732,36.355,15.0,5.56,MW,,0
912474,1920,4,11,23,3,45,151.206,48.815,15.0,6.37,MW,,0
912478,1920,4,19,21,6,22,-96.927,17.101,35.0,6.43,MW,,0
912480,1920,5,1,6,34,40,27.468,34.837,15.0,5.47,MW,,0
912481,1920,5,2,8,28,6,90.442,35.92,15.0,6.27,MW,,0
912485,1920,5,7,5,40,51,126.791,6.804,35.0,6.92,MW,,0
912486,1920,5,7,21,31,16,156.406,-9.365,15.0,6.98,MW,,0
912491,1920,5,12,21,53,16,136.416,37.563,15.0,5.98,MW,,0
912492,1920,5,13,1,48,44,144.0,-3.65,25.0,6.96,MW,,0
912494,1920,5,14,17,57,56,-21.392,64.323,10.0,5.69,MW,,0
912496,1920,5,19,3,10,53,119.305,2.511,35.0,6.26,MW,,0
912500,1920,5,20,7,26,6,166.676,-12.327,80.0,6.79,MW,,0
912506,1920,5,26,12,22,3,-173.505,-14.95,35.0,6.41,MW,,0
912519,1920,6,5,4,21,35,121.954,23.688,20.0,8.23,MW,,0
912525,1920,6,9,11,30,39,129.637,-4.885,15.0,6.96,MW,,0
912549,1920,7,2,21,36,47,130.046,-4.367,15.0,6.39,MW,,0
912551,1920,7,3,16,34,54,-94.062,15.16,25.0,5.84,MW,,0
912552,1920,7,4,0,11,49,-15.242,-0.967,10.0,6.01,MW,,0
912555,1920,7,6,3,0,54,166.794,-14.645,15.0,6.34,MW,,0
912556,1920,7,7,18,41,32,-140.898,61.264,15.0,6.1,MW,,0
912564,1920,7,16,17,14,14,-83.225,4.98,15.0,5.98,MW,,0
912566,1920,7,20,0,21,40,-115.219,-64.578,10.0,6.16,MW,,0
912569,1920,7,21,14,29,14,26.084,33.812,15.0,5.57,MW,,0
912572,1920,8,3,3,1,59,127.892,5.901,15.0,6.28,MW,,0
912573,1920,8,3,19,57,22,-67.867,-27.475,15.0,7.03,MW,,0
912574,1920,8,5,19,1,22,122.63,19.596,15.0,5.81,MW,,0
912577,1920,8,12,6,20,53,-45.954,22.702,10.0,5.77,MW,,0
912578,1920,8,13,2,2,46,-63.908,-18.807,15.0,6.06,MW,,0
912580,1920,8,15,8,16,28,166.428,-12.119,35.0,6.65,MW,,0
16958437,1920,8,20,16,15,42,-72.887,-37.911,15.0,6.95,MW,,0
912585,1920,8,25,21,53,26,151.454,-5.588,35.0,6.2,MW,,0
912586,1920,8,26,23,0,1,-169.044,52.394,35.0,6.19,MW,,0
912591,1920,9,4,14,9,4,0.957,-55.709,10.0,6.98,MW,,0
912594,1920,9,6,14,5,31,10.6,44.308,15.0,5.62,MW,,0
912595,1920,9,6,23,16,46,151.831,48.338,15.0,5.88,MW,,0
912596,1920,9,7,5,55,45,10.543,44.19,15.0,6.31,MW,,0
912604,1920,9,8,1,45,42,-176.349,-24.423,35.0,6.71,MW,,0
912607,1920,9,9,18,56,2,173.111,-14.92,15.0,6.48,MW,,0
912613,1920,9,14,2,8,46,21.543,40.738,15.0,5.5,MW,,0
912618,1920,9,20,14,39,3,168.471,-19.981,25.0,8.15,MW,,0
912621,1920,9,20,23,35,30,93.35,45.373,10.0,6.02,MW,,0
912623,1920,9,21,17,42,12,153.472,44.854,15.0,6.45,MW,,0
912624,1920,9,23,5,32,47,155.225,49.171,35.0,6.31,MW,,0
912626,1920,9,24,21,55,9,-82.587,6.319,15.0,6.27,MW,,0
912629,1920,9,28,15,17,44,27.611,38.122,15.0,5.84,MW,,0
912630,1920,10,1,18,49,59,-99.346,16.278,10.0,5.93,MW,,0
912632,1920,10,7,20,54,3,-71.094,-12.387,15.0,6.5,MW,,0
912633,1920,10,8,16,50,50,-91.449,16.663,10.0,6.26,MW,,0
912635,1920,10,12,6,54,51,80.56,35.45,20.0,6.4,MW,,0
912639,1920,10,16,11,36,41,-31.847,51.947,10.0,5.58,MW,,0
912642,1920,10,20,10,2,21,122.083,24.359,15.0,6.92,MW,,0
912643,1920,10,20,19,16,11,122.616,24.7,35.0,6.12,MW,,0
912644,1920,10,21,18,57,45,19.588,38.57,15.0,5.88,MW,,0
912646,1920,10,22,12,9,55,-71.579,-21.602,15.0,6.59,MW,,0
912652,1920,10,28,7,23,43,-178.821,50.71,15.0,6.26,MW,,0
912660,1920,11,12,5,42,2,-28.113,0.701,10.0,6.44,MW,,0
912664,1920,11,16,8,31,0,-131.308,72.736,15.0,6.42,MW,,0
912668,1920,11,26,8,51,7,20.047,40.269,15.0,6.18,MW,,0
912674,1920,11,29,15,48,2,19.527,39.456,15.0,5.74,MW,,0
912678,1920,12,5,10,1,9,-19.662,0.008,10.0,6.47,MW,,0
912683,1920,12,10,4,26,8,-69.992,-37.51,15.0,7.23,MW,,0
912686,1920,12,13,3,43,4,154.52,-9.074,15.0,6.45,MW,,0
912687,1920,12,16,12,5,54,105.619,36.87,15.0,8.3,MW,bibliog,0
912690,1920,12,17,19,0,4,-68.412,-31.905,15.0,6.74,MW,,0
912691,1920,12,18,2,1,36,20.704,41.197,15.0,5.96,MW,,0
912693,1920,12,19,20,10,53,141.367,37.591,35.0,6.31,MW,,0
912694,1920,12,25,11,33,20,105.474,37.243,15.0,6.99,MW,,0
912697,1920,12,28,3,16,42,105.424,37.418,15.0,6.08,MW,,0
912136,1921,1,2,7,6,35,150.379,44.035,35.0,6.35,MW,,0
912141,1921,1,7,2,51,28,140.13,-51.349,10.0,6.35,MW,,0
912142,1921,1,7,9,42,26,105.48,37.622,15.0,5.97,MW,,0
912145,1921,1,9,12,55,7,-74.191,-13.386,15.0,6.53,MW,,0
912150,1921,1,19,14,57,22,153.454,47.11,35.0,6.04,MW,,0
912156,1921,1,27,11,30,24,27.992,36.85,15.0,5.54,MW,,0
912158,1921,2,4,8,22,40,-90.791,15.662,15.0,7.11,MW,,0
912159,1921,2,6,4,27,54,155.64,50.85,35.0,6.36,MW,,0
912161,1921,2,10,23,53,49,146.648,17.792,15.0,6.58,MW,,0
912164,1921,2,14,1,0,51,128.892,5.146,15.0,6.32,MW,,0
912166,1921,2,19,14,33,48,133.85,-0.853,15.0,6.35,MW,,0
912167,1921,2,19,18,14,43,139.103,-2.077,25.0,6.75,MW,,0
912172,1921,2,27,18,23,37,-173.037,-18.904,15.0,7.39,MW,,0
912174,1921,3,3,3,2,26,139.624,41.495,15.0,6.61,MW,,0
912175,1921,3,3,8,20,17,102.994,-6.464,15.0,6.49,MW,,0
912177,1921,3,5,6,24,18,93.638,7.401,20.0,6.58,MW,,0
912178,1921,3,6,7,25,13,-109.958,26.497,15.0,6.26,MW,,0
912187,1921,3,23,22,44,14,129.905,-5.771,15.0,6.51,MW,,0
912190,1921,3,24,14,41,54,158.207,51.4,25.0,6.88,MW,,0
912192,1921,3,28,7,49,31,-87.037,13.721,15.0,7.19,MW,,0
912193,1921,3,29,22,11,50,151.946,45.6,35.0,6.27,MW,,0
912194,1921,3,30,10,26,31,90.659,22.384,15.0,6.4,MW,,0
912196,1921,3,30,15,6,0,21.141,41.798,15.0,5.98,MW,,0
912197,1921,4,1,4,6,44,98.164,1.795,35.0,6.71,MW,,0
912198,1921,4,1,12,0,43,164.797,-11.656,35.0,6.47,MW,,0
912199,1921,4,2,9,36,52,124.821,23.879,15.0,6.95,MW,,0
912201,1921,4,10,13,40,15,-133.901,52.619,15.0,6.19,MW,,0
912203,1921,4,12,9,36,4,100.953,36.826,15.0,6.21,MW,,0
912207,1921,4,20,16,4,27,32.997,35.2,15.0,5.51,MW,,0
912208,1921,4,20,18,46,25,-44.375,29.159,10.0,5.74,MW,,0
912209,1921,4,22,6,21,40,-177.859,-30.575,35.0,6.12,MW,,0
912210,1921,4,22,16,3,57,-16.493,42.978,10.0,5.5,MW,,0
912212,1921,4,25,17,33,30,177.554,-18.899,15.0,6.5,MW,,0
912214,1921,5,1,5,39,10,-104.178,18.637,15.0,6.56,MW,,0
912221,1921,5,12,3,40,22,154.11,-5.791,35.0,6.4,MW,,0
912226,1921,5,14,11,17,55,118.938,0.677,35.0,6.52,MW,,0
912228,1921,5,14,20,18,12,-175.974,-29.794,15.0,6.3,MW,,0
912229,1921,5,14,22,9,36,-104.777,19.634,35.0,5.88,MW,,0
912232,1921,5,17,23,27,8,130.877,28.362,15.0,6.27,MW,,0
912236,1921,5,21,8,42,12,125.635,12.67,35.0,6.5,MW,,0
912238,1921,5,21,22,26,1,155.588,48.807,35.0,6.52,MW,,0
912260,1921,6,23,18,21,34,128.094,29.006,15.0,6.19,MW,,0
912263,1921,6,26,3,40,43,21.637,39.371,15.0,5.59,MW,,0
912264,1921,6,28,13,58,43,176.831,-39.685,25.0,6.7,MW,bibliog,0
912265,1921,6,29,11,37,59,44.279,43.095,15.0,5.92,MW,,0
912266,1921,6,30,2,10,12,-34.455,58.325,10.0,5.73,MW,,0
912268,1921,7,3,14,52,57,130.086,29.247,15.0,6.03,MW,,0
912269,1921,7,4,14,18,16,129.781,29.004,35.0,6.24,MW,,0
912288,1921,8,9,10,38,10,145.712,43.333,35.0,5.98,MW,,0
912289,1921,8,10,14,10,29,22.782,41.706,15.0,5.94,MW,,0
912292,1921,8,14,13,15,28,40.904,15.161,15.0,6.08,MW,,0
912297,1921,8,22,4,5,6,139.589,35.816,35.0,6.03,MW,,0
912298,1921,8,23,5,11,55,-34.264,58.188,10.0,5.53,MW,,0
912299,1921,8,23,20,17,27,-19.416,67.011,10.0,6.38,MW,,0
912303,1921,9,3,8,57,57,142.615,32.731,15.0,6.26,MW,,0
912309,1921,9,11,4,1,45,110.653,-10.046,15.0,7.58,MW,,0
912313,1921,9,13,2,37,0,-28.664,-55.623,35.0,6.91,MW,,0
912314,1921,9,13,8,59,53,20.851,38.773,15.0,5.89,MW,,0
912315,1921,9,14,3,27,37,20.907,38.13,15.0,5.6,MW,,0
912318,1921,9,19,23,16,46,176.871,-17.405,15.0,6.56,MW,,0
912321,1921,9,21,11,1,43,40.382,15.886,15.0,5.92,MW,,0
912324,1921,9,26,9,26,4,33.046,38.956,15.0,6.01,MW,,0
912326,1921,9,27,16,21,11,142.89,40.55,35.0,6.31,MW,,0
912328,1921,9,29,13,9,25,154.409,48.628,70.0,6.13,MW,,0
912337,1921,10,10,2,6,8,138.69,-3.048,35.0,6.76,MW,,0
912339,1921,10,12,7,52,2,149.463,45.625,15.0,6.17,MW,,0
912340,1921,10,14,16,43,55,90.377,30.579,15.0,6.15,MW,,0
912341,1921,10,15,4,58,18,166.945,-12.724,35.0,7.02,MW,,0
912352,1921,10,25,15,45,34,-82.484,6.871,15.0,6.01,MW,,0
912359,1921,11,7,15,59,53,126.849,7.145,35.0,6.81,MW,,0
912362,1921,11,11,18,36,18,127.151,7.452,15.0,7.44,MW,,0
912363,1921,11,13,8,40,57,-71.459,11.829,15.0,6.35,MW,,0
912367,1921,11,15,20,36,43,70.676,36.199,240.0,7.8,MW,bibliog,0
912377,1921,11,29,22,46,12,-172.859,-17.732,15.0,6.2,MW,,0
912378,1921,12,1,10,49,42,119.711,31.082,15.0,6.62,MW,,0
912384,1921,12,8,12,31,31,139.489,35.879,35.0,6.4,MW,,0
912389,1921,12,18,15,29,27,-71.52,-3.918,540.0,7.3,MW,bibliog,0
911791,1922,1,1,19,46,39,-178.326,-15.558,15.0,6.66,MW,,0
911793,1922,1,6,14,11,7,-72.639,-17.536,15.0,6.76,MW,,0
911798,1922,1,9,5,9,38,-45.846,23.694,10.0,6.84,MW,,0
911801,1922,1,17,3,50,27,-71.56,-2.911,475.0,7.9,MW,bibliog,0
911802,1922,1,19,21,59,4,141.173,-7.629,15.0,6.88,MW,,0
911804,1922,1,22,3,23,48,-175.173,-19.193,15.0,6.61,MW,,0
911811,1922,1,31,13,17,31,-125.608,41.189,15.0,7.41,MW,,0
911822,1922,2,14,12,45,25,66.845,-14.288,10.0,6.42,MW,,0
911825,1922,2,16,2,51,16,-28.108,47.856,10.0,5.48,MW,,0
911826,1922,2,16,3,14,47,-86.295,11.294,25.0,6.41,MW,,0
911827,1922,2,19,21,52,37,-35.202,35.074,10.0,5.92,MW,,0
911833,1922,3,2,14,49,45,43.8,43.646,15.0,5.51,MW,,0
911837,1922,3,8,17,33,59,23.809,34.383,15.0,5.63,MW,,0
911838,1922,3,10,11,21,4,-119.097,34.243,10.0,6.5,MW,,0
911849,1922,3,24,12,22,9,20.389,43.79,15.0,5.92,MW,,0
911853,1922,4,2,19,17,54,-164.934,53.922,35.0,6.53,MW,,0
911855,1922,4,5,9,59,33,137.403,-1.388,25.0,6.89,MW,,0
911856,1922,4,6,3,12,59,-77.589,-14.089,15.0,6.34,MW,,0
911859,1922,4,7,15,58,19,120.326,22.94,15.0,6.07,MW,,0
911860,1922,4,8,3,32,58,102.26,-5.32,30.0,6.16,MW,,0
911861,1922,4,8,20,42,33,-8.585,71.082,15.0,6.5,MW,,0
911865,1922,4,11,0,18,37,166.57,-13.015,35.0,6.34,MW,,0
911866,1922,4,11,4,35,20,19.929,40.625,15.0,5.75,MW,,0
911871,1922,4,16,13,7,19,28.367,-4.898,15.0,6.42,MW,,0
911876,1922,4,25,21,19,7,166.151,-12.049,35.0,6.44,MW,,0
911879,1922,4,26,1,11,31,139.614,35.523,35.0,6.32,MW,,0
911880,1922,4,26,3,59,9,154.152,45.983,15.0,6.63,MW,,0
911885,1922,5,2,11,10,53,98.267,20.06,35.0,6.71,MW,,0
911887,1922,5,4,9,12,55,153.18,46.591,15.0,6.59,MW,,0
911893,1922,5,9,13,50,30,118.683,-9.272,35.0,6.98,MW,,0
911897,1922,5,11,6,45,30,-60.293,11.463,15.0,6.07,MW,,0
911899,1922,5,12,18,39,32,170.092,-21.726,25.0,6.7,MW,,0
911900,1922,5,15,20,21,31,143.054,41.172,30.0,6.45,MW,,0
911911,1922,6,2,20,11,47,127.221,7.342,15.0,6.52,MW,,0
911915,1922,6,5,4,31,12,22.996,35.038,15.0,5.92,MW,,0
911916,1922,6,5,13,58,13,144.825,41.749,35.0,6.18,MW,,0
911923,1922,6,12,4,47,43,-108.414,23.806,10.0,7.0,MW,,0
911924,1922,6,12,10,42,42,-106.79,19.091,10.0,6.02,MW,,0
911936,1922,6,27,14,29,57,126.977,7.103,35.0,6.37,MW,,0
911944,1922,7,2,13,36,4,-161.225,54.835,35.0,6.81,MW,,0
911950,1922,7,5,20,20,19,141.938,39.286,35.0,6.24,MW,,0
911955,1922,7,13,4,58,6,124.569,7.668,15.0,6.42,MW,,0
911961,1922,7,22,16,26,51,22.744,34.728,15.0,5.63,MW,,0
911969,1922,8,6,0,56,36,141.064,36.203,35.0,5.98,MW,,0
911972,1922,8,8,3,49,21,23.551,38.375,15.0,5.89,MW,,0
911973,1922,8,11,8,19,41,27.233,35.052,20.0,6.36,MW,,0
911974,1922,8,11,13,38,10,167.039,55.647,15.0,6.1,MW,,0
911975,1922,8,13,0,9,55,27.495,35.315,15.0,6.73,MW,,0
911976,1922,8,13,12,46,6,27.294,35.279,15.0,5.91,MW,,0
911980,1922,8,16,15,56,32,159.904,52.931,45.0,6.74,MW,,0
911991,1922,8,25,11,47,21,1.295,35.926,15.0,5.6,MW,,0
911992,1922,8,25,19,29,45,90.761,49.997,10.0,6.7,MW,,0
911995,1922,8,29,3,36,2,33.179,36.757,15.0,5.76,MW,,0
