eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
185502182200,ADE,1855,2,18,22,0,0.0,,138.94999999999999,-34.350000000000001,,,,7.0,,3.6000000000000001,,REV_ML
185509161712,GG,1855,9,16,17,12,0.0,,144.80000000000001,-38.700000000000003,,,,10.0,,5.0999999999999996,,REV_ML
185606241650,ADE,1856,6,24,16,50,0.0,,138.69999999999999,-34.649999999999999,,,,7.0,,4.0999999999999996,,REV_ML
185704271420,ADE,1857,4,27,14,20,0.0,,138.18000000000001,-35.832999999999998,,,,7.0,,3.1000000000000001,,REV_ML
185808211245,ADE,1858,8,21,12,45,0.0,,139.0,-34.567,,,,8.0,,3.5,,REV_ML
185906120830,ADE,1859,6,12,8,30,0.0,,140.78299999999999,-37.832999999999998,,,,9.0,,3.6000000000000001,,REV_ML
185911211850,Leiba,1859,11,21,18,50,0.0,,145.19999999999999,-40.700000000000003,,,,10.0,,5.0,,REV_ML
186212142055,ADE,1862,12,14,20,55,0.0,,138.69999999999999,-34.067,,,,8.0,,3.8999999999999999,,REV_ML
186608241245,ADE,1866,8,24,12,45,0.0,,138.86699999999999,-34.883000000000003,,,,7.0,,3.7999999999999998,,REV_ML
186612022020,ADE,1866,12,2,20,20,0.0,,139.13300000000001,-33.366999999999997,,,,8.0,,3.1000000000000001,,REV_ML
186612290400,Qld Met,1866,12,29,4,0,0.0,,142.59999999999999,-11.699999999999999,,,,10.0,,2.1000000000000001,,REV_ML
186806181358,KMcC,1868,6,18,13,58,0.0,,151.59999999999999,-32.799999999999997,,,,10.0,,4.9000000000000004,,REV_ML
186808291850,RobUnd,1868,8,29,18,50,0.0,,147.0,-37.0,,,,10.0,,4.7000000000000002,,REV_ML
186810280345,ADE,1868,10,28,3,45,0.0,,138.69999999999999,-33.579999999999998,,,,7.0,,4.0,,REV_ML
187101110745,ADE,1871,1,11,7,45,0.0,,138.833,-33.783000000000001,,,,10.0,,3.6000000000000001,,REV_ML
187101121155,ADE,1871,1,12,11,55,0.0,,139.0,-32.667000000000002,,,,11.0,,3.2000000000000002,,REV_ML
187106080410,Spennemann,1871,6,8,4,10,0.0,,148.09999999999999,-35.299999999999997,,,,10.0,,4.9000000000000004,,REV_ML
187201031215,Spennemann,1872,1,3,12,15,0.0,,148.09999999999999,-35.5,,,,10.0,,4.5999999999999996,,REV_ML
187201301340,ADE,1872,1,30,13,40,0.0,,138.88300000000001,-34.067,,,,9.0,,4.5,,REV_ML
187203300000,Qld Met,1872,3,30,0,0,0.0,,151.5,-25.5,,,,10.0,,2.1000000000000001,,REV_ML
187206080940,ADE,1872,6,8,9,40,0.0,,138.94999999999999,-33.950000000000003,,,,7.0,,3.7999999999999998,,REV_ML
187208121200,BRS,1872,8,12,12,0,0.0,,152.0,-26.75,,,,10.0,,2.7999999999999998,,REV_ML
187208311200,UQ,1872,8,31,12,0,0.0,,152.09999999999999,-26.75,,,,10.0,,3.0,,REV_ML
187210180853,KMcC,1872,10,18,8,53,0.0,,150.0,-33.700000000000003,,,,10.0,,4.9000000000000004,,REV_ML
187304220600,Gliddon,1873,4,22,6,0,0.0,,145.25,-38.5,,,,10.0,,3.2999999999999998,,REV_ML
187312150400,E.T.,1873,12,15,4,0,0.0,,127.5,-26.25,,,,0.0,,6.0,,E.T.
187509162000,BMR,1875,9,16,20,0,0.0,,152.5,-27.5,,,,0.0,,2.7999999999999998,,REV_ML
187511111050,BRS,1875,11,11,10,50,0.0,,148.5,-22.0,,,,0.0,,4.0,,REV_ML
187511241100,BRS,1875,11,24,11,0,0.0,,152.0,-28.100000000000001,,,,10.0,,3.6000000000000001,,REV_ML
187603191530,ADE,1876,3,19,15,30,0.0,,139.083,-34.517000000000003,,,,7.0,,3.5,,REV_ML
187702262145,BRS,1877,2,26,21,45,0.0,,152.80000000000001,-27.5,,,,10.0,,4.2000000000000002,,REV_ML
187708211630,ADE,1877,8,21,16,30,0.0,,138.767,-35.017000000000003,,,,7.0,,2.5,,REV_ML
187803030245,BRS,1878,3,3,2,45,0.0,,153.19999999999999,-24.699999999999999,,,,10.0,,4.0,,REV_ML
187911300030,ADE,1879,11,30,0,30,0.0,,138.55000000000001,-33.817,,,,7.0,,3.8999999999999999,,REV_ML
188001251130,ADE,1880,1,25,11,30,0.0,,138.36699999999999,-33.616999999999997,,,,9.0,,3.1000000000000001,,REV_ML
188002030630,Leiba,1880,2,3,6,30,0.0,,146.40000000000001,-43.0,,,,10.0,,5.0999999999999996,,REV_ML
188004280930,ADE,1880,4,28,9,30,0.0,,139.25,-35.332999999999998,,,,7.0,,3.7999999999999998,,REV_ML
188007310700,BRS,1880,7,31,7,0,0.0,,148.40000000000001,-31.0,,,,10.0,,3.0,,REV_ML
188008101900,BRS,1880,8,10,19,0,0.0,,151.90000000000001,-28.899999999999999,,,,10.0,,3.3999999999999999,,REV_ML
188010260100,BRS,1880,10,26,1,0,0.0,,151.59999999999999,-31.0,,,,10.0,,3.0,,REV_ML
188106071400,Gliddon,1881,6,7,14,0,0.0,,145.25,-38.5,,,,10.0,,3.2999999999999998,,REV_ML
188203181630,ADE,1882,3,18,16,30,0.0,,138.90000000000001,-35.267000000000003,,,,7.0,,2.7999999999999998,,REV_ML
188209180730,ADE,1882,9,18,7,30,0.0,,138.63,-34.517000000000003,,,,7.0,,2.8999999999999999,,REV_ML
188210240000,ADE,1882,10,24,0,0,0.0,,139.84999999999999,-36.829999999999998,,,,10.0,,2.8999999999999999,,REV_ML
188307071358,ADE,1883,7,7,13,58,0.0,,138.69999999999999,-35.100000000000001,,,,10.0,,4.4000000000000004,,REV_ML
188308281655,BRS,1883,8,28,16,55,0.0,,151.69999999999999,-25.5,,,,10.0,,5.5,,REV_ML
188403261356,RobUnd,1884,3,26,13,56,0.0,,150.0,-37.0,,,,10.0,,3.7000000000000002,,REV_ML
188406171036,RobUnd,1884,6,17,10,36,0.0,,150.0,-37.0,,,,10.0,,2.7999999999999998,,REV_ML
188409151341,ADE,1884,9,15,13,41,0.0,,138.833,-32.982999999999997,,,,6.0,,2.6000000000000001,,REV_ML
188501051220,BMR,1885,1,5,12,20,0.0,,114.0,-29.0,,,,0.0,,6.5,,BMR
188501091735,RobUnd,1885,1,9,17,35,0.0,,145.30000000000001,-38.200000000000003,,,,10.0,,3.7000000000000002,,REV_ML
188501210110,BMR,1885,1,21,1,10,0.0,,149.09999999999999,-36.299999999999997,,,,10.0,,4.2999999999999998,,REV_ML
188503091320,RobUnd,1885,3,9,13,20,0.0,,144.90000000000001,-37.799999999999997,,,,10.0,,2.7999999999999998,,REV_ML
188507031457,RobUnd,1885,7,3,14,57,0.0,,145.0,-37.799999999999997,,,,10.0,,2.7999999999999998,,REV_ML
188510072356,RobUnd,1885,10,7,23,56,0.0,,147.0,-37.0,,,,10.0,,4.2000000000000002,,REV_ML
188510270000,MELOBS,1885,10,27,0,0,0.0,,147.59999999999999,-37.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
188603090000,MELOBS,1886,3,9,0,0,0.0,,144.90000000000001,-37.799999999999997,,,,10.0,,2.7999999999999998,,REV_ML
188606010545,ADE,1886,6,1,5,45,0.0,,138.71700000000001,-35.116999999999997,,,,7.0,,3.2999999999999998,,REV_ML
188607110645,ADE,1886,7,11,6,45,0.0,,138.61699999999999,-33.5,,,,11.0,,3.6000000000000001,,REV_ML
188607141637,RobUnd,1886,7,14,16,37,0.0,,147.0,-37.0,,,,10.0,,3.7000000000000002,,REV_ML
188609281845,KMcC,1886,9,28,18,45,0.0,,138.90000000000001,-34.25,,,,10.0,,4.2000000000000002,,REV_ML
188610041530,ADE,1886,10,4,15,30,0.0,,138.5,-34.832999999999998,,,,7.0,,2.2000000000000002,,REV_ML
188611021635,BurkeG,1886,11,2,16,35,0.0,,146.80000000000001,-34.799999999999997,,,,0.0,,4.7000000000000002,,REV_ML
188611291700,BMR,1886,11,29,17,0,0.0,,148.80000000000001,-34.75,,,,10.0,,5.0999999999999996,,REV_ML
188612020843,RobUnd,1886,12,2,8,43,0.0,,143.5,-39.0,,,,10.0,,3.7000000000000002,,REV_ML
188701081030,ADE,1887,1,8,10,30,0.0,,138.0,-32.450000000000003,,,,10.0,,4.9000000000000004,,REV_ML
188704161310,ADE,1887,4,16,13,10,0.0,,139.0,-33.5,,,,10.0,,4.0999999999999996,,REV_ML
188704162210,ADE,1887,4,16,22,10,0.0,,135.80000000000001,-34.299999999999997,,,,14.0,,5.2999999999999998,,REV_ML
188706211730,ADE,1887,6,21,17,30,0.0,,138.71700000000001,-35.116999999999997,,,,7.0,,2.2000000000000002,,REV_ML
188707280655,BRS,1887,7,28,6,55,0.0,,147.0,-31.300000000000001,,,,10.0,,3.7000000000000002,,REV_ML
188707290000,BRS,1887,7,29,0,0,0.0,,149.0,-31.0,,,,10.0,,2.1000000000000001,,REV_ML
188708012019,RobUnd,1887,8,1,20,19,0.0,,143.80000000000001,-39.0,,,,10.0,,3.7000000000000002,,REV_ML
188708070410,ADE,1887,8,7,4,10,0.0,,138.44999999999999,-32.533000000000001,,,,8.0,,3.7000000000000002,,REV_ML
188807052015,KMcC,1888,7,5,20,15,0.0,,149.09999999999999,-34.799999999999997,,,,10.0,,4.9000000000000004,,REV_ML
188808160100,BRS,1888,8,16,1,0,0.0,,152.69999999999999,-27.0,,,,10.0,,1.1000000000000001,,REV_ML
188808221500,BRS,1888,8,22,15,0,0.0,,149.0,-29.0,,,,10.0,,3.0,,REV_ML
188901100647,RobUnd,1889,1,10,6,47,0.0,,140.65899999999999,-44.976999999999997,,,,0.0,,2.7999999999999998,,REV_ML
188902120645,ADE,1889,2,12,6,45,0.0,,139.0,-34.0,,,,0.0,,4.2999999999999998,,REV_ML
188903111250,ADE,1889,3,11,12,50,0.0,,137.75,-34.100000000000001,,,,8.0,,3.7999999999999998,,REV_ML
188906061048,ADE,1889,6,6,10,48,0.0,,138.59999999999999,-34.899999999999999,,,,7.0,,2.1000000000000001,,REV_ML
188910040330,BRS,1889,10,4,3,30,0.0,,153.0,-31.0,,,,10.0,,2.1000000000000001,,REV_ML
188910271016,RobUnd,1889,10,27,10,16,0.0,,147.5,-37.0,,,,10.0,,2.7999999999999998,,REV_ML
189007232130,ADE,1890,7,23,21,30,0.0,,138.69999999999999,-32.850000000000001,,,,8.0,,3.8999999999999999,,REV_ML
189101050334,BRS,1891,1,5,3,34,0.0,,151.09999999999999,-25.399999999999999,,,,10.0,,3.6000000000000001,,REV_ML
189106070424,RobUnd,1891,6,7,4,24,0.0,,144.90000000000001,-38.200000000000003,,,,10.0,,4.2000000000000002,,REV_ML
189106080408,RobUnd,1891,6,8,4,8,0.0,,145.0,-37.799999999999997,,,,10.0,,2.7999999999999998,,REV_ML
189107051020,RobUnd,1891,7,5,10,20,0.0,,142.30000000000001,-38.299999999999997,,,,10.0,,2.7999999999999998,,REV_ML
189107080550,GG,1891,7,8,5,50,0.0,,146.40000000000001,-37.899999999999999,,,,10.0,,4.2000000000000002,,REV_ML
189107301740,RobUnd,1891,7,30,17,40,0.0,,144.90000000000001,-37.799999999999997,,,,10.0,,1.8999999999999999,,REV_ML
189108290916,ADE,1891,8,29,9,16,0.0,,138.36699999999999,-31.917000000000002,,,,10.0,,4.0999999999999996,,REV_ML
189110200620,RobUnd,1891,10,20,6,20,0.0,,145.5,-38.5,,,,10.0,,2.7999999999999998,,REV_ML
189201261648,Leiba,1892,1,26,16,48,0.0,,149.5,-40.399999999999999,,,,10.0,,6.4000000000000004,,REV_ML
189212230000,MELOBS,1892,12,23,0,0,0.0,,145.09999999999999,-38.200000000000003,,,,10.0,,2.7999999999999998,,REV_ML
189305201637,RobUnd,1893,5,20,16,37,0.0,,146.69999999999999,-38.899999999999999,,,,10.0,,2.7999999999999998,,REV_ML
189307211815,RobUnd,1893,7,21,18,15,0.0,,147.5,-37.0,,,,10.0,,2.7999999999999998,,REV_ML
189307221535,RobUnd,1893,7,22,15,35,0.0,,144.0,-37.0,,,,10.0,,3.2999999999999998,,REV_ML
189308130210,Malpas,1893,8,13,2,10,0.0,,138.97,-34.380000000000003,,,,10.0,,3.3999999999999999,,REV_ML
189310091243,RobUnd,1893,10,9,12,43,0.0,,145.09999999999999,-37.0,,,,10.0,,2.7999999999999998,,REV_ML
189312231436,RobUnd,1893,12,23,14,36,0.0,,145.09999999999999,-38.399999999999999,,,,10.0,,3.7000000000000002,,REV_ML
189401290000,BRS,1894,1,29,0,0,0.0,,151.59999999999999,-25.199999999999999,,,,10.0,,2.1000000000000001,,REV_ML
189407112240,RobUnd,1894,7,11,22,40,0.0,,147.09999999999999,-37.399999999999999,,,,10.0,,2.7999999999999998,,REV_ML
189407161245,Rynn,1894,7,16,12,45,0.0,,143.5,-18.300000000000001,,,,0.0,,3.7000000000000002,,REV_ML
189408071258,ADE,1894,8,7,12,58,0.0,,138.917,-34.167000000000002,,,,7.0,,3.1000000000000001,,REV_ML
189411220315,RobUnd,1894,11,22,3,15,0.0,,149.5,-38.0,,,,10.0,,3.2999999999999998,,REV_ML
189412100820,RobUnd,1894,12,10,8,20,0.0,,147.5,-37.0,,,,10.0,,2.7999999999999998,,REV_ML
189505081050,RobUnd,1895,5,8,10,50,0.0,,143.5,-39.0,,,,10.0,,2.7999999999999998,,REV_ML
189602011630,RobUnd,1896,2,1,16,30,0.0,,145.19999999999999,-38.200000000000003,,,,5.0,,2.7999999999999998,,REV_ML
189602271100,BRS,1896,2,27,11,0,0.0,,146.5,-16.800000000000001,,,,25.0,,3.8999999999999999,,REV_ML
189603280730,RobUnd,1896,3,28,7,30,0.0,,145.5,-38.0,,,,5.0,,2.2999999999999998,,REV_ML
189605040555,ADE,1896,5,4,5,55,0.0,,139.84999999999999,-36.829999999999998,,,,10.0,,3.8999999999999999,,REV_ML
189605091034,RobUnd,1896,5,9,10,34,0.0,,145.90000000000001,-38.100000000000001,,,,5.0,,2.7999999999999998,,REV_ML
189605172000,McArdle,1896,5,17,20,0,0.0,,141.59999999999999,-37.200000000000003,,,,nan,,2.7999999999999998,,REV_ML
189605300000,RobUnd,1896,5,30,0,0,0.0,,146.30000000000001,-38.399999999999999,,,,10.0,,2.2999999999999998,,REV_ML
189608131130,RobUnd,1896,8,13,11,30,0.0,,147.0,-37.0,,,,10.0,,3.7000000000000002,,REV_ML
189608220256,ADE,1896,8,22,2,56,0.0,,138.917,-33.75,,,,0.0,,4.0,,REV_ML
189703291155,RobUnd,1897,3,29,11,55,0.0,,144.0,-35.700000000000003,,,,10.0,,3.7000000000000002,,REV_ML
189704090000,ADE,1897,4,9,0,0,0.0,,140.66999999999999,-38.07,,,,10.0,,3.3999999999999999,,REV_ML
189705100526,KMcC,1897,5,10,5,26,0.0,,139.75,-37.299999999999997,,,,14.0,,6.2000000000000002,,REV_ML
189706031400,RobUnd,1897,6,3,14,0,0.0,,141.5,-37.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189706120000,McArdle,1897,6,12,0,0,0.0,,150.40000000000001,-34.5,,,,nan,,3.2999999999999998,,REV_ML
189706151900,Qld Met,1897,6,15,19,0,0.0,,151.09999999999999,-24.899999999999999,,,,10.0,,3.0,,REV_ML
189709261900,RobUnd,1897,9,26,19,0,0.0,,147.5,-37.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189801280820,ADE,1898,1,28,8,20,0.0,,139.03299999999999,-34.417000000000002,,,,8.0,,3.3999999999999999,,REV_ML
189801291120,RobUnd,1898,1,29,11,20,0.0,,145.5,-37.200000000000003,,,,10.0,,2.7999999999999998,,REV_ML
189802050140,RobUnd,1898,2,5,1,40,0.0,,145.69999999999999,-37.700000000000003,,,,10.0,,2.7999999999999998,,REV_ML
189809060415,RobUnd,1898,9,6,4,15,0.0,,145.69999999999999,-37.399999999999999,,,,10.0,,3.7000000000000002,,REV_ML
189811220140,RobUnd,1898,11,22,1,40,0.0,,146.09999999999999,-37.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189812200535,RobUnd,1898,12,20,5,35,0.0,,144.5,-36.600000000000001,,,,5.0,,3.2999999999999998,,REV_ML
189901310000,RobUnd,1899,1,31,0,0,0.0,,145.08000000000001,-37.82,,,,5.0,,1.8999999999999999,,REV_ML
189902050310,RobUnd,1899,2,5,3,10,0.0,,144.90000000000001,-38.5,,,,10.0,,2.7999999999999998,,REV_ML
189904120025,RobUnd,1899,4,12,0,25,0.0,,142.80000000000001,-37.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189905210000,RobUnd,1899,5,21,0,0,0.0,,145.5,-38.100000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189906072130,RobUnd,1899,6,7,21,30,0.0,,144.30000000000001,-37.600000000000001,,,,10.0,,2.7999999999999998,,REV_ML
189906211853,RobUnd,1899,6,21,18,53,0.0,,145.59999999999999,-37.200000000000003,,,,10.0,,2.7999999999999998,,REV_ML
189911230715,GG,1899,11,23,7,15,0.0,,144.75,-38.100000000000001,,,,10.0,,3.2999999999999998,,REV_ML
189912011255,RobUnd,1899,12,1,12,55,0.0,,145.0,-35.0,,,,10.0,,4.7000000000000002,,REV_ML
190002241445,RobUnd,1900,2,24,14,45,0.0,,145.06999999999999,-37.869999999999997,,,,5.0,,1.8999999999999999,,REV_ML
190003111730,RobUnd,1900,3,11,17,30,0.0,,142.5,-38.399999999999999,,,,10.0,,2.7999999999999998,,REV_ML
190005090000,BRS,1900,5,9,0,0,0.0,,146.80000000000001,-19.300000000000001,,,,10.0,,2.1000000000000001,,REV_ML
190005260000,RobUnd,1900,5,26,0,0,0.0,,146.05000000000001,-37.049999999999997,,,,10.0,,2.7999999999999998,,REV_ML
190005270225,GG,1900,5,27,2,25,0.0,,145.90000000000001,-38.200000000000003,,,,10.0,,4.2000000000000002,,REV_ML
190006051000,RobUnd,1900,6,5,10,0,0.0,,144.16999999999999,-37.880000000000003,,,,10.0,,3.2999999999999998,,REV_ML
190009040910,RobUnd,1900,9,4,9,10,0.0,,146.15000000000001,-37.299999999999997,,,,10.0,,2.7999999999999998,,REV_ML
190009161500,RobUnd,1900,9,16,15,0,0.0,,142.5,-38.399999999999999,,,,10.0,,2.7999999999999998,,REV_ML
190010080448,RobUnd,1900,10,8,4,48,0.0,,146.58000000000001,-36.670000000000002,,,,10.0,,3.2999999999999998,,REV_ML
190106152205,RobUnd,1901,6,15,22,5,0.0,,143.09999999999999,-38.700000000000003,,,,10.0,,2.7999999999999998,,REV_ML
190106270000,BRS,1901,6,27,0,0,0.0,,146.19999999999999,-18.600000000000001,,,,10.0,,2.1000000000000001,,REV_ML
190111191540,GG,1901,11,19,15,40,0.0,,146.40000000000001,-38.0,,,,10.0,,3.7000000000000002,,REV_ML
190201210000,MELOBS,1902,1,21,0,0,0.0,,143.69999999999999,-38.700000000000003,,,,nan,,3.0,,REV_ML
190203081030,GG,1902,3,8,10,30,0.0,,144.19999999999999,-37.0,,,,10.0,,3.5,,REV_ML
190205070510,ADE,1902,5,7,5,10,0.0,,138.5,-32.75,,,,0.0,,4.4000000000000004,,REV_ML
190205080300,RobUnd,1902,5,8,3,0,0.0,,145.06,-37.840000000000003,,,,5.0,,2.1000000000000001,,REV_ML
190205131850,ADE,1902,5,13,18,50,0.0,,138.88,-34.149999999999999,,,,0.0,,3.0,,REV_ML
190205161000,RobUnd,1902,5,16,10,0,0.0,,144.96000000000001,-37.869999999999997,,,,5.0,,2.0,,REV_ML
190205270000,RobUnd,1902,5,27,0,0,0.0,,144.59999999999999,-38.100000000000001,,,,10.0,,2.5,,REV_ML
190205270700,RobUnd,1902,5,27,7,0,0.0,,145.0,-37.399999999999999,,,,10.0,,2.0,,REV_ML
190206052235,ADE,1902,6,5,22,35,0.0,,138.34999999999999,-33.165999999999997,,,,0.0,,2.6000000000000001,,REV_ML
190207110000,RobUnd,1902,7,11,0,0,0.0,,146.40000000000001,-38.0,,,,10.0,,3.0,,REV_ML
190207201950,RobUnd,1902,7,20,19,50,0.0,,149.30000000000001,-37.799999999999997,,,,10.0,,2.5,,REV_ML
190207212051,RobUnd,1902,7,21,20,51,0.0,,145.33000000000001,-37.25,,,,10.0,,2.5,,REV_ML
190208020905,GG,1902,8,2,9,5,0.0,,143.53299999999999,-36.133000000000003,,,,10.0,,3.8999999999999999,,REV_ML
190208140000,RobUnd,1902,8,14,0,0,0.0,,143.09999999999999,-36.299999999999997,,,,10.0,,2.8999999999999999,,REV_ML
190208292130,RobUnd,1902,8,29,21,30,0.0,,146.30000000000001,-36.399999999999999,,,,10.0,,3.0,,REV_ML
190209182100,ADE,1902,9,18,21,0,0.0,,138.5,-33.5,,,,10.0,,4.0,,REV_ML
190209191035,ADE,1902,9,19,10,35,0.0,,138.0,-35.0,,,,10.0,,5.5,,REV_ML
190209290000,MELOBS,1902,9,29,0,0,0.0,,143.80000000000001,-37.600000000000001,,,,0.0,,2.8999999999999999,,REV_ML
190210222100,GG,1902,10,22,21,0,0.0,,146.40000000000001,-38.0,,,,10.0,,4.0,,REV_ML
190210272130,RobUnd,1902,10,27,21,30,0.0,,146.59999999999999,-36.57,,,,10.0,,3.0,,REV_ML
190212171000,RobUnd,1902,12,17,10,0,0.0,,144.90000000000001,-38.5,,,,10.0,,2.8999999999999999,,REV_ML
190212221245,BurkeG,1902,12,22,12,45,0.0,,144.80000000000001,-38.0,,,,20.0,,4.4000000000000004,,REV_ML
190303271212,RobUnd,1903,3,27,12,12,0.0,,145.5,-38.200000000000003,,,,0.0,,3.3999999999999999,,REV_ML
190304070101,ADE,1903,4,7,1,1,0.0,,138.44999999999999,-33.100000000000001,,,,10.0,,3.3999999999999999,,REV_ML
190304260025,RobUnd,1903,4,26,0,25,0.0,,146.40000000000001,-38.0,,,,10.0,,3.0,,REV_ML
190306051930,MELOBS,1903,6,5,19,30,0.0,,141.59999999999999,-38.299999999999997,,,,0.0,,2.7000000000000002,,REV_ML
190307100356,GG,1903,7,10,3,56,0.0,,143.80000000000001,-37.0,,,,20.0,,4.0,,REV_ML
190307141028,KMcC,1903,7,14,10,28,0.0,,142.53299999999999,-38.433,,,,10.0,,5.5,,REV_ML
190307201345,MELOBS,1903,7,20,13,45,0.0,,144.05000000000001,-37.140000000000001,,,,0.0,,3.0,,REV_ML
190307221930,RobUnd,1903,7,22,19,30,0.0,,146.19999999999999,-38.200000000000003,,,,10.0,,3.0,,REV_ML
190308040932,MELOBS,1903,8,4,9,32,0.0,,146.06999999999999,-38.619999999999997,,,,0.0,,3.0,,REV_ML
190308141030,MELOBS,1903,8,14,10,30,0.0,,142.19999999999999,-38.0,,,,0.0,,2.8999999999999999,,REV_ML
190308142110,ADE,1903,8,14,21,10,0.0,,138.5,-33.917000000000002,,,,0.0,,3.6000000000000001,,REV_ML
190308181255,MELOBS,1903,8,18,12,55,0.0,,142.19999999999999,-37.700000000000003,,,,0.0,,2.8999999999999999,,REV_ML
190309041045,MELOBS,1903,9,4,10,45,0.0,,143.69999999999999,-36.899999999999999,,,,0.0,,4.0,,REV_ML
190309041510,MELOBS,1903,9,4,15,10,0.0,,145.40000000000001,-37.170000000000002,,,,0.0,,3.0,,REV_ML
190309231120,MELOBS,1903,9,23,11,20,0.0,,146.22,-37.020000000000003,,,,0.0,,3.0,,REV_ML
190404092205,MELOBS,1904,4,9,22,5,0.0,,147.0,-37.799999999999997,,,,10.0,,5.0,,REV_ML
190404171600,MELOBS,1904,4,17,16,0,0.0,,146.06999999999999,-38.439999999999998,,,,0.0,,2.0,,REV_ML
190405271325,MELOBS,1904,5,27,13,25,0.0,,146.06999999999999,-38.439999999999998,,,,0.0,,4.0,,REV_ML
190407090926,MELOBS,1904,7,9,9,26,0.0,,145.40000000000001,-37.799999999999997,,,,5.0,,3.5,,REV_ML
190409211345,BurkeG,1904,9,21,13,45,0.0,,138.5,-31.800000000000001,,,,0.0,,3.6000000000000001,,REV_ML
190409221145,MELOBS,1904,9,22,11,45,0.0,,145.72999999999999,-38.450000000000003,,,,0.0,,4.0,,REV_ML
190411060000,MELOBS,1904,11,6,0,0,0.0,,145.80000000000001,-38.100000000000001,,,,0.0,,2.8999999999999999,,REV_ML
190501271600,GG,1905,1,27,16,0,0.0,,146.5,-38.100000000000001,,,,10.0,,3.5,,REV_ML
190505222130,MELOBS,1905,5,22,21,30,0.0,,142.0,-37.799999999999997,,,,0.0,,1.8,,REV_ML
190506101415,MELOBS,1905,6,10,14,15,0.0,,141.59999999999999,-38.399999999999999,,,,0.0,,1.8,,REV_ML
190506271030,MELOBS,1905,6,27,10,30,0.0,,147.78999999999999,-37.340000000000003,,,,0.0,,3.7999999999999998,,REV_ML
190507010900,MELOBS,1905,7,1,9,0,0.0,,145.33000000000001,-37.25,,,,0.0,,3.0,,REV_ML
190507121420,MELOBS,1905,7,12,14,20,0.0,,141.59999999999999,-38.299999999999997,,,,0.0,,1.7,,REV_ML
190508211600,GG,1905,8,21,16,0,0.0,,141.5,-36.5,,,,15.0,,5.0999999999999996,,REV_ML
190508211835,ADE,1905,8,21,18,35,0.0,,138.80000000000001,-34.200000000000003,,,,14.0,,4.0999999999999996,,REV_ML
190509181805,RobUnd,1905,9,18,18,5,0.0,,145.5,-38.5,,,,10.0,,3.0,,REV_ML
190509292130,RobUnd,1905,9,29,21,30,0.0,,145.19999999999999,-37.829999999999998,,,,5.0,,2.7999999999999998,,REV_ML
190511150030,MELOBS,1905,11,15,0,30,0.0,,146.19999999999999,-38.5,,,,0.0,,3.0,,REV_ML
190511222330,MELOBS,1905,11,22,23,30,0.0,,147.09999999999999,-37.0,,,,0.0,,2.8999999999999999,,REV_ML
