MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,7,54,2.2826e-01,1.5513e+00,1.5504e+00
3.05,13,47,4.2391e-01,1.3230e+00,1.3051e+00
3.15,2,34,6.5217e-02,8.9913e-01,1.0987e+00
3.25,9,32,2.9348e-01,8.3391e-01,9.2483e-01
3.35,2,23,6.5217e-02,5.4044e-01,7.7848e-01
3.45,1,21,2.4590e-02,4.7522e-01,6.5526e-01
3.55,2,20,4.9180e-02,4.5063e-01,5.5153e-01
3.65,4,18,9.8361e-02,4.0145e-01,4.6419e-01
3.75,2,14,4.9180e-02,3.0309e-01,3.9066e-01
3.85,3,12,7.3770e-02,2.5391e-01,3.2875e-01
3.95,1,9,2.1898e-02,1.8014e-01,2.7663e-01
4.05,1,8,2.1898e-02,1.5824e-01,2.3275e-01
4.15,1,7,2.1898e-02,1.3634e-01,1.9581e-01
4.25,2,6,4.3796e-02,1.1444e-01,1.6470e-01
4.35,1,4,2.1898e-02,7.0647e-02,1.3852e-01
4.45,1,3,2.0548e-02,4.8749e-02,1.1647e-01
4.55,0,2,0.0000e+00,2.8201e-02,9.7907e-02
4.65,1,2,2.0548e-02,2.8201e-02,8.2279e-02
4.75,0,1,0.0000e+00,7.6531e-03,6.9122e-02
4.85,0,1,0.0000e+00,7.6531e-03,5.8045e-02
4.95,0,1,0.0000e+00,7.6531e-03,4.8719e-02
5.05,0,1,0.0000e+00,7.6531e-03,4.0867e-02
5.15,0,1,0.0000e+00,7.6531e-03,3.4257e-02
5.25,0,1,0.0000e+00,7.6531e-03,2.8691e-02
5.35,0,1,0.0000e+00,7.6531e-03,2.4006e-02
5.45,0,1,0.0000e+00,7.6531e-03,2.0061e-02
5.55,0,1,0.0000e+00,7.6531e-03,1.6739e-02
5.65,0,1,0.0000e+00,7.6531e-03,1.3943e-02
5.75,0,1,0.0000e+00,7.6531e-03,1.1589e-02
5.85,0,1,0.0000e+00,7.6531e-03,9.6069e-03
5.95,0,1,0.0000e+00,7.6531e-03,7.9382e-03
6.05,0,1,0.0000e+00,7.6531e-03,6.5333e-03
6.15,0,1,0.0000e+00,7.6531e-03,5.3505e-03
6.25,0,1,0.0000e+00,7.6531e-03,4.3546e-03
6.35,0,1,0.0000e+00,7.6531e-03,3.5162e-03
6.45,0,1,0.0000e+00,7.6531e-03,2.8103e-03
6.55,0,1,0.0000e+00,7.6531e-03,2.2161e-03
6.65,0,1,0.0000e+00,7.6531e-03,1.7157e-03
6.75,1,1,7.6531e-03,7.6531e-03,1.2945e-03
6.85,0,0,0.0000e+00,0.0000e+00,9.3981e-04
6.95,0,0,0.0000e+00,0.0000e+00,6.4122e-04
7.05,0,0,0.0000e+00,0.0000e+00,3.8983e-04
7.15,0,0,0.0000e+00,0.0000e+00,1.7819e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
