MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,6,49,2.9032e-01,2.0182e+00,1.9074e+00
3.05,6,43,2.9032e-01,1.7279e+00,1.4441e+00
3.15,6,37,2.9032e-01,1.4376e+00,1.0934e+00
3.25,6,31,2.9032e-01,1.1472e+00,8.2786e-01
3.35,4,25,1.9355e-01,8.5691e-01,6.2680e-01
3.45,7,21,2.2826e-01,6.6336e-01,4.7457e-01
3.55,5,14,1.6304e-01,4.3510e-01,3.5932e-01
3.65,2,9,6.5217e-02,2.7206e-01,2.7205e-01
3.75,3,7,9.7826e-02,2.0684e-01,2.0598e-01
3.85,2,4,6.5217e-02,1.0901e-01,1.5595e-01
3.95,1,2,2.1898e-02,4.3796e-02,1.1807e-01
4.05,0,1,0.0000e+00,2.1898e-02,8.9397e-02
4.15,0,1,0.0000e+00,2.1898e-02,6.7684e-02
4.25,0,1,0.0000e+00,2.1898e-02,5.1245e-02
4.35,0,1,0.0000e+00,2.1898e-02,3.8797e-02
4.45,0,1,0.0000e+00,2.1898e-02,2.9373e-02
4.55,1,1,2.1898e-02,2.1898e-02,2.2238e-02
4.65,0,0,0.0000e+00,0.0000e+00,1.6835e-02
4.75,0,0,0.0000e+00,0.0000e+00,1.2745e-02
4.85,0,0,0.0000e+00,0.0000e+00,9.6481e-03
4.95,0,0,0.0000e+00,0.0000e+00,7.3032e-03
5.05,0,0,0.0000e+00,0.0000e+00,5.5278e-03
5.15,0,0,0.0000e+00,0.0000e+00,4.1836e-03
5.25,0,0,0.0000e+00,0.0000e+00,3.1659e-03
5.35,0,0,0.0000e+00,0.0000e+00,2.3953e-03
5.45,0,0,0.0000e+00,0.0000e+00,1.8119e-03
5.55,0,0,0.0000e+00,0.0000e+00,1.3702e-03
5.65,0,0,0.0000e+00,0.0000e+00,1.0357e-03
5.75,0,0,0.0000e+00,0.0000e+00,7.8248e-04
5.85,0,0,0.0000e+00,0.0000e+00,5.9075e-04
5.95,0,0,0.0000e+00,0.0000e+00,4.4559e-04
6.05,0,0,0.0000e+00,0.0000e+00,3.3568e-04
6.15,0,0,0.0000e+00,0.0000e+00,2.5246e-04
6.25,0,0,0.0000e+00,0.0000e+00,1.8945e-04
6.35,0,0,0.0000e+00,0.0000e+00,1.4175e-04
6.45,0,0,0.0000e+00,0.0000e+00,1.0563e-04
6.55,0,0,0.0000e+00,0.0000e+00,7.8285e-05
6.65,0,0,0.0000e+00,0.0000e+00,5.7579e-05
6.75,0,0,0.0000e+00,0.0000e+00,4.1902e-05
6.85,0,0,0.0000e+00,0.0000e+00,3.0033e-05
6.95,0,0,0.0000e+00,0.0000e+00,2.1046e-05
7.05,0,0,0.0000e+00,0.0000e+00,1.4242e-05
7.15,0,0,0.0000e+00,0.0000e+00,9.0899e-06
7.25,0,0,0.0000e+00,0.0000e+00,5.1893e-06
7.35,0,0,0.0000e+00,0.0000e+00,2.2360e-06
7.45,0,0,0.0000e+00,0.0000e+00,-1.7027e-20
