MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,2,10,6.5217e-02,2.6474e-01,2.5875e-01
3.05,1,8,3.2609e-02,1.9952e-01,2.3683e-01
3.15,0,7,0.0000e+00,1.6691e-01,2.1672e-01
3.25,3,7,9.7826e-02,1.6691e-01,1.9827e-01
3.35,0,4,0.0000e+00,6.9086e-02,1.8135e-01
3.45,0,4,0.0000e+00,6.9086e-02,1.6582e-01
3.55,0,4,0.0000e+00,6.9086e-02,1.5158e-01
3.65,0,4,0.0000e+00,6.9086e-02,1.3851e-01
3.75,0,4,0.0000e+00,6.9086e-02,1.2653e-01
3.85,0,4,0.0000e+00,6.9086e-02,1.1553e-01
3.95,0,4,0.0000e+00,6.9086e-02,1.0545e-01
4.05,0,4,0.0000e+00,6.9086e-02,9.6196e-02
4.15,0,4,0.0000e+00,6.9086e-02,8.7708e-02
4.25,1,4,2.1898e-02,6.9086e-02,7.9922e-02
4.35,0,3,0.0000e+00,4.7188e-02,7.2780e-02
4.45,0,3,0.0000e+00,4.7188e-02,6.6227e-02
4.55,1,3,2.0548e-02,4.7188e-02,6.0217e-02
4.65,0,2,0.0000e+00,2.6640e-02,5.4703e-02
4.75,0,2,0.0000e+00,2.6640e-02,4.9645e-02
4.85,0,2,0.0000e+00,2.6640e-02,4.5005e-02
4.95,0,2,0.0000e+00,2.6640e-02,4.0748e-02
5.05,0,2,0.0000e+00,2.6640e-02,3.6843e-02
5.15,0,2,0.0000e+00,2.6640e-02,3.3261e-02
5.25,0,2,0.0000e+00,2.6640e-02,2.9975e-02
5.35,1,2,1.8987e-02,2.6640e-02,2.6961e-02
5.45,0,1,0.0000e+00,7.6531e-03,2.4196e-02
5.55,0,1,0.0000e+00,7.6531e-03,2.1659e-02
5.65,0,1,0.0000e+00,7.6531e-03,1.9332e-02
5.75,0,1,0.0000e+00,7.6531e-03,1.7197e-02
5.85,0,1,0.0000e+00,7.6531e-03,1.5239e-02
5.95,0,1,0.0000e+00,7.6531e-03,1.3443e-02
6.05,0,1,0.0000e+00,7.6531e-03,1.1795e-02
6.15,0,1,0.0000e+00,7.6531e-03,1.0283e-02
6.25,0,1,0.0000e+00,7.6531e-03,8.8962e-03
6.35,0,1,0.0000e+00,7.6531e-03,7.6240e-03
6.45,0,1,0.0000e+00,7.6531e-03,6.4570e-03
6.55,0,1,0.0000e+00,7.6531e-03,5.3864e-03
6.65,0,1,0.0000e+00,7.6531e-03,4.4043e-03
6.75,1,1,7.6531e-03,7.6531e-03,3.5034e-03
6.85,0,0,0.0000e+00,0.0000e+00,2.6769e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.9188e-03
7.05,0,0,0.0000e+00,0.0000e+00,1.2233e-03
7.15,0,0,0.0000e+00,0.0000e+00,5.8528e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
