MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.95,0,11,0.0000e+00,1.1703e-01,2.3873e-01
6.05,0,11,0.0000e+00,1.1703e-01,1.8676e-01
6.15,0,11,0.0000e+00,1.1703e-01,1.4596e-01
6.25,3,11,3.1917e-02,1.1703e-01,1.1392e-01
6.35,2,8,2.1278e-02,8.5112e-02,8.8774e-02
6.45,1,6,1.0639e-02,6.3834e-02,6.9029e-02
6.55,1,5,1.0639e-02,5.3195e-02,5.3528e-02
6.65,0,4,0.0000e+00,4.2556e-02,4.1357e-02
6.75,1,4,1.0639e-02,4.2556e-02,3.1802e-02
6.85,0,3,0.0000e+00,3.1917e-02,2.4300e-02
6.95,0,3,0.0000e+00,3.1917e-02,1.8411e-02
7.05,2,3,2.1278e-02,3.1917e-02,1.3787e-02
7.15,0,1,0.0000e+00,1.0639e-02,1.0157e-02
7.25,1,1,1.0639e-02,1.0639e-02,7.3066e-03
7.35,0,0,0.0000e+00,0.0000e+00,5.0690e-03
7.45,0,0,0.0000e+00,0.0000e+00,3.3122e-03
7.55,0,0,0.0000e+00,0.0000e+00,1.9330e-03
7.65,0,0,0.0000e+00,0.0000e+00,8.5014e-04
7.75,0,0,0.0000e+00,0.0000e+00,8.5014e-04
