MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
2.95,92,508,1.7851e+00,9.7536e+00,9.7536e+00,6.5751e-01
3.05,144,416,2.7941e+00,7.9685e+00,7.2766e+00,4.9053e-01
3.15,56,272,1.0866e+00,5.1744e+00,5.4286e+00,3.6595e-01
3.25,50,216,9.7018e-01,4.0878e+00,4.0500e+00,2.7301e-01
3.35,49,166,9.5078e-01,3.1176e+00,3.0214e+00,2.0368e-01
3.45,24,117,4.6569e-01,2.1668e+00,2.2541e+00,1.5195e-01
3.55,22,93,4.2688e-01,1.7011e+00,1.6816e+00,1.1336e-01
3.65,17,71,3.2986e-01,1.2742e+00,1.2546e+00,8.4573e-02
3.75,13,54,2.5225e-01,9.4438e-01,9.3596e-01,6.3094e-02
3.85,8,41,1.5523e-01,6.9214e-01,6.9826e-01,4.7071e-02
3.95,5,33,9.7018e-02,5.3691e-01,5.2092e-01,3.5116e-02
4.05,7,28,1.1563e-01,4.3989e-01,3.8863e-01,2.6198e-02
4.15,10,21,1.6519e-01,3.2426e-01,2.8993e-01,1.9544e-02
4.25,0,11,0.0000e+00,1.5907e-01,2.1629e-01,1.4581e-02
4.35,2,11,3.3038e-02,1.5907e-01,1.6136e-01,1.0877e-02
4.45,3,9,4.9557e-02,1.2603e-01,1.2037e-01,8.1147e-03
4.55,2,6,2.7572e-02,7.6476e-02,8.9800e-02,6.0535e-03
4.65,0,4,0.0000e+00,4.8903e-02,6.6989e-02,4.5159e-03
4.75,2,4,2.7572e-02,4.8903e-02,4.9972e-02,3.3687e-03
4.85,0,2,0.0000e+00,2.1331e-02,3.7277e-02,2.5129e-03
4.95,0,2,0.0000e+00,2.1331e-02,2.7805e-02,1.8744e-03
5.05,1,2,1.3786e-02,2.1331e-02,2.0739e-02,1.3981e-03
5.15,0,1,0.0000e+00,7.5451e-03,1.5468e-02,1.0427e-03
5.25,0,1,0.0000e+00,7.5451e-03,1.1535e-02,7.7758e-04
5.35,0,1,0.0000e+00,7.5451e-03,8.6008e-03,5.7979e-04
5.45,0,1,0.0000e+00,7.5451e-03,6.4119e-03,4.3223e-04
5.55,0,1,0.0000e+00,7.5451e-03,4.7788e-03,3.2215e-04
5.65,0,1,0.0000e+00,7.5451e-03,3.5606e-03,2.4002e-04
5.75,1,1,7.5451e-03,7.5451e-03,2.6517e-03,1.7875e-04
5.85,0,0,0.0000e+00,0.0000e+00,1.9736e-03,1.3304e-04
5.95,0,0,0.0000e+00,0.0000e+00,1.4677e-03,9.8941e-05
6.05,0,0,0.0000e+00,0.0000e+00,1.0903e-03,7.3500e-05
6.15,0,0,0.0000e+00,0.0000e+00,8.0876e-04,5.4520e-05
6.25,0,0,0.0000e+00,0.0000e+00,5.9871e-04,4.0360e-05
6.35,0,0,0.0000e+00,0.0000e+00,4.4200e-04,2.9796e-05
6.45,0,0,0.0000e+00,0.0000e+00,3.2509e-04,2.1915e-05
6.55,0,0,0.0000e+00,0.0000e+00,2.3788e-04,1.6036e-05
6.65,0,0,0.0000e+00,0.0000e+00,1.7281e-04,1.1649e-05
6.75,0,0,0.0000e+00,0.0000e+00,1.2426e-04,8.3767e-06
6.85,0,0,0.0000e+00,0.0000e+00,8.8046e-05,5.9353e-06
6.95,0,0,0.0000e+00,0.0000e+00,6.1028e-05,4.1140e-06
7.05,0,0,0.0000e+00,0.0000e+00,4.0871e-05,2.7552e-06
7.15,0,0,0.0000e+00,0.0000e+00,2.5833e-05,1.7414e-06
7.25,0,0,0.0000e+00,0.0000e+00,1.4614e-05,9.8515e-07
7.35,0,0,0.0000e+00,0.0000e+00,6.2442e-06,4.2093e-07
7.45,0,0,0.0000e+00,0.0000e+00,-4.8876e-20,-3.2948e-21
