MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,5,59,1.6304e-01,1.6423e+00,1.6407e+00
3.05,8,54,2.6087e-01,1.4792e+00,1.4157e+00
3.15,6,46,1.9565e-01,1.2183e+00,1.2216e+00
3.25,7,40,2.2826e-01,1.0227e+00,1.0540e+00
3.35,4,33,1.3043e-01,7.9443e-01,9.0941e-01
3.45,5,29,1.2295e-01,6.6399e-01,7.8462e-01
3.55,1,24,2.4590e-02,5.4104e-01,6.7692e-01
3.65,4,23,9.8361e-02,5.1645e-01,5.8398e-01
3.75,2,19,4.9180e-02,4.1809e-01,5.0376e-01
3.85,3,17,7.3770e-02,3.6891e-01,4.3454e-01
3.95,1,14,2.1898e-02,2.9514e-01,3.7479e-01
4.05,3,13,6.5693e-02,2.7324e-01,3.2323e-01
4.15,2,10,4.3796e-02,2.0755e-01,2.7874e-01
4.25,1,8,2.1898e-02,1.6375e-01,2.4033e-01
4.35,2,7,4.3796e-02,1.4185e-01,2.0719e-01
4.45,0,5,0.0000e+00,9.8058e-02,1.7859e-01
4.55,0,5,0.0000e+00,9.8058e-02,1.5391e-01
4.65,1,5,2.0548e-02,9.8058e-02,1.3260e-01
4.75,1,4,2.0548e-02,7.7510e-02,1.1422e-01
4.85,0,3,0.0000e+00,5.6962e-02,9.8350e-02
4.95,0,3,0.0000e+00,5.6962e-02,8.4657e-02
5.05,1,3,1.8987e-02,5.6962e-02,7.2840e-02
5.15,0,2,0.0000e+00,3.7975e-02,6.2641e-02
5.25,1,2,1.8987e-02,3.7975e-02,5.3839e-02
5.35,0,1,0.0000e+00,1.8987e-02,4.6243e-02
5.45,1,1,1.8987e-02,1.8987e-02,3.9687e-02
5.55,0,0,0.0000e+00,0.0000e+00,3.4029e-02
5.65,0,0,0.0000e+00,0.0000e+00,2.9147e-02
5.75,0,0,0.0000e+00,0.0000e+00,2.4933e-02
5.85,0,0,0.0000e+00,0.0000e+00,2.1296e-02
5.95,0,0,0.0000e+00,0.0000e+00,1.8158e-02
6.05,0,0,0.0000e+00,0.0000e+00,1.5449e-02
6.15,0,0,0.0000e+00,0.0000e+00,1.3112e-02
6.25,0,0,0.0000e+00,0.0000e+00,1.1094e-02
6.35,0,0,0.0000e+00,0.0000e+00,9.3532e-03
6.45,0,0,0.0000e+00,0.0000e+00,7.8506e-03
6.55,0,0,0.0000e+00,0.0000e+00,6.5539e-03
6.65,0,0,0.0000e+00,0.0000e+00,5.4348e-03
6.75,0,0,0.0000e+00,0.0000e+00,4.4690e-03
6.85,0,0,0.0000e+00,0.0000e+00,3.6355e-03
6.95,0,0,0.0000e+00,0.0000e+00,2.9161e-03
7.05,0,0,0.0000e+00,0.0000e+00,2.2953e-03
7.15,0,0,0.0000e+00,0.0000e+00,1.7595e-03
7.25,0,0,0.0000e+00,0.0000e+00,1.2971e-03
7.35,0,0,0.0000e+00,0.0000e+00,8.9810e-04
7.45,0,0,0.0000e+00,0.0000e+00,5.5371e-04
7.55,0,0,0.0000e+00,0.0000e+00,2.5650e-04
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
