MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
2.85,32,122,6.2092e-01,2.2971e+00,2.1483e+00,3.6609e-01
2.95,19,90,3.6867e-01,1.6762e+00,1.6761e+00,2.8563e-01
3.05,12,71,2.3284e-01,1.3075e+00,1.3078e+00,2.2285e-01
3.15,11,59,2.1344e-01,1.0746e+00,1.0203e+00,1.7388e-01
3.25,10,48,1.9404e-01,8.6120e-01,7.9609e-01,1.3566e-01
3.35,9,38,1.7463e-01,6.6716e-01,6.2112e-01,1.0585e-01
3.45,4,29,6.9521e-02,4.9253e-01,4.8461e-01,8.2582e-02
3.55,5,25,8.6901e-02,4.2301e-01,3.7810e-01,6.4432e-02
3.65,4,20,6.9521e-02,3.3611e-01,2.9500e-01,5.0271e-02
3.75,2,16,3.4760e-02,2.6659e-01,2.3016e-01,3.9221e-02
3.85,5,14,8.6901e-02,2.3183e-01,1.7957e-01,3.0601e-02
3.95,2,9,3.4760e-02,1.4493e-01,1.4010e-01,2.3875e-02
4.05,2,7,3.3038e-02,1.1017e-01,1.0930e-01,1.8627e-02
4.15,1,5,1.6519e-02,7.7129e-02,8.5277e-02,1.4532e-02
4.25,1,4,1.6519e-02,6.0610e-02,6.6530e-02,1.1337e-02
4.35,0,3,0.0000e+00,4.4091e-02,5.1903e-02,8.8448e-03
4.45,1,3,1.6519e-02,4.4091e-02,4.0491e-02,6.9001e-03
4.55,0,2,0.0000e+00,2.7572e-02,3.1587e-02,5.3827e-03
4.65,1,2,1.3786e-02,2.7572e-02,2.4640e-02,4.1989e-03
4.75,0,1,0.0000e+00,1.3786e-02,1.9219e-02,3.2752e-03
4.85,0,1,0.0000e+00,1.3786e-02,1.4990e-02,2.5545e-03
4.95,1,1,1.3786e-02,1.3786e-02,1.1691e-02,1.9922e-03
5.05,0,0,0.0000e+00,0.0000e+00,9.1161e-03,1.5535e-03
5.15,0,0,0.0000e+00,0.0000e+00,7.1074e-03,1.2112e-03
5.25,0,0,0.0000e+00,0.0000e+00,5.5401e-03,9.4410e-04
5.35,0,0,0.0000e+00,0.0000e+00,4.3174e-03,7.3572e-04
5.45,0,0,0.0000e+00,0.0000e+00,3.3633e-03,5.7314e-04
5.55,0,0,0.0000e+00,0.0000e+00,2.6189e-03,4.4629e-04
5.65,0,0,0.0000e+00,0.0000e+00,2.0382e-03,3.4732e-04
5.75,0,0,0.0000e+00,0.0000e+00,1.5850e-03,2.7010e-04
5.85,0,0,0.0000e+00,0.0000e+00,1.2315e-03,2.0986e-04
5.95,0,0,0.0000e+00,0.0000e+00,9.5562e-04,1.6285e-04
6.05,0,0,0.0000e+00,0.0000e+00,7.4040e-04,1.2617e-04
6.15,0,0,0.0000e+00,0.0000e+00,5.7248e-04,9.7556e-05
6.25,0,0,0.0000e+00,0.0000e+00,4.4146e-04,7.5229e-05
6.35,0,0,0.0000e+00,0.0000e+00,3.3923e-04,5.7809e-05
6.45,0,0,0.0000e+00,0.0000e+00,2.5948e-04,4.4217e-05
6.55,0,0,0.0000e+00,0.0000e+00,1.9725e-04,3.3613e-05
6.65,0,0,0.0000e+00,0.0000e+00,1.4870e-04,2.5339e-05
6.75,0,0,0.0000e+00,0.0000e+00,1.1081e-04,1.8884e-05
6.85,0,0,0.0000e+00,0.0000e+00,8.1258e-05,1.3847e-05
6.95,0,0,0.0000e+00,0.0000e+00,5.8197e-05,9.9173e-06
7.05,0,0,0.0000e+00,0.0000e+00,4.0205e-05,6.8513e-06
7.15,0,0,0.0000e+00,0.0000e+00,2.6166e-05,4.4590e-06
7.25,0,0,0.0000e+00,0.0000e+00,1.5213e-05,2.5925e-06
7.35,0,0,0.0000e+00,0.0000e+00,6.6676e-06,1.1362e-06
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
