MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,1,46,4.1678e-02,1.5054e+00,2.2574e+00
5.55,6,45,2.5007e-01,1.4637e+00,1.8013e+00
5.65,5,39,2.0839e-01,1.2136e+00,1.4370e+00
5.75,2,34,8.3356e-02,1.0052e+00,1.1460e+00
5.85,5,32,2.0839e-01,9.2186e-01,9.1365e-01
5.95,3,27,1.2503e-01,7.1347e-01,7.2806e-01
6.05,4,24,1.6671e-01,5.8844e-01,5.7983e-01
6.15,1,20,4.1678e-02,4.2173e-01,4.6144e-01
6.25,7,19,1.4002e-01,3.8005e-01,3.6689e-01
6.35,0,12,0.0000e+00,2.4003e-01,2.9138e-01
6.45,1,12,2.0003e-02,2.4003e-01,2.3106e-01
6.55,2,11,4.0005e-02,2.2003e-01,1.8289e-01
6.65,1,9,2.0003e-02,1.8002e-01,1.4442e-01
6.75,1,8,2.0003e-02,1.6002e-01,1.1369e-01
6.85,1,7,2.0003e-02,1.4002e-01,8.9148e-02
6.95,0,6,0.0000e+00,1.2002e-01,6.9547e-02
7.05,3,6,6.0008e-02,1.2002e-01,5.3893e-02
7.15,0,3,0.0000e+00,6.0008e-02,4.1390e-02
7.25,1,3,2.0003e-02,6.0008e-02,3.1404e-02
7.35,2,2,4.0005e-02,4.0005e-02,2.3428e-02
7.45,0,0,0.0000e+00,0.0000e+00,1.7058e-02
7.55,0,0,0.0000e+00,0.0000e+00,1.1971e-02
7.65,0,0,0.0000e+00,0.0000e+00,7.9073e-03
7.75,0,0,0.0000e+00,0.0000e+00,4.6620e-03
7.85,0,0,0.0000e+00,0.0000e+00,2.0701e-03
7.95,0,0,0.0000e+00,0.0000e+00,2.0701e-03
