MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.75,6,24,1.5001e-01,5.4109e-01,5.3665e-01
5.85,3,18,7.5005e-02,3.9108e-01,4.3852e-01
5.95,4,15,1.0001e-01,3.1608e-01,3.5818e-01
6.05,3,11,7.5005e-02,2.1607e-01,2.9242e-01
6.15,1,8,2.5002e-02,1.4106e-01,2.3858e-01
6.25,0,7,0.0000e+00,1.1606e-01,1.9451e-01
6.35,1,7,1.9609e-02,1.1606e-01,1.5843e-01
6.45,1,6,1.9609e-02,9.6454e-02,1.2889e-01
6.55,0,5,0.0000e+00,7.6845e-02,1.0471e-01
6.65,0,5,0.0000e+00,7.6845e-02,8.4913e-02
6.75,1,5,1.9609e-02,7.6845e-02,6.8708e-02
6.85,1,4,1.9609e-02,5.7236e-02,5.5442e-02
6.95,0,3,0.0000e+00,3.7627e-02,4.4581e-02
7.05,0,3,0.0000e+00,3.7627e-02,3.5691e-02
7.15,1,3,1.9609e-02,3.7627e-02,2.8412e-02
7.25,0,2,0.0000e+00,1.8018e-02,2.2454e-02
7.35,0,2,0.0000e+00,1.8018e-02,1.7576e-02
7.45,0,2,0.0000e+00,1.8018e-02,1.3583e-02
7.55,1,2,9.0092e-03,1.8018e-02,1.0314e-02
7.65,0,1,0.0000e+00,9.0092e-03,7.6382e-03
7.75,0,1,0.0000e+00,9.0092e-03,5.4475e-03
7.85,0,1,0.0000e+00,9.0092e-03,3.6541e-03
7.95,1,1,9.0092e-03,9.0092e-03,2.1859e-03
8.05,0,0,0.0000e+00,0.0000e+00,9.8394e-04
8.15,0,0,0.0000e+00,0.0000e+00,9.8394e-04
