MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,0,14,0.0000e+00,3.9886e-01,8.0820e-01
5.55,2,14,8.3356e-02,3.9886e-01,6.3477e-01
5.65,1,12,4.1678e-02,3.1550e-01,4.9851e-01
5.75,2,11,8.3356e-02,2.7382e-01,3.9144e-01
5.85,0,9,0.0000e+00,1.9047e-01,3.0731e-01
5.95,0,9,0.0000e+00,1.9047e-01,2.4120e-01
6.05,1,9,4.1678e-02,1.9047e-01,1.8926e-01
6.15,0,8,0.0000e+00,1.4879e-01,1.4845e-01
6.25,1,8,2.0003e-02,1.4879e-01,1.1639e-01
6.35,1,7,2.0003e-02,1.2879e-01,9.1192e-02
6.45,0,6,0.0000e+00,1.0879e-01,7.1395e-02
6.55,2,6,4.0005e-02,1.0879e-01,5.5839e-02
6.65,0,4,0.0000e+00,6.8780e-02,4.3617e-02
6.75,1,4,2.0003e-02,6.8780e-02,3.4013e-02
6.85,0,3,0.0000e+00,4.8778e-02,2.6467e-02
6.95,0,3,0.0000e+00,4.8778e-02,2.0538e-02
7.05,0,3,0.0000e+00,4.8778e-02,1.5880e-02
7.15,1,3,2.0003e-02,4.8778e-02,1.2219e-02
7.25,1,2,2.0003e-02,2.8775e-02,9.3432e-03
7.35,0,1,0.0000e+00,8.7724e-03,7.0833e-03
7.45,0,1,0.0000e+00,8.7724e-03,5.3076e-03
7.55,0,1,0.0000e+00,8.7724e-03,3.9124e-03
7.65,1,1,8.7724e-03,8.7724e-03,2.8162e-03
7.75,0,0,0.0000e+00,0.0000e+00,1.9548e-03
7.85,0,0,0.0000e+00,0.0000e+00,1.2780e-03
7.95,0,0,0.0000e+00,0.0000e+00,7.4617e-04
8.05,0,0,0.0000e+00,0.0000e+00,3.2832e-04
8.15,0,0,0.0000e+00,0.0000e+00,3.2832e-04
