MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,2,32,6.5217e-02,8.5412e-01,8.5394e-01
3.05,4,30,1.3043e-01,7.8890e-01,7.1343e-01
3.15,2,26,6.5217e-02,6.5847e-01,5.9604e-01
3.25,4,24,1.3043e-01,5.9325e-01,4.9796e-01
3.35,1,20,3.2609e-02,4.6282e-01,4.1601e-01
3.45,3,19,7.3770e-02,4.3021e-01,3.4754e-01
3.55,0,16,0.0000e+00,3.5644e-01,2.9034e-01
3.65,3,16,7.3770e-02,3.5644e-01,2.4255e-01
3.75,1,13,2.4590e-02,2.8267e-01,2.0262e-01
3.85,2,12,4.9180e-02,2.5808e-01,1.6926e-01
3.95,1,10,2.1898e-02,2.0890e-01,1.4138e-01
4.05,1,9,2.1898e-02,1.8700e-01,1.1809e-01
4.15,1,8,2.1898e-02,1.6510e-01,9.8637e-02
4.25,1,7,2.1898e-02,1.4320e-01,8.2381e-02
4.35,2,6,4.3796e-02,1.2131e-01,6.8798e-02
4.45,0,4,0.0000e+00,7.7510e-02,5.7451e-02
4.55,0,4,0.0000e+00,7.7510e-02,4.7970e-02
4.65,1,4,2.0548e-02,7.7510e-02,4.0048e-02
4.75,0,3,0.0000e+00,5.6962e-02,3.3430e-02
4.85,0,3,0.0000e+00,5.6962e-02,2.7900e-02
4.95,0,3,0.0000e+00,5.6962e-02,2.3281e-02
5.05,1,3,1.8987e-02,5.6962e-02,1.9421e-02
5.15,0,2,0.0000e+00,3.7975e-02,1.6196e-02
5.25,1,2,1.8987e-02,3.7975e-02,1.3501e-02
5.35,0,1,0.0000e+00,1.8987e-02,1.1250e-02
5.45,1,1,1.8987e-02,1.8987e-02,9.3693e-03
5.55,0,0,0.0000e+00,0.0000e+00,7.7979e-03
5.65,0,0,0.0000e+00,0.0000e+00,6.4849e-03
5.75,0,0,0.0000e+00,0.0000e+00,5.3880e-03
5.85,0,0,0.0000e+00,0.0000e+00,4.4715e-03
5.95,0,0,0.0000e+00,0.0000e+00,3.7058e-03
6.05,0,0,0.0000e+00,0.0000e+00,3.0660e-03
6.15,0,0,0.0000e+00,0.0000e+00,2.5315e-03
6.25,0,0,0.0000e+00,0.0000e+00,2.0849e-03
6.35,0,0,0.0000e+00,0.0000e+00,1.7118e-03
6.45,0,0,0.0000e+00,0.0000e+00,1.4001e-03
6.55,0,0,0.0000e+00,0.0000e+00,1.1396e-03
6.65,0,0,0.0000e+00,0.0000e+00,9.2202e-04
6.75,0,0,0.0000e+00,0.0000e+00,7.4021e-04
6.85,0,0,0.0000e+00,0.0000e+00,5.8831e-04
6.95,0,0,0.0000e+00,0.0000e+00,4.6139e-04
7.05,0,0,0.0000e+00,0.0000e+00,3.5536e-04
7.15,0,0,0.0000e+00,0.0000e+00,2.6677e-04
7.25,0,0,0.0000e+00,0.0000e+00,1.9275e-04
7.35,0,0,0.0000e+00,0.0000e+00,1.3091e-04
7.45,0,0,0.0000e+00,0.0000e+00,7.9236e-05
7.55,0,0,0.0000e+00,0.0000e+00,3.6067e-05
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
