MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,26,179,8.4783e-01,5.0506e+00,4.9577e+00
3.05,27,153,8.8043e-01,4.2027e+00,4.2362e+00
3.15,9,126,2.9348e-01,3.3223e+00,3.6196e+00
3.25,30,117,9.7826e-01,3.0288e+00,3.0927e+00
3.35,9,87,2.9348e-01,2.0506e+00,2.6423e+00
3.45,8,78,1.9672e-01,1.7571e+00,2.2574e+00
3.55,8,70,1.9672e-01,1.5604e+00,1.9284e+00
3.65,11,62,2.7049e-01,1.3636e+00,1.6473e+00
3.75,8,51,1.9672e-01,1.0931e+00,1.4070e+00
3.85,7,43,1.7213e-01,8.9642e-01,1.2016e+00
3.95,3,36,6.5693e-02,7.2429e-01,1.0261e+00
4.05,4,33,8.7591e-02,6.5859e-01,8.7614e-01
4.15,5,29,1.0949e-01,5.7100e-01,7.4795e-01
4.25,5,24,1.0949e-01,4.6151e-01,6.3839e-01
4.35,2,19,4.3796e-02,3.5202e-01,5.4476e-01
4.45,5,17,1.0274e-01,3.0823e-01,4.6473e-01
4.55,2,12,4.1096e-02,2.0549e-01,3.9634e-01
4.65,4,10,8.2192e-02,1.6439e-01,3.3789e-01
4.75,0,6,0.0000e+00,8.2202e-02,2.8793e-01
4.85,0,6,0.0000e+00,8.2202e-02,2.4524e-01
4.95,0,6,0.0000e+00,8.2202e-02,2.0875e-01
5.05,0,6,0.0000e+00,8.2202e-02,1.7757e-01
5.15,2,6,3.7975e-02,8.2202e-02,1.5092e-01
5.25,0,4,0.0000e+00,4.4227e-02,1.2814e-01
5.35,0,4,0.0000e+00,4.4227e-02,1.0867e-01
5.45,0,4,0.0000e+00,4.4227e-02,9.2034e-02
5.55,0,4,0.0000e+00,4.4227e-02,7.7815e-02
5.65,1,4,1.8987e-02,4.4227e-02,6.5663e-02
5.75,0,3,0.0000e+00,2.5240e-02,5.5277e-02
5.85,0,3,0.0000e+00,2.5240e-02,4.6401e-02
5.95,0,3,0.0000e+00,2.5240e-02,3.8815e-02
6.05,1,3,9.9338e-03,2.5240e-02,3.2332e-02
6.15,0,2,0.0000e+00,1.5306e-02,2.6791e-02
6.25,0,2,0.0000e+00,1.5306e-02,2.2055e-02
6.35,0,2,0.0000e+00,1.5306e-02,1.8008e-02
6.45,0,2,0.0000e+00,1.5306e-02,1.4549e-02
6.55,0,2,0.0000e+00,1.5306e-02,1.1593e-02
6.65,1,2,7.6531e-03,1.5306e-02,9.0662e-03
6.75,1,1,7.6531e-03,7.6531e-03,6.9070e-03
6.85,0,0,0.0000e+00,0.0000e+00,5.0616e-03
6.95,0,0,0.0000e+00,0.0000e+00,3.4844e-03
7.05,0,0,0.0000e+00,0.0000e+00,2.1365e-03
7.15,0,0,0.0000e+00,0.0000e+00,9.8454e-04
7.25,0,0,0.0000e+00,0.0000e+00,0.0000e+00
