MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
3.05,7,71,1.8648e-01,1.8915e+00,2.7773e+00
3.15,8,64,2.1312e-01,1.7050e+00,2.1858e+00
3.25,1,56,2.6641e-02,1.4919e+00,1.7203e+00
3.35,15,55,3.9961e-01,1.4652e+00,1.3539e+00
3.45,6,40,1.5984e-01,1.0656e+00,1.0656e+00
3.55,6,34,1.5984e-01,9.0578e-01,8.3864e-01
3.65,9,28,2.3976e-01,7.4593e-01,6.6003e-01
3.75,2,19,5.3281e-02,5.0617e-01,5.1945e-01
3.85,1,17,2.6641e-02,4.5289e-01,4.0882e-01
3.95,4,16,1.0656e-01,4.2625e-01,3.2175e-01
4.05,1,12,2.6641e-02,3.1969e-01,2.5322e-01
4.15,5,11,1.3320e-01,2.9305e-01,1.9928e-01
4.25,2,6,5.3281e-02,1.5984e-01,1.5683e-01
4.35,0,4,0.0000e+00,1.0656e-01,1.2342e-01
4.45,0,4,0.0000e+00,1.0656e-01,9.7127e-02
4.55,0,4,0.0000e+00,1.0656e-01,7.6433e-02
4.65,1,4,2.6641e-02,1.0656e-01,6.0146e-02
4.75,0,3,0.0000e+00,7.9922e-02,4.7327e-02
4.85,0,3,0.0000e+00,7.9922e-02,3.7238e-02
4.95,0,3,0.0000e+00,7.9922e-02,2.9298e-02
5.05,1,3,2.6641e-02,7.9922e-02,2.3049e-02
5.15,2,2,5.3281e-02,5.3281e-02,1.8131e-02
5.25,0,0,0.0000e+00,0.0000e+00,1.4260e-02
5.35,0,0,0.0000e+00,0.0000e+00,1.1213e-02
5.45,0,0,0.0000e+00,0.0000e+00,8.8154e-03
5.55,0,0,0.0000e+00,0.0000e+00,6.9283e-03
5.65,0,0,0.0000e+00,0.0000e+00,5.4431e-03
5.75,0,0,0.0000e+00,0.0000e+00,4.2742e-03
5.85,0,0,0.0000e+00,0.0000e+00,3.3542e-03
5.95,0,0,0.0000e+00,0.0000e+00,2.6302e-03
6.05,0,0,0.0000e+00,0.0000e+00,2.0603e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.6118e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.2588e-03
6.35,0,0,0.0000e+00,0.0000e+00,9.8104e-04
6.45,0,0,0.0000e+00,0.0000e+00,7.6239e-04
6.55,0,0,0.0000e+00,0.0000e+00,5.9031e-04
6.65,0,0,0.0000e+00,0.0000e+00,4.5487e-04
6.75,0,0,0.0000e+00,0.0000e+00,3.4828e-04
6.85,0,0,0.0000e+00,0.0000e+00,2.6439e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.9836e-04
7.05,0,0,0.0000e+00,0.0000e+00,1.4640e-04
7.15,0,0,0.0000e+00,0.0000e+00,1.0550e-04
7.25,0,0,0.0000e+00,0.0000e+00,7.3313e-05
7.35,0,0,0.0000e+00,0.0000e+00,4.7980e-05
7.45,0,0,0.0000e+00,0.0000e+00,2.8042e-05
7.55,0,0,0.0000e+00,0.0000e+00,1.2350e-05
7.65,0,0,0.0000e+00,0.0000e+00,-1.0134e-19
