MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,1,7,9.3750e-02,4.9636e-01,4.8793e-01
3.05,1,6,9.3750e-02,4.0261e-01,4.0256e-01
3.15,1,5,9.3750e-02,3.0886e-01,3.3212e-01
3.25,1,4,9.3750e-02,2.1511e-01,2.7400e-01
3.35,0,3,0.0000e+00,1.2136e-01,2.2606e-01
3.45,2,3,9.6774e-02,1.2136e-01,1.8650e-01
3.55,0,1,0.0000e+00,2.4590e-02,1.5386e-01
3.65,0,1,0.0000e+00,2.4590e-02,1.2693e-01
3.75,0,1,0.0000e+00,2.4590e-02,1.0472e-01
3.85,0,1,0.0000e+00,2.4590e-02,8.6385e-02
3.95,0,1,0.0000e+00,2.4590e-02,7.1262e-02
4.05,0,1,0.0000e+00,2.4590e-02,5.8785e-02
4.15,0,1,0.0000e+00,2.4590e-02,4.8490e-02
4.25,0,1,0.0000e+00,2.4590e-02,3.9997e-02
4.35,0,1,0.0000e+00,2.4590e-02,3.2989e-02
4.45,0,1,0.0000e+00,2.4590e-02,2.7208e-02
4.55,0,1,0.0000e+00,2.4590e-02,2.2437e-02
4.65,0,1,0.0000e+00,2.4590e-02,1.8502e-02
4.75,0,1,0.0000e+00,2.4590e-02,1.5255e-02
4.85,0,1,0.0000e+00,2.4590e-02,1.2576e-02
4.95,0,1,0.0000e+00,2.4590e-02,1.0366e-02
5.05,1,1,2.4590e-02,2.4590e-02,8.5420e-03
5.15,0,0,0.0000e+00,0.0000e+00,7.0374e-03
5.25,0,0,0.0000e+00,0.0000e+00,5.7961e-03
5.35,0,0,0.0000e+00,0.0000e+00,4.7719e-03
5.45,0,0,0.0000e+00,0.0000e+00,3.9270e-03
5.55,0,0,0.0000e+00,0.0000e+00,3.2298e-03
5.65,0,0,0.0000e+00,0.0000e+00,2.6546e-03
5.75,0,0,0.0000e+00,0.0000e+00,2.1800e-03
5.85,0,0,0.0000e+00,0.0000e+00,1.7885e-03
5.95,0,0,0.0000e+00,0.0000e+00,1.4655e-03
6.05,0,0,0.0000e+00,0.0000e+00,1.1990e-03
6.15,0,0,0.0000e+00,0.0000e+00,9.7906e-04
6.25,0,0,0.0000e+00,0.0000e+00,7.9764e-04
6.35,0,0,0.0000e+00,0.0000e+00,6.4795e-04
6.45,0,0,0.0000e+00,0.0000e+00,5.2446e-04
6.55,0,0,0.0000e+00,0.0000e+00,4.2257e-04
6.65,0,0,0.0000e+00,0.0000e+00,3.3850e-04
6.75,0,0,0.0000e+00,0.0000e+00,2.6914e-04
6.85,0,0,0.0000e+00,0.0000e+00,2.1192e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.6471e-04
7.05,0,0,0.0000e+00,0.0000e+00,1.2576e-04
7.15,0,0,0.0000e+00,0.0000e+00,9.3618e-05
7.25,0,0,0.0000e+00,0.0000e+00,6.7103e-05
7.35,0,0,0.0000e+00,0.0000e+00,4.5227e-05
7.45,0,0,0.0000e+00,0.0000e+00,2.7178e-05
7.55,0,0,0.0000e+00,0.0000e+00,1.2286e-05
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
