1920 02 08 0524 111.000 -35.000  10.0 6.05 MW G&R
1967 11 28 0830 113.500 -19.000  18.0 4.95 MW MGO
1970 02 16 2120 111.650 -20.070   0.0 5.43 MW BMR
1973 06 18 1934 110.200 -33.500  10.0 5.31 MW MGO
1976 02 19 0232 114.300 -19.410   0.0 5.55 MW MGO
1980 04 19 0744 113.690 -19.370   0.0 3.79 MW BMR
1980 08 01 2019 119.360 -17.030  37.0 3.51 MW MGO
1981 02 23 0437 122.142 -12.197  33.0 3.87 MW ISC
1981 07 13 1651 122.300 -36.150  10.0 3.58 MW MGO
1981 07 16 1246 114.240 -21.030  10.0 3.97 MW MGO
1981 08 10 1542 119.834 -12.916  37.0 3.90 MW ISC
1981 12 01 1836 122.190 -12.483  33.0 4.28 MW ISC
1982 09 24 1311 146.562 -45.100  10.3 3.63 MW MEL
1984 04 11 1354 119.340 -15.480  10.0 3.56 MW MGO
1984 08 06 1732 123.700 -36.700  37.0 3.62 MW MGO
1985 02 08 0823 153.623 -25.119  16.6 3.74 MW GSQ
1985 05 06 1621 122.416 -12.312  33.0 4.14 MW ISC
1986 01 02 2133 112.097 -34.484  11.8 4.59 MW EHB
1986 03 16 2141 121.931 -12.205  33.0 4.70 MW ISC
1987 09 18 0041 119.220 -16.760   5.0 3.47 MW MGO
1987 09 24 2046 115.650 -19.670   5.0 3.68 MW MGO
1987 09 28 1500 121.189 -13.252  33.0 3.73 MW ISC
1987 10 31 0602 152.841 -23.828  10.0 3.58 MW GSQ
1988 08 11 0526 121.082 -14.783   5.0 3.50 MW ISC
1989 02 27 2325 122.586 -12.337  33.0 3.87 MW ISC
1989 04 07 1845 122.180 -12.525  33.0 4.70 MW ISC
1990 05 28 0336 152.350 -25.670   5.0 3.51 MW AGSO
1990 06 25 1216 121.416 -12.530  33.0 3.87 MW ISC
1990 11 27 1721 142.121 -40.135  17.0 3.50 MW MEL
1991 02 04 0827 115.712 -18.718   5.0 3.74 MW MGO
1991 10 18 0907 114.126 -20.500   5.0 4.23 MW MGO
1992 07 01 0435 111.856 -19.030   5.0 4.23 MW ISC
1992 10 23 2237 120.496 -13.783  33.0 4.49 MW ISC
1993 07 10 1231 113.561 -19.368   5.0 3.59 MW MGO
1993 10 29 0814 114.582 -18.803   5.0 4.15 MW ISC
1993 11 25 0406 152.632 -23.922   1.7 3.74 MW BRS
1995 04 29 0712 125.356 -36.383   5.0 3.98 MW MGO
1995 06 12 1524 121.719 -12.111   0.0 4.31 MW ISC
1995 08 20 1957 122.619 -12.385  59.0 3.87 MW ISC
1995 10 27 0420 129.276 -34.631  20.0 3.74 MW ADE
1996 06 03 1304 149.611 -18.539   0.0 3.58 MW ISC
1996 09 19 1144 121.382 -12.515  33.0 3.73 MW ISC
1997 07 08 1001 152.985 -31.591   5.9 3.74 MW MEL
1997 07 14 0646 153.706 -23.338   0.0 3.54 MW EIDC
1998 11 02 0226 113.886 -19.862  10.0 4.23 MW ISC
1999 01 23 0441 111.212 -19.595   5.0 3.98 MW MGO
1999 03 05 0346 114.281 -18.689   5.0 3.59 MW MGO
2000 10 11 1927 112.839 -20.027  19.5 5.10 MW EHB
2001 04 01 0842 113.480 -20.350  10.0 3.98 MW USGS
2001 09 18 0343 153.800 -24.272   5.0 3.66 MW AGSO
2001 10 12 0005 152.883 -24.119   2.7 3.98 MW AUST
2002 06 13 1846 114.230 -19.691  15.0 4.31 MW ISC
2002 06 13 2036 113.900 -20.841  10.0 4.11 MW ISC
2004 08 30 1540 122.421 -12.155  67.0 3.45 MW ISC
2005 01 05 0831 153.415 -26.097   1.7 3.66 MW RC
2006 01 05 0953 151.879 -19.283   4.0 4.31 MW RC
2006 01 29 0940 113.446 -21.676  22.0 3.51 MW AUST
2006 09 29 1249 145.238 -44.793  17.0 4.47 MW ISC
2006 12 14 1723 143.690 -42.566  15.0 4.75 MW MEL
2007 08 28 1533 115.942 -35.429  18.0 4.49 MW AUST
2008 04 02 0814 117.070 -16.982   8.3 3.59 MW AUST
2008 11 21 0426 113.000 -15.210   0.0 3.98 MW AUST
2009 04 05 2210 119.480 -16.940  10.0 4.47 MW BKK
2009 04 17 2312 112.843 -19.197  59.0 3.51 MW AUST
2009 07 26 1644 121.283 -12.023  35.0 3.73 MW ISC
2009 08 08 0155 153.582 -31.863  10.0 3.82 MW MEL
2010 06 08 2007 113.534 -21.935  34.0 3.86 MW AUST
2010 12 04 0714 153.629 -24.135   5.0 3.58 MW MEL
2011 02 21 2243 153.132 -24.131   5.0 3.69 MW MEL
2011 04 17 1841 113.730 -19.921  10.0 5.19 MW USGS
2011 09 07 2228 136.132 -36.602  14.9 3.56 MW ADE
2011 10 13 1216 119.799 -12.017  35.0 4.56 MW ISC
2011 11 02 1632 152.254 -23.664  10.0 3.74 MW MEL
2012 02 04 0841 133.119 -34.889  15.2 3.60 MW ADE
2013 05 02 1727 120.696 -36.748  10.0 3.53 MW AUST
2014 01 02 0021 124.339 -36.613  20.0 3.87 MW AUST
2015 07 29 2341 154.295 -25.329  10.0 5.09 MW SRC
2015 09 17 0244 142.582 -39.825  54.0 4.45 MW SRC
2016 05 10 0944 118.690 -16.397   0.0 5.19 MW AUST
2016 06 06 0711 114.015 -18.920  10.0 3.66 MW AUST
2016 07 31 1345 112.121 -19.124  10.0 4.15 MW AUST
2016 08 13 1531 152.910 -23.743  10.0 4.32 MW SRC
2016 10 24 1302 112.911 -19.778  20.0 3.59 MW AUST
