MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.45,175,1101,5.7065e+00,3.0894e+01,3.3135e+01
2.55,252,926,8.2174e+00,2.5188e+01,2.5187e+01
2.65,88,674,2.8696e+00,1.6970e+01,1.9146e+01
2.75,179,586,5.0187e+00,1.4101e+01,1.4554e+01
2.85,61,407,1.7103e+00,9.0819e+00,1.1063e+01
2.95,109,346,2.3869e+00,7.3716e+00,8.4099e+00
3.05,55,237,1.2044e+00,4.9847e+00,6.3928e+00
3.15,63,182,1.3796e+00,3.7804e+00,4.8595e+00
3.25,22,119,4.8175e-01,2.4008e+00,3.6940e+00
3.35,29,97,5.8389e-01,1.9190e+00,2.8080e+00
3.45,9,68,1.8121e-01,1.3351e+00,2.1345e+00
3.55,16,59,3.2215e-01,1.1539e+00,1.6225e+00
3.65,14,43,2.8188e-01,8.3179e-01,1.2334e+00
3.75,6,29,1.2081e-01,5.4991e-01,9.3754e-01
3.85,9,23,1.8121e-01,4.2910e-01,7.1267e-01
3.95,4,14,7.5949e-02,2.4790e-01,5.4173e-01
4.05,2,10,3.7975e-02,1.7195e-01,4.1179e-01
4.15,0,8,0.0000e+00,1.3397e-01,3.1302e-01
4.25,1,8,1.8987e-02,1.3397e-01,2.3793e-01
4.35,0,7,0.0000e+00,1.1498e-01,1.8086e-01
4.45,1,7,1.8634e-02,1.1498e-01,1.3747e-01
4.55,1,6,1.8634e-02,9.6350e-02,1.0449e-01
4.65,2,5,3.7267e-02,7.7717e-02,7.9419e-02
4.75,0,3,0.0000e+00,4.0450e-02,6.0362e-02
4.85,0,3,0.0000e+00,4.0450e-02,4.5876e-02
4.95,0,3,0.0000e+00,4.0450e-02,3.4864e-02
5.05,1,3,1.5707e-02,4.0450e-02,2.6493e-02
5.15,1,2,1.5707e-02,2.4743e-02,2.0130e-02
5.25,0,1,0.0000e+00,9.0361e-03,1.5293e-02
5.35,0,1,0.0000e+00,9.0361e-03,1.1616e-02
5.45,0,1,0.0000e+00,9.0361e-03,8.8214e-03
5.55,0,1,0.0000e+00,9.0361e-03,6.6968e-03
5.65,1,1,9.0361e-03,9.0361e-03,5.0818e-03
5.75,0,0,0.0000e+00,0.0000e+00,3.8541e-03
5.85,0,0,0.0000e+00,0.0000e+00,2.9209e-03
5.95,0,0,0.0000e+00,0.0000e+00,2.2115e-03
6.05,0,0,0.0000e+00,0.0000e+00,1.6723e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.2624e-03
6.25,0,0,0.0000e+00,0.0000e+00,9.5078e-04
6.35,0,0,0.0000e+00,0.0000e+00,7.1393e-04
6.45,0,0,0.0000e+00,0.0000e+00,5.3388e-04
6.55,0,0,0.0000e+00,0.0000e+00,3.9701e-04
6.65,0,0,0.0000e+00,0.0000e+00,2.9297e-04
6.75,0,0,0.0000e+00,0.0000e+00,2.1389e-04
6.85,0,0,0.0000e+00,0.0000e+00,1.5377e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.0807e-04
7.05,0,0,0.0000e+00,0.0000e+00,7.3336e-05
7.15,0,0,0.0000e+00,0.0000e+00,4.6930e-05
7.25,0,0,0.0000e+00,0.0000e+00,2.6857e-05
7.35,0,0,0.0000e+00,0.0000e+00,1.1599e-05
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00
