1915 05 05 1109 130.475 -6.344 35.0 6.45 MW 
1919 11 18 0358 131.814 -6.711 35.0 6.74 MW 
1929 05 06 0508 132.262 -5.278 35.0 6.17 MW 
1944 03 31 0251 131.417 -5.466 65.0 6.36 MW 
1933 07 10 1033 132.958 -6.246 15.0 5.88 MW 
1953 04 06 0036 132.038 -6.841 63.3 6.26 MW 
1960 10 07 1518 130.761 -7.508 35.0 6.73 MW 
1958 04 21 2357 131.391 -6.371 35.0 5.80 MW 
1964 09 04 1034 131.478 -3.952 35.0 6.10 MW bibliog
1965 05 31 1138 128.586 -7.518 35.0 5.90 MW bibliog
1966 05 25 0829 131.044 -6.384 65.0 5.73 MW 
1967 10 12 1831 129.828 -7.131 88.2 6.00 MW bibliog
1968 12 10 0425 130.418 -6.321 90.0 5.73 MW 
1968 02 13 0212 131.260 -5.480 85.0 5.68 MW 
1970 10 04 1656 130.481 -6.809 80.0 5.76 MW 
1979 03 30 2215 131.410 -4.200 28.9 5.64 MW gcmt
2005 07 12 1707 131.320 -6.696 45.0 5.68 MW gcmt
2012 08 02 0737 131.146 -6.909 45.0 5.50 MW gcmt
2012 11 28 0856 131.104 -5.365 70.0 5.67 MW gcmt
