MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,32,232,1.0435e+00,6.4022e+00,6.2751e+00
3.05,38,200,1.2391e+00,5.3587e+00,5.4032e+00
3.15,22,162,7.1739e-01,4.1196e+00,4.6523e+00
3.25,23,140,7.5000e-01,3.4022e+00,4.0056e+00
3.35,11,117,3.5870e-01,2.6522e+00,3.4487e+00
3.45,17,106,4.1803e-01,2.2935e+00,2.9691e+00
3.55,6,89,1.4754e-01,1.8755e+00,2.5562e+00
3.65,11,83,2.7049e-01,1.7279e+00,2.2005e+00
3.75,7,72,1.7213e-01,1.4574e+00,1.8942e+00
3.85,6,65,1.4754e-01,1.2853e+00,1.6305e+00
3.95,6,59,1.3139e-01,1.1378e+00,1.4033e+00
4.05,1,53,2.1898e-02,1.0064e+00,1.2077e+00
4.15,8,52,1.7518e-01,9.8449e-01,1.0393e+00
4.25,4,44,8.7591e-02,8.0931e-01,8.9422e-01
4.35,5,40,1.0949e-01,7.2172e-01,7.6930e-01
4.45,2,35,4.1096e-02,6.1223e-01,6.6172e-01
4.55,3,33,6.1644e-02,5.7113e-01,5.6908e-01
4.65,5,30,1.0274e-01,5.0949e-01,4.8930e-01
4.75,0,25,0.0000e+00,4.0675e-01,4.2059e-01
4.85,0,25,0.0000e+00,4.0675e-01,3.6142e-01
4.95,3,25,5.6962e-02,4.0675e-01,3.1047e-01
5.05,3,22,5.6962e-02,3.4979e-01,2.6659e-01
5.15,3,19,5.6962e-02,2.9282e-01,2.2881e-01
5.25,3,16,5.6962e-02,2.3586e-01,1.9626e-01
5.35,2,13,3.7975e-02,1.7890e-01,1.6824e-01
5.45,3,11,5.6962e-02,1.4092e-01,1.4411e-01
5.55,0,8,0.0000e+00,8.3962e-02,1.2333e-01
5.65,0,8,0.0000e+00,8.3962e-02,1.0543e-01
5.75,1,8,1.8987e-02,8.3962e-02,9.0016e-02
5.85,0,7,0.0000e+00,6.4975e-02,7.6743e-02
5.95,3,7,2.9801e-02,6.4975e-02,6.5313e-02
6.05,1,4,9.9338e-03,3.5174e-02,5.5470e-02
6.15,1,3,9.9338e-03,2.5240e-02,4.6994e-02
6.25,0,2,0.0000e+00,1.5306e-02,3.9694e-02
6.35,0,2,0.0000e+00,1.5306e-02,3.3407e-02
6.45,1,2,7.6531e-03,1.5306e-02,2.7994e-02
6.55,1,1,7.6531e-03,7.6531e-03,2.3332e-02
6.65,0,0,0.0000e+00,0.0000e+00,1.9317e-02
6.75,0,0,0.0000e+00,0.0000e+00,1.5860e-02
6.85,0,0,0.0000e+00,0.0000e+00,1.2882e-02
6.95,0,0,0.0000e+00,0.0000e+00,1.0318e-02
7.05,0,0,0.0000e+00,0.0000e+00,8.1101e-03
7.15,0,0,0.0000e+00,0.0000e+00,6.2086e-03
7.25,0,0,0.0000e+00,0.0000e+00,4.5710e-03
7.35,0,0,0.0000e+00,0.0000e+00,3.1608e-03
7.45,0,0,0.0000e+00,0.0000e+00,1.9464e-03
7.55,0,0,0.0000e+00,0.0000e+00,9.0062e-04
7.65,0,0,0.0000e+00,0.0000e+00,0.0000e+00
