MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,5,38,2.4194e-01,1.6223e+00,1.1573e+00
3.05,11,33,5.3226e-01,1.3804e+00,8.7626e-01
3.15,2,22,9.6774e-02,8.4811e-01,6.6345e-01
3.25,7,20,3.3871e-01,7.5134e-01,5.0232e-01
3.35,2,13,9.6774e-02,4.1263e-01,3.8032e-01
3.45,3,11,9.7826e-02,3.1585e-01,2.8796e-01
3.55,3,8,9.7826e-02,2.1803e-01,2.1802e-01
3.65,1,5,3.2609e-02,1.2020e-01,1.6507e-01
3.75,0,4,0.0000e+00,8.7591e-02,1.2498e-01
3.85,0,4,0.0000e+00,8.7591e-02,9.4626e-02
3.95,2,4,4.3796e-02,8.7591e-02,7.1644e-02
4.05,0,2,0.0000e+00,4.3796e-02,5.4243e-02
4.15,1,2,2.1898e-02,4.3796e-02,4.1069e-02
4.25,0,1,0.0000e+00,2.1898e-02,3.1094e-02
4.35,0,1,0.0000e+00,2.1898e-02,2.3541e-02
4.45,0,1,0.0000e+00,2.1898e-02,1.7823e-02
4.55,0,1,0.0000e+00,2.1898e-02,1.3493e-02
4.65,0,1,0.0000e+00,2.1898e-02,1.0215e-02
4.75,1,1,2.1898e-02,2.1898e-02,7.7333e-03
4.85,0,0,0.0000e+00,0.0000e+00,5.8542e-03
4.95,0,0,0.0000e+00,0.0000e+00,4.4314e-03
5.05,0,0,0.0000e+00,0.0000e+00,3.3541e-03
5.15,0,0,0.0000e+00,0.0000e+00,2.5385e-03
5.25,0,0,0.0000e+00,0.0000e+00,1.9210e-03
5.35,0,0,0.0000e+00,0.0000e+00,1.4534e-03
5.45,0,0,0.0000e+00,0.0000e+00,1.0994e-03
5.55,0,0,0.0000e+00,0.0000e+00,8.3137e-04
5.65,0,0,0.0000e+00,0.0000e+00,6.2844e-04
5.75,0,0,0.0000e+00,0.0000e+00,4.7479e-04
5.85,0,0,0.0000e+00,0.0000e+00,3.5845e-04
5.95,0,0,0.0000e+00,0.0000e+00,2.7037e-04
6.05,0,0,0.0000e+00,0.0000e+00,2.0368e-04
6.15,0,0,0.0000e+00,0.0000e+00,1.5319e-04
6.25,0,0,0.0000e+00,0.0000e+00,1.1496e-04
6.35,0,0,0.0000e+00,0.0000e+00,8.6010e-05
6.45,0,0,0.0000e+00,0.0000e+00,6.4094e-05
6.55,0,0,0.0000e+00,0.0000e+00,4.7501e-05
6.65,0,0,0.0000e+00,0.0000e+00,3.4937e-05
6.75,0,0,0.0000e+00,0.0000e+00,2.5425e-05
6.85,0,0,0.0000e+00,0.0000e+00,1.8223e-05
6.95,0,0,0.0000e+00,0.0000e+00,1.2770e-05
7.05,0,0,0.0000e+00,0.0000e+00,8.6414e-06
7.15,0,0,0.0000e+00,0.0000e+00,5.5155e-06
7.25,0,0,0.0000e+00,0.0000e+00,3.1487e-06
7.35,0,0,0.0000e+00,0.0000e+00,1.3568e-06
7.45,0,0,0.0000e+00,0.0000e+00,-1.0331e-20
