MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.75,5,42,1.2501e-01,9.3161e-01,9.2655e-01
5.85,9,37,2.2501e-01,8.0660e-01,7.5112e-01
5.95,4,28,1.0001e-01,5.8159e-01,6.0872e-01
6.05,2,24,5.0003e-02,4.8158e-01,4.9314e-01
6.15,2,22,5.0003e-02,4.3158e-01,3.9932e-01
6.25,2,20,3.9218e-02,3.8158e-01,3.2317e-01
6.35,3,18,5.8826e-02,3.4236e-01,2.6136e-01
6.45,2,15,3.9218e-02,2.8353e-01,2.1119e-01
6.55,2,13,3.9218e-02,2.4432e-01,1.7047e-01
6.65,1,11,1.9609e-02,2.0510e-01,1.3741e-01
6.75,1,10,1.9609e-02,1.8549e-01,1.1059e-01
6.85,4,9,7.8435e-02,1.6588e-01,8.8808e-02
6.95,1,5,1.9609e-02,8.7445e-02,7.1132e-02
7.05,1,4,1.9609e-02,6.7836e-02,5.6784e-02
7.15,1,3,1.9609e-02,4.8227e-02,4.5139e-02
7.25,0,2,0.0000e+00,2.8618e-02,3.5686e-02
7.35,1,2,1.9609e-02,2.8618e-02,2.8013e-02
7.45,0,1,0.0000e+00,9.0092e-03,2.1786e-02
7.55,0,1,0.0000e+00,9.0092e-03,1.6731e-02
7.65,0,1,0.0000e+00,9.0092e-03,1.2628e-02
7.75,0,1,0.0000e+00,9.0092e-03,9.2973e-03
7.85,1,1,9.0092e-03,9.0092e-03,6.5941e-03
7.95,0,0,0.0000e+00,0.0000e+00,4.3999e-03
8.05,0,0,0.0000e+00,0.0000e+00,2.6190e-03
8.15,0,0,0.0000e+00,0.0000e+00,1.1734e-03
8.25,0,0,0.0000e+00,0.0000e+00,1.1734e-03
