MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
2.45,17,56,3.2986e-01,1.0765e+00,8.9486e-01,7.6189e-01
2.55,4,39,7.7614e-02,7.4662e-01,7.1932e-01,6.1244e-01
2.65,5,35,9.7018e-02,6.6901e-01,5.7822e-01,4.9230e-01
2.75,9,30,1.7463e-01,5.7199e-01,4.6479e-01,3.9573e-01
2.85,5,21,9.7018e-02,3.9736e-01,3.7362e-01,3.1810e-01
2.95,5,16,9.7018e-02,3.0034e-01,3.0032e-01,2.5570e-01
3.05,1,11,1.9404e-02,2.0332e-01,2.4141e-01,2.0554e-01
3.15,3,10,5.8211e-02,1.8392e-01,1.9405e-01,1.6522e-01
3.25,2,7,3.8807e-02,1.2571e-01,1.5598e-01,1.3281e-01
3.35,1,5,1.7380e-02,8.6901e-02,1.2538e-01,1.0675e-01
3.45,0,4,0.0000e+00,6.9521e-02,1.0078e-01,8.5808e-02
3.55,1,4,1.7380e-02,6.9521e-02,8.1012e-02,6.8974e-02
3.65,1,3,1.7380e-02,5.2141e-02,6.5117e-02,5.5441e-02
3.75,2,2,3.4760e-02,3.4760e-02,5.2341e-02,4.4563e-02
3.85,0,0,0.0000e+00,0.0000e+00,4.2070e-02,3.5819e-02
3.95,0,0,0.0000e+00,0.0000e+00,3.3815e-02,2.8790e-02
4.05,0,0,0.0000e+00,0.0000e+00,2.7178e-02,2.3140e-02
4.15,0,0,0.0000e+00,0.0000e+00,2.1844e-02,1.8598e-02
4.25,0,0,0.0000e+00,0.0000e+00,1.7556e-02,1.4947e-02
4.35,0,0,0.0000e+00,0.0000e+00,1.4109e-02,1.2012e-02
4.45,0,0,0.0000e+00,0.0000e+00,1.1338e-02,9.6534e-03
4.55,0,0,0.0000e+00,0.0000e+00,9.1109e-03,7.7571e-03
4.65,0,0,0.0000e+00,0.0000e+00,7.3205e-03,6.2327e-03
4.75,0,0,0.0000e+00,0.0000e+00,5.8814e-03,5.0074e-03
4.85,0,0,0.0000e+00,0.0000e+00,4.7245e-03,4.0225e-03
4.95,0,0,0.0000e+00,0.0000e+00,3.7946e-03,3.2307e-03
5.05,0,0,0.0000e+00,0.0000e+00,3.0470e-03,2.5943e-03
5.15,0,0,0.0000e+00,0.0000e+00,2.4461e-03,2.0827e-03
5.25,0,0,0.0000e+00,0.0000e+00,1.9631e-03,1.6714e-03
5.35,0,0,0.0000e+00,0.0000e+00,1.5749e-03,1.3408e-03
5.45,0,0,0.0000e+00,0.0000e+00,1.2628e-03,1.0751e-03
5.55,0,0,0.0000e+00,0.0000e+00,1.0119e-03,8.6151e-04
5.65,0,0,0.0000e+00,0.0000e+00,8.1020e-04,6.8981e-04
5.75,0,0,0.0000e+00,0.0000e+00,6.4809e-04,5.5178e-04
5.85,0,0,0.0000e+00,0.0000e+00,5.1778e-04,4.4084e-04
5.95,0,0,0.0000e+00,0.0000e+00,4.1303e-04,3.5165e-04
6.05,0,0,0.0000e+00,0.0000e+00,3.2882e-04,2.7996e-04
6.15,0,0,0.0000e+00,0.0000e+00,2.6114e-04,2.2233e-04
6.25,0,0,0.0000e+00,0.0000e+00,2.0673e-04,1.7601e-04
6.35,0,0,0.0000e+00,0.0000e+00,1.6300e-04,1.3877e-04
6.45,0,0,0.0000e+00,0.0000e+00,1.2784e-04,1.0884e-04
6.55,0,0,0.0000e+00,0.0000e+00,9.9579e-05,8.4782e-05
6.65,0,0,0.0000e+00,0.0000e+00,7.6862e-05,6.5441e-05
6.75,0,0,0.0000e+00,0.0000e+00,5.8602e-05,4.9894e-05
6.85,0,0,0.0000e+00,0.0000e+00,4.3923e-05,3.7396e-05
6.95,0,0,0.0000e+00,0.0000e+00,3.2124e-05,2.7351e-05
7.05,0,0,0.0000e+00,0.0000e+00,2.2639e-05,1.9275e-05
7.15,0,0,0.0000e+00,0.0000e+00,1.5015e-05,1.2784e-05
7.25,0,0,0.0000e+00,0.0000e+00,8.8865e-06,7.5660e-06
7.35,0,0,0.0000e+00,0.0000e+00,3.9601e-06,3.3716e-06
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
