MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
3.45,19,88,7.4026e-01,3.0532e+00,1.7361e+00
3.55,12,69,4.6753e-01,2.3129e+00,1.4376e+00
3.65,17,57,6.6234e-01,1.8454e+00,1.1903e+00
3.75,4,40,1.5584e-01,1.1831e+00,9.8560e-01
3.85,9,36,3.5065e-01,1.0272e+00,8.1605e-01
3.95,1,27,3.8961e-02,6.7656e-01,6.7564e-01
4.05,4,26,1.5584e-01,6.3760e-01,5.5936e-01
4.15,6,22,1.3139e-01,4.8175e-01,4.6307e-01
4.25,1,16,2.1898e-02,3.5036e-01,3.8332e-01
4.35,2,15,4.3796e-02,3.2847e-01,3.1728e-01
4.45,0,13,0.0000e+00,2.8467e-01,2.6259e-01
4.55,2,13,4.3796e-02,2.8467e-01,2.1731e-01
4.65,4,11,8.7591e-02,2.4088e-01,1.7980e-01
4.75,0,7,0.0000e+00,1.5328e-01,1.4874e-01
4.85,1,7,2.1898e-02,1.5328e-01,1.2302e-01
4.95,4,6,8.7591e-02,1.3139e-01,1.0172e-01
5.05,0,2,0.0000e+00,4.3796e-02,8.4077e-02
5.15,1,2,2.1898e-02,4.3796e-02,6.9469e-02
5.25,0,1,0.0000e+00,2.1898e-02,5.7371e-02
5.35,0,1,0.0000e+00,2.1898e-02,4.7353e-02
5.45,0,1,0.0000e+00,2.1898e-02,3.9056e-02
5.55,0,1,0.0000e+00,2.1898e-02,3.2186e-02
5.65,0,1,0.0000e+00,2.1898e-02,2.6496e-02
5.75,1,1,2.1898e-02,2.1898e-02,2.1784e-02
5.85,0,0,0.0000e+00,0.0000e+00,1.7882e-02
5.95,0,0,0.0000e+00,0.0000e+00,1.4651e-02
6.05,0,0,0.0000e+00,0.0000e+00,1.1974e-02
6.15,0,0,0.0000e+00,0.0000e+00,9.7583e-03
6.25,0,0,0.0000e+00,0.0000e+00,7.9231e-03
6.35,0,0,0.0000e+00,0.0000e+00,6.4032e-03
6.45,0,0,0.0000e+00,0.0000e+00,5.1446e-03
6.55,0,0,0.0000e+00,0.0000e+00,4.1023e-03
6.65,0,0,0.0000e+00,0.0000e+00,3.2391e-03
6.75,0,0,0.0000e+00,0.0000e+00,2.5243e-03
6.85,0,0,0.0000e+00,0.0000e+00,1.9323e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.4421e-03
7.05,0,0,0.0000e+00,0.0000e+00,1.0361e-03
7.15,0,0,0.0000e+00,0.0000e+00,6.9993e-04
7.25,0,0,0.0000e+00,0.0000e+00,4.2151e-04
7.35,0,0,0.0000e+00,0.0000e+00,1.9094e-04
7.45,0,0,0.0000e+00,0.0000e+00,-1.6343e-18
