MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,0,6,0.0000e+00,2.0672e-01,5.0514e-01
5.55,0,6,0.0000e+00,2.0672e-01,4.0286e-01
5.65,0,6,0.0000e+00,2.0672e-01,3.2118e-01
5.75,0,6,0.0000e+00,2.0672e-01,2.5594e-01
5.85,2,6,8.3356e-02,2.0672e-01,2.0383e-01
5.95,1,4,4.1678e-02,1.2336e-01,1.6221e-01
6.05,0,3,0.0000e+00,8.1683e-02,1.2897e-01
6.15,1,3,4.1678e-02,8.1683e-02,1.0243e-01
6.25,1,2,2.0003e-02,4.0005e-02,8.1226e-02
6.35,0,1,0.0000e+00,2.0003e-02,6.4292e-02
6.45,0,1,0.0000e+00,2.0003e-02,5.0768e-02
6.55,0,1,0.0000e+00,2.0003e-02,3.9966e-02
6.65,1,1,2.0003e-02,2.0003e-02,3.1339e-02
6.75,0,0,0.0000e+00,0.0000e+00,2.4448e-02
6.85,0,0,0.0000e+00,0.0000e+00,1.8945e-02
6.95,0,0,0.0000e+00,0.0000e+00,1.4550e-02
7.05,0,0,0.0000e+00,0.0000e+00,1.1039e-02
7.15,0,0,0.0000e+00,0.0000e+00,8.2357e-03
7.25,0,0,0.0000e+00,0.0000e+00,5.9965e-03
7.35,0,0,0.0000e+00,0.0000e+00,4.2080e-03
7.45,0,0,0.0000e+00,0.0000e+00,2.7797e-03
7.55,0,0,0.0000e+00,0.0000e+00,1.6389e-03
7.65,0,0,0.0000e+00,0.0000e+00,7.2771e-04
7.75,0,0,0.0000e+00,0.0000e+00,7.2771e-04
