MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.15,3.6673e-01,5.9636e-02
3.25,2.9037e-01,4.7217e-02
3.35,2.2990e-01,3.7385e-02
3.45,1.8203e-01,2.9600e-02
3.5500000000000003,1.4412e-01,2.3436e-02
3.6500000000000004,1.1411e-01,1.8555e-02
3.7500000000000004,9.0344e-02,1.4691e-02
3.8500000000000005,7.1529e-02,1.1632e-02
3.9500000000000006,5.6632e-02,9.2090e-03
4.050000000000001,4.4836e-02,7.2910e-03
4.15,3.5497e-02,5.7723e-03
4.250000000000001,2.8103e-02,4.5699e-03
4.350000000000001,2.2248e-02,3.6178e-03
4.450000000000001,1.7612e-02,2.8640e-03
4.550000000000001,1.3942e-02,2.2671e-03
4.650000000000001,1.1036e-02,1.7946e-03
4.750000000000002,8.7350e-03,1.4204e-03
4.850000000000001,6.9131e-03,1.1242e-03
4.950000000000001,5.4707e-03,8.8960e-04
5.050000000000002,4.3285e-03,7.0388e-04
5.150000000000002,3.4243e-03,5.5683e-04
5.250000000000002,2.7083e-03,4.4040e-04
5.350000000000001,2.1414e-03,3.4821e-04
5.450000000000002,1.6925e-03,2.7522e-04
5.5500000000000025,1.3371e-03,2.1743e-04
5.650000000000002,1.0557e-03,1.7167e-04
5.750000000000002,8.3293e-04,1.3544e-04
5.850000000000002,6.5652e-04,1.0676e-04
5.950000000000003,5.1685e-04,8.4047e-05
6.0500000000000025,4.0626e-04,6.6064e-05
6.150000000000002,3.1870e-04,5.1825e-05
6.250000000000003,2.4938e-04,4.0552e-05
6.350000000000003,1.9448e-04,3.1625e-05
6.450000000000003,1.5102e-04,2.4558e-05
6.5500000000000025,1.1661e-04,1.8962e-05
6.650000000000003,8.9363e-05,1.4532e-05
6.7500000000000036,6.7791e-05,1.1024e-05
6.850000000000003,5.0710e-05,8.2461e-06
6.950000000000003,3.7186e-05,6.0469e-06
7.050000000000003,2.6478e-05,4.3056e-06
7.150000000000004,1.7999e-05,2.9269e-06
7.2500000000000036,1.1287e-05,1.8353e-06
7.350000000000003,5.9715e-06,9.7104e-07
7.450000000000005,1.7631e-06,2.8671e-07
