MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT,MFD_FIT_AREA_NORM
2.45,414,1927,8.0331e+00,3.6620e+01,3.7848e+01,4.3821e-01
2.55,258,1513,5.0061e+00,2.8587e+01,3.0694e+01,3.5538e-01
2.65,225,1255,4.3658e+00,2.3580e+01,2.4892e+01,2.8820e-01
2.75,193,1030,3.7449e+00,1.9215e+01,2.0186e+01,2.3372e-01
2.85,113,837,2.1926e+00,1.5470e+01,1.6371e+01,1.8954e-01
2.95,160,724,3.1046e+00,1.3277e+01,1.3276e+01,1.5371e-01
3.05,88,564,1.7075e+00,1.0173e+01,1.0766e+01,1.2466e-01
3.15,92,476,1.7851e+00,8.4650e+00,8.7311e+00,1.0109e-01
3.25,65,384,1.2612e+00,6.6799e+00,7.0806e+00,8.1981e-02
3.35,51,319,8.8639e-01,5.4186e+00,5.7420e+00,6.6483e-02
3.45,86,268,1.4947e+00,4.5323e+00,4.6565e+00,5.3914e-02
3.55,19,182,3.3022e-01,3.0376e+00,3.7761e+00,4.3721e-02
3.65,26,163,4.5188e-01,2.7073e+00,3.0621e+00,3.5454e-02
3.75,31,137,5.3879e-01,2.2555e+00,2.4831e+00,2.8750e-02
3.85,14,106,2.4332e-01,1.7167e+00,2.0136e+00,2.3314e-02
3.95,29,92,5.0403e-01,1.4733e+00,1.6328e+00,1.8905e-02
4.05,12,63,2.0856e-01,9.6932e-01,1.3239e+00,1.5329e-02
4.15,8,51,1.3904e-01,7.6076e-01,1.0735e+00,1.2429e-02
4.25,7,43,1.1563e-01,6.2172e-01,8.7038e-01,1.0077e-02
4.35,5,36,8.2594e-02,5.0609e-01,7.0566e-01,8.1703e-03
4.45,6,31,9.9113e-02,4.2349e-01,5.7207e-01,6.6236e-03
4.55,2,25,3.3038e-02,3.2438e-01,4.6374e-01,5.3693e-03
4.65,2,23,3.3038e-02,2.9134e-01,3.7588e-01,4.3520e-03
4.75,2,21,2.7572e-02,2.5830e-01,3.0463e-01,3.5271e-03
4.85,1,19,1.3786e-02,2.3073e-01,2.4685e-01,2.8581e-03
4.95,3,18,4.1358e-02,2.1694e-01,1.9999e-01,2.3155e-03
5.05,1,15,1.3786e-02,1.7559e-01,1.6198e-01,1.8755e-03
5.15,0,14,0.0000e+00,1.6180e-01,1.3116e-01,1.5186e-03
5.25,4,14,5.5144e-02,1.6180e-01,1.0617e-01,1.2292e-03
5.35,2,10,2.7572e-02,1.0666e-01,8.5899e-02,9.9456e-04
5.45,2,8,2.7572e-02,7.9084e-02,6.9461e-02,8.0423e-04
5.55,1,6,1.3786e-02,5.1511e-02,5.6129e-02,6.4988e-04
5.65,4,5,3.0180e-02,3.7725e-02,4.5318e-02,5.2470e-04
5.75,0,1,0.0000e+00,7.5451e-03,3.6550e-02,4.2319e-04
5.85,1,1,7.5451e-03,7.5451e-03,2.9439e-02,3.4086e-04
5.95,0,0,0.0000e+00,0.0000e+00,2.3673e-02,2.7409e-04
6.05,0,0,0.0000e+00,0.0000e+00,1.8996e-02,2.1995e-04
6.15,0,0,0.0000e+00,0.0000e+00,1.5204e-02,1.7603e-04
6.25,0,0,0.0000e+00,0.0000e+00,1.2128e-02,1.4042e-04
6.35,0,0,0.0000e+00,0.0000e+00,9.6338e-03,1.1154e-04
6.45,0,0,0.0000e+00,0.0000e+00,7.6110e-03,8.8122e-05
6.55,0,0,0.0000e+00,0.0000e+00,5.9705e-03,6.9128e-05
6.65,0,0,0.0000e+00,0.0000e+00,4.6401e-03,5.3724e-05
6.75,0,0,0.0000e+00,0.0000e+00,3.5611e-03,4.1232e-05
6.85,0,0,0.0000e+00,0.0000e+00,2.6861e-03,3.1101e-05
6.95,0,0,0.0000e+00,0.0000e+00,1.9765e-03,2.2885e-05
7.05,0,0,0.0000e+00,0.0000e+00,1.4011e-03,1.6222e-05
7.15,0,0,0.0000e+00,0.0000e+00,9.3436e-04,1.0818e-05
7.25,0,0,0.0000e+00,0.0000e+00,5.5587e-04,6.4360e-06
7.35,0,0,0.0000e+00,0.0000e+00,2.4893e-04,2.8821e-06
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
