MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.85,75,350,1.4553e+00,6.5883e+00,6.5864e+00
2.95,55,275,1.0672e+00,5.1330e+00,5.1329e+00
3.05,35,220,6.7913e-01,4.0658e+00,4.0002e+00
3.15,36,185,6.9853e-01,3.3867e+00,3.1174e+00
3.25,34,149,6.5972e-01,2.6882e+00,2.4295e+00
3.35,34,115,6.5972e-01,2.0284e+00,1.8933e+00
3.45,18,81,3.1284e-01,1.3687e+00,1.4755e+00
3.55,15,63,2.6070e-01,1.0559e+00,1.1499e+00
3.65,10,48,1.7380e-01,7.9516e-01,8.9609e-01
3.75,6,38,1.0428e-01,6.2136e-01,6.9833e-01
3.85,4,32,6.9521e-02,5.1708e-01,5.4421e-01
3.95,8,28,1.3904e-01,4.4756e-01,4.2410e-01
4.05,3,20,4.9557e-02,3.0852e-01,3.3049e-01
4.15,2,17,3.3038e-02,2.5896e-01,2.5754e-01
4.25,1,15,1.6519e-02,2.2592e-01,2.0069e-01
4.35,3,14,4.9557e-02,2.0940e-01,1.5639e-01
4.45,3,11,4.9557e-02,1.5985e-01,1.2186e-01
4.55,2,8,2.7572e-02,1.1029e-01,9.4955e-02
4.65,2,6,2.7572e-02,8.2717e-02,7.3985e-02
4.75,1,4,1.3786e-02,5.5144e-02,5.7643e-02
4.85,1,3,1.3786e-02,4.1358e-02,4.4907e-02
4.95,2,2,2.7572e-02,2.7572e-02,3.4982e-02
5.05,0,0,0.0000e+00,0.0000e+00,2.7247e-02
5.15,0,0,0.0000e+00,0.0000e+00,2.1219e-02
5.25,0,0,0.0000e+00,0.0000e+00,1.6521e-02
5.35,0,0,0.0000e+00,0.0000e+00,1.2860e-02
5.45,0,0,0.0000e+00,0.0000e+00,1.0007e-02
5.55,0,0,0.0000e+00,0.0000e+00,7.7834e-03
5.65,0,0,0.0000e+00,0.0000e+00,6.0506e-03
5.75,0,0,0.0000e+00,0.0000e+00,4.7002e-03
5.85,0,0,0.0000e+00,0.0000e+00,3.6478e-03
5.95,0,0,0.0000e+00,0.0000e+00,2.8276e-03
6.05,0,0,0.0000e+00,0.0000e+00,2.1884e-03
6.15,0,0,0.0000e+00,0.0000e+00,1.6903e-03
6.25,0,0,0.0000e+00,0.0000e+00,1.3021e-03
6.35,0,0,0.0000e+00,0.0000e+00,9.9957e-04
6.45,0,0,0.0000e+00,0.0000e+00,7.6380e-04
6.55,0,0,0.0000e+00,0.0000e+00,5.8006e-04
6.65,0,0,0.0000e+00,0.0000e+00,4.3687e-04
6.75,0,0,0.0000e+00,0.0000e+00,3.2528e-04
6.85,0,0,0.0000e+00,0.0000e+00,2.3831e-04
6.95,0,0,0.0000e+00,0.0000e+00,1.7054e-04
7.05,0,0,0.0000e+00,0.0000e+00,1.1772e-04
7.15,0,0,0.0000e+00,0.0000e+00,7.6561e-05
7.25,0,0,0.0000e+00,0.0000e+00,4.4482e-05
7.35,0,0,0.0000e+00,0.0000e+00,1.9483e-05
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00
