MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.45,1,24,4.1678e-02,5.1765e-01,1.4420e+00
5.55,2,23,8.3356e-02,4.7597e-01,1.1059e+00
5.65,3,21,1.2503e-01,3.9261e-01,8.4800e-01
5.75,0,18,0.0000e+00,2.6758e-01,6.5014e-01
5.85,1,18,4.1678e-02,2.6758e-01,4.9834e-01
5.95,0,17,0.0000e+00,2.2590e-01,3.8188e-01
6.05,0,17,0.0000e+00,2.2590e-01,2.9253e-01
6.15,1,17,4.1678e-02,2.2590e-01,2.2399e-01
6.25,4,16,4.7623e-02,1.8422e-01,1.7140e-01
6.35,2,12,2.3811e-02,1.3660e-01,1.3105e-01
6.45,2,10,2.3811e-02,1.1279e-01,1.0010e-01
6.55,2,8,2.3811e-02,8.8979e-02,7.6348e-02
6.65,2,6,2.3811e-02,6.5168e-02,5.8128e-02
6.75,1,4,1.1906e-02,4.1356e-02,4.4150e-02
6.85,0,3,0.0000e+00,2.9451e-02,3.3426e-02
6.95,0,3,0.0000e+00,2.9451e-02,2.5199e-02
7.05,0,3,0.0000e+00,2.9451e-02,1.8886e-02
7.15,1,3,1.1906e-02,2.9451e-02,1.4044e-02
7.25,0,2,0.0000e+00,1.7545e-02,1.0328e-02
7.35,0,2,0.0000e+00,1.7545e-02,7.4781e-03
7.45,0,2,0.0000e+00,1.7545e-02,5.2913e-03
7.55,1,2,8.7724e-03,1.7545e-02,3.6135e-03
7.65,1,1,8.7724e-03,8.7724e-03,2.3264e-03
7.75,0,0,0.0000e+00,0.0000e+00,1.3389e-03
7.85,0,0,0.0000e+00,0.0000e+00,5.8125e-04
7.95,0,0,0.0000e+00,0.0000e+00,5.8125e-04
