MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
5.75,1,10,2.5002e-02,2.3384e-01,2.2936e-01
5.85,2,9,5.0003e-02,2.0884e-01,1.8323e-01
5.95,1,7,2.5002e-02,1.5883e-01,1.4621e-01
6.05,1,6,2.5002e-02,1.3383e-01,1.1649e-01
6.15,2,5,5.0003e-02,1.0883e-01,9.2625e-02
6.25,1,3,1.9609e-02,5.8826e-02,7.3472e-02
6.35,1,2,1.9609e-02,3.9218e-02,5.8096e-02
6.45,0,1,0.0000e+00,1.9609e-02,4.5753e-02
6.55,1,1,1.9609e-02,1.9609e-02,3.5845e-02
6.65,0,0,0.0000e+00,0.0000e+00,2.7890e-02
6.75,0,0,0.0000e+00,0.0000e+00,2.1505e-02
6.85,0,0,0.0000e+00,0.0000e+00,1.6380e-02
6.95,0,0,0.0000e+00,0.0000e+00,1.2265e-02
7.05,0,0,0.0000e+00,0.0000e+00,8.9618e-03
7.15,0,0,0.0000e+00,0.0000e+00,6.3102e-03
7.25,0,0,0.0000e+00,0.0000e+00,4.1816e-03
7.35,0,0,0.0000e+00,0.0000e+00,2.4728e-03
7.45,0,0,0.0000e+00,0.0000e+00,1.1011e-03
7.55,0,0,0.0000e+00,0.0000e+00,1.1011e-03
