MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.45,150,872,4.0909e+00,2.0085e+01,2.0198e+01
2.55,117,722,3.1909e+00,1.5995e+01,1.6035e+01
2.65,82,605,2.2364e+00,1.2804e+01,1.2730e+01
2.75,89,523,2.1360e+00,1.0567e+01,1.0106e+01
2.85,89,434,2.1360e+00,8.4313e+00,8.0229e+00
2.95,73,345,1.4129e+00,6.2953e+00,6.3692e+00
3.05,50,272,9.6774e-01,4.8824e+00,5.0564e+00
3.15,44,222,8.5161e-01,3.9147e+00,4.0141e+00
3.25,35,178,6.7742e-01,3.0631e+00,3.1867e+00
3.35,32,143,5.7485e-01,2.3856e+00,2.5299e+00
3.45,14,111,2.5150e-01,1.8108e+00,2.0084e+00
3.55,13,97,2.3353e-01,1.5593e+00,1.5944e+00
3.65,20,84,3.5928e-01,1.3258e+00,1.2657e+00
3.75,12,64,2.1557e-01,9.6647e-01,1.0048e+00
3.85,8,52,1.4371e-01,7.5090e-01,7.9765e-01
3.95,10,44,1.6760e-01,6.0719e-01,6.3320e-01
4.05,7,34,1.1732e-01,4.3959e-01,5.0265e-01
4.15,4,27,6.7039e-02,3.2227e-01,3.9900e-01
4.25,3,23,5.0279e-02,2.5524e-01,3.1672e-01
4.35,2,20,3.3520e-02,2.0496e-01,2.5140e-01
4.45,4,18,5.7416e-02,1.7144e-01,1.9954e-01
4.55,1,14,1.4354e-02,1.1402e-01,1.5837e-01
4.65,1,13,1.4354e-02,9.9666e-02,1.2569e-01
4.75,1,12,1.4354e-02,8.5312e-02,9.9743e-02
4.85,1,11,1.4354e-02,7.0958e-02,7.9144e-02
4.95,2,10,1.1321e-02,5.6604e-02,6.2791e-02
5.05,2,8,1.1321e-02,4.5283e-02,4.9808e-02
5.15,1,6,5.6604e-03,3.3962e-02,3.9501e-02
5.25,1,5,5.6604e-03,2.8302e-02,3.1319e-02
5.35,1,4,5.6604e-03,2.2642e-02,2.4823e-02
5.45,1,3,5.6604e-03,1.6981e-02,1.9666e-02
5.55,0,2,0.0000e+00,1.1321e-02,1.5572e-02
5.65,1,2,5.6604e-03,1.1321e-02,1.2322e-02
5.75,0,1,0.0000e+00,5.6604e-03,9.7419e-03
5.85,0,1,0.0000e+00,5.6604e-03,7.6935e-03
5.95,1,1,5.6604e-03,5.6604e-03,6.0672e-03
6.05,0,0,0.0000e+00,0.0000e+00,4.7762e-03
6.15,0,0,0.0000e+00,0.0000e+00,3.7513e-03
6.25,0,0,0.0000e+00,0.0000e+00,2.9376e-03
6.35,0,0,0.0000e+00,0.0000e+00,2.2916e-03
6.45,0,0,0.0000e+00,0.0000e+00,1.7788e-03
6.55,0,0,0.0000e+00,0.0000e+00,1.3717e-03
6.65,0,0,0.0000e+00,0.0000e+00,1.0485e-03
6.75,0,0,0.0000e+00,0.0000e+00,7.9188e-04
6.85,0,0,0.0000e+00,0.0000e+00,5.8817e-04
6.95,0,0,0.0000e+00,0.0000e+00,4.2646e-04
7.05,0,0,0.0000e+00,0.0000e+00,2.9807e-04
7.15,0,0,0.0000e+00,0.0000e+00,1.9615e-04
7.25,0,0,0.0000e+00,0.0000e+00,1.1523e-04
7.35,0,0,0.0000e+00,0.0000e+00,5.0997e-05
7.45,0,0,0.0000e+00,0.0000e+00,0.0000e+00
