MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
2.95,49,378,1.5978e+00,1.0623e+01,1.0450e+01
3.05,56,329,1.8261e+00,9.0247e+00,8.8134e+00
3.15,40,273,1.3043e+00,7.1987e+00,7.4328e+00
3.25,44,233,1.4348e+00,5.8943e+00,6.2684e+00
3.35,24,189,7.8261e-01,4.4595e+00,5.2862e+00
3.45,25,165,6.1475e-01,3.6769e+00,4.4578e+00
3.55,13,140,3.1967e-01,3.0622e+00,3.7592e+00
3.65,24,127,5.9016e-01,2.7425e+00,3.1699e+00
3.75,10,103,2.4590e-01,2.1523e+00,2.6728e+00
3.85,10,93,2.4590e-01,1.9064e+00,2.2536e+00
3.95,7,83,1.5328e-01,1.6605e+00,1.9000e+00
4.05,8,76,1.7518e-01,1.5072e+00,1.6018e+00
4.15,12,68,2.6277e-01,1.3321e+00,1.3502e+00
4.25,6,56,1.3139e-01,1.0693e+00,1.1381e+00
4.35,8,50,1.7518e-01,9.3790e-01,9.5912e-01
4.45,3,42,6.1644e-02,7.6271e-01,8.0819e-01
4.55,3,39,6.1644e-02,7.0107e-01,6.8089e-01
4.65,7,36,1.4384e-01,6.3943e-01,5.7352e-01
4.75,1,29,2.0548e-02,4.9559e-01,4.8296e-01
4.85,0,28,0.0000e+00,4.7504e-01,4.0658e-01
4.95,6,28,1.1392e-01,4.7504e-01,3.4215e-01
5.05,3,22,5.6962e-02,3.6112e-01,2.8782e-01
5.15,3,19,5.6962e-02,3.0416e-01,2.4198e-01
5.25,4,16,7.5949e-02,2.4720e-01,2.0333e-01
5.35,2,12,3.7975e-02,1.7125e-01,1.7073e-01
5.45,3,10,5.6962e-02,1.3327e-01,1.4323e-01
5.55,0,7,0.0000e+00,7.6309e-02,1.2003e-01
5.65,0,7,0.0000e+00,7.6309e-02,1.0047e-01
5.75,1,7,1.8987e-02,7.6309e-02,8.3972e-02
5.85,0,6,0.0000e+00,5.7322e-02,7.0055e-02
5.95,3,6,2.9801e-02,5.7322e-02,5.8318e-02
6.05,1,3,9.9338e-03,2.7521e-02,4.8417e-02
6.15,1,2,9.9338e-03,1.7587e-02,4.0067e-02
6.25,0,1,0.0000e+00,7.6531e-03,3.3024e-02
6.35,0,1,0.0000e+00,7.6531e-03,2.7084e-02
6.45,1,1,7.6531e-03,7.6531e-03,2.2074e-02
6.55,0,0,0.0000e+00,0.0000e+00,1.7848e-02
6.65,0,0,0.0000e+00,0.0000e+00,1.4284e-02
6.75,0,0,0.0000e+00,0.0000e+00,1.1278e-02
6.85,0,0,0.0000e+00,0.0000e+00,8.7421e-03
6.95,0,0,0.0000e+00,0.0000e+00,6.6035e-03
7.05,0,0,0.0000e+00,0.0000e+00,4.7997e-03
7.15,0,0,0.0000e+00,0.0000e+00,3.2783e-03
7.25,0,0,0.0000e+00,0.0000e+00,1.9951e-03
7.35,0,0,0.0000e+00,0.0000e+00,9.1285e-04
7.45,0,0,0.0000e+00,0.0000e+00,-7.6438e-18
