1917 01 20 2311 115.198 -8.492 15.0 6.54 MW 
1918 10 16 2004 123.376 -9.082 35.0 6.46 MW 
1922 05 09 1350 118.683 -9.272 35.0 6.98 MW 
1928 11 28 1043 120.670 -8.696 20.0 6.76 MW 
1929 06 20 1822 112.944 -8.896 35.0 5.84 MW 
1936 01 02 1726 119.548 -9.349 35.0 6.28 MW 
1936 05 19 2050 123.814 -8.945 70.0 6.41 MW 
1938 10 20 0219 122.726 -8.996 66.0 7.16 MW 
1949 05 16 0432 120.328 -9.925 35.0 6.21 MW 
1942 11 07 0732 122.999 -8.897 80.0 6.10 MW 
1953 06 25 1045 123.897 -8.552 25.0 6.84 MW 
1963 03 24 0207 120.593 -9.477 20.0 6.30 MW bibliog
1949 05 19 0505 120.812 -9.094 35.0 5.88 MW 
1959 06 28 1943 122.504 -9.257 60.0 6.05 MW 
1968 07 17 0524 125.008 -8.619 12.4 5.90 MW bibliog
1972 10 18 1818 124.855 -8.544 15.0 5.90 MW bibliog
1972 11 05 0005 122.185 -9.624 35.0 6.11 MW 
1974 02 19 0123 124.014 -8.969 60.0 5.53 MW 
1982 11 14 1623 122.507 -9.393 53.4 5.60 MW gcmt
2009 01 28 0753 124.098 -8.969 55.0 5.67 MW gcmt
