MAG,MFD_FIT,MFD_FIT_AREA_NORM
3.05,1.1235e-01,2.3158e-02
3.15,8.8426e-02,1.8226e-02
3.25,6.9595e-02,1.4345e-02
3.35,5.4774e-02,1.1290e-02
3.45,4.3109e-02,8.8857e-03
3.5500000000000003,3.3929e-02,6.9933e-03
3.6500000000000004,2.6703e-02,5.5040e-03
3.7500000000000004,2.1016e-02,4.3318e-03
3.8500000000000005,1.6540e-02,3.4093e-03
3.9500000000000006,1.3018e-02,2.6832e-03
4.050000000000001,1.0245e-02,2.1117e-03
4.15,8.0630e-03,1.6619e-03
4.250000000000001,6.3456e-03,1.3080e-03
4.350000000000001,4.9940e-03,1.0294e-03
4.450000000000001,3.9301e-03,8.1007e-04
4.550000000000001,3.0928e-03,6.3749e-04
4.650000000000001,2.4339e-03,5.0166e-04
4.750000000000002,1.9152e-03,3.9476e-04
4.850000000000001,1.5070e-03,3.1062e-04
4.950000000000001,1.1857e-03,2.4440e-04
5.050000000000002,9.3288e-04,1.9228e-04
5.150000000000002,7.3387e-04,1.5126e-04
5.250000000000002,5.7724e-04,1.1898e-04
5.350000000000001,4.5396e-04,9.3571e-05
5.450000000000002,3.5694e-04,7.3573e-05
5.5500000000000025,2.8058e-04,5.7833e-05
5.650000000000002,2.2048e-04,4.5445e-05
5.750000000000002,1.7318e-04,3.5696e-05
5.850000000000002,1.3595e-04,2.8022e-05
5.950000000000003,1.0665e-04,2.1983e-05
6.0500000000000025,8.3590e-05,1.7230e-05
6.150000000000002,6.5440e-05,1.3488e-05
6.250000000000003,5.1155e-05,1.0544e-05
6.350000000000003,3.9912e-05,8.2267e-06
6.450000000000003,3.1064e-05,6.4029e-06
6.5500000000000025,2.4100e-05,4.9674e-06
6.650000000000003,1.8619e-05,3.8376e-06
6.7500000000000036,1.4305e-05,2.9485e-06
6.850000000000003,1.0909e-05,2.2486e-06
6.950000000000003,8.2371e-06,1.6978e-06
7.050000000000003,6.1339e-06,1.2643e-06
7.150000000000003,4.4787e-06,9.2314e-07
7.2500000000000036,3.1759e-06,6.5461e-07
7.350000000000004,2.1505e-06,4.4326e-07
7.450000000000004,1.3435e-06,2.7692e-07
7.550000000000003,7.0837e-07,1.4601e-07
7.650000000000004,2.0848e-07,4.2972e-08
